Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	#Ticks	SMAVG (15)
2017-03-31 15:00:00	3222.475	3222.603	3222.475	3222.514	3219.292	3214.259	3226.983	9	61
2017-03-31 14:55:00	3221.744	3222.863	3220.956	3222.420	3219.198	3214.084	3227.104	65	65
2017-03-31 14:50:00	3221.756	3222.697	3221.062	3221.240	3219.127	3213.910	3227.256	64	65
2017-03-31 14:45:00	3219.801	3222.532	3219.678	3221.894	3219.090	3213.748	3227.427	65	65
2017-03-31 14:40:00	3217.836	3220.120	3217.232	3219.628	3218.929	3213.579	3227.582	65	65
2017-03-31 14:35:00	3217.530	3218.555	3216.896	3218.280	3218.799	3213.432	3227.749	65	65
2017-03-31 14:30:00	3215.196	3217.820	3215.064	3217.394	3218.672	3213.299	3227.919	64	65
2017-03-31 14:25:00	3212.136	3215.569	3211.644	3214.897	3218.485	3213.175	3228.100	64	65
2017-03-31 14:20:00	3210.379	3212.036	3208.790	3212.035	3218.349	3213.076	3228.295	64	65
2017-03-31 14:15:00	3216.851	3216.851	3210.015	3210.015	3218.309	3213.006	3228.499	65	65
2017-03-31 14:10:00	3215.996	3216.710	3215.588	3216.356	3218.321	3212.956	3228.712	65	65
2017-03-31 14:05:00	3217.277	3217.914	3216.061	3216.061	3218.291	3212.842	3228.901	65	61
2017-03-31 14:00:00	3217.518	3218.047	3216.429	3217.808	3218.290	3212.735	3229.098	65	57
2017-03-31 13:55:00	3219.437	3219.938	3217.025	3217.025	3218.299	3212.682	3229.281	64	53
2017-03-31 13:50:00	3220.939	3221.479	3219.620	3219.620	3218.338	3212.663	3229.473	65	49
2017-03-31 13:45:00	3219.511	3221.499	3219.159	3221.033	3218.202	3212.654	3229.647	63	45
2017-03-31 13:40:00	3216.204	3219.194	3216.180	3219.194	3217.924	3212.595	3229.810	65	41
2017-03-31 13:35:00	3216.974	3217.714	3215.711	3215.790	3217.801	3212.542	3229.962	65	37
2017-03-31 13:30:00	3215.413	3218.392	3215.413	3217.058	3217.610	3212.536	3230.128	65	33
2017-03-31 13:25:00	3217.736	3217.736	3214.950	3215.565	3217.474	3212.577	3230.288	64	29
2017-03-31 13:20:00	3221.267	3221.633	3217.377	3218.067	3217.331	3212.658	3230.452	65	25
2017-03-31 13:15:00	3221.129	3222.244	3220.829	3221.429	3217.166	3212.729	3230.594	65	21
2017-03-31 13:10:00	3220.061	3221.415	3219.664	3220.940	3216.827	3212.723	3230.749	65	17
2017-03-31 13:05:00	3220.816	3221.221	3219.668	3220.591	3216.557	3212.695	3230.911	64	13
2017-03-31 13:00:00	3219.442	3221.587	3219.395	3220.882	3216.398	3212.675	3231.067	64	9
2017-03-31 12:55:00	3219.402	3219.402	3219.402	3219.402	3216.151	3212.641	3231.215	5	5
2017-03-31 12:50:00	3219.402	3219.402	3219.402	3219.402	3215.886	3212.688	3231.388	5	5
2017-03-31 12:45:00	3219.402	3219.402	3219.402	3219.402	3215.567	3212.761	3231.564	5	5
2017-03-31 12:40:00	3219.402	3219.402	3219.402	3219.402	3215.202	3212.844	3231.743	5	5
2017-03-31 12:35:00	3219.402	3219.402	3219.402	3219.402	3214.917	3212.937	3231.924	5	9
2017-03-31 12:30:00	3219.402	3219.402	3219.402	3219.402	3214.585	3212.987	3232.114	5	13
2017-03-31 12:25:00	3219.402	3219.402	3219.402	3219.402	3214.458	3213.080	3232.303	5	17
2017-03-31 12:20:00	3219.402	3219.402	3219.402	3219.402	3214.324	3213.234	3232.493	5	21
2017-03-31 12:15:00	3219.402	3219.402	3219.402	3219.402	3214.244	3213.359	3232.683	5	25
2017-03-31 12:10:00	3219.402	3219.402	3219.402	3219.402	3214.176	3213.496	3232.873	5	29
2017-03-31 12:05:00	3219.402	3219.402	3219.402	3219.402	3214.052	3213.695	3233.063	5	33
2017-03-31 12:00:00	3219.402	3219.402	3219.402	3219.402	3213.796	3213.853	3233.253	5	37
2017-03-31 11:55:00	3219.402	3219.402	3219.402	3219.402	3213.568	3214.072	3233.443	5	41
2017-03-31 11:50:00	3219.402	3219.402	3219.402	3219.402	3213.336	3214.286	3233.633	5	45
2017-03-31 11:45:00	3219.402	3219.402	3219.402	3219.402	3213.058	3214.505	3233.823	5	49
2017-03-31 11:40:00	3219.402	3219.402	3219.402	3219.402	3212.746	3214.753	3234.012	5	53
2017-03-31 11:35:00	3219.402	3219.402	3219.402	3219.402	3212.359	3215.023	3234.202	5	57
2017-03-31 11:30:00	3219.576	3219.576	3219.402	3219.402	3211.982	3215.370	3234.392	7	61
2017-03-31 11:25:00	3221.139	3221.253	3219.271	3219.739	3211.680	3215.708	3234.582	64	65
2017-03-31 11:20:00	3223.662	3223.681	3220.688	3221.299	3211.385	3216.039	3234.770	65	65
2017-03-31 11:15:00	3225.050	3226.071	3223.293	3223.293	3211.059	3216.344	3234.951	65	65
2017-03-31 11:10:00	3224.020	3225.763	3223.201	3225.253	3210.693	3216.610	3235.121	65	65
2017-03-31 11:05:00	3223.415	3226.124	3223.209	3223.972	3210.288	3216.869	3235.282	64	65
2017-03-31 11:00:00	3220.509	3223.752	3220.059	3223.752	3209.908	3217.195	3235.447	65	65
2017-03-31 10:55:00	3217.860	3220.716	3217.860	3220.307	3209.533	3217.529	3235.621	65	65
2017-03-31 10:50:00	3218.650	3219.040	3217.740	3217.839	3209.227	3217.878	3235.820	65	65
2017-03-31 10:45:00	3219.281	3220.185	3218.662	3218.877	3208.970	3218.236	3236.024	64	65
2017-03-31 10:40:00	3213.746	3219.701	3213.746	3219.384	3208.693	3218.606	3236.224	65	65
2017-03-31 10:35:00	3213.266	3214.837	3212.348	3213.832	3208.405	3219.005	3236.417	64	61
2017-03-31 10:30:00	3212.037	3213.244	3211.679	3213.131	3208.228	3219.459	3236.640	65	57
2017-03-31 10:25:00	3207.997	3212.603	3207.997	3211.943	3208.065	3219.919	3236.861	65	57
2017-03-31 10:20:00	3207.775	3208.254	3205.630	3208.020	3207.927	3220.407	3237.057	65	57
2017-03-31 10:15:00	3210.370	3210.909	3208.106	3208.106	3207.866	3220.935	3237.282	64	57
2017-03-31 10:10:00	3210.469	3211.092	3210.017	3210.017	3207.804	3221.458	3237.512	64	57
2017-03-31 10:05:00	3214.841	3214.841	3210.187	3210.623	3207.703	3221.939	3237.724	65	57
2017-03-31 10:00:00	3216.087	3216.113	3214.556	3214.855	3207.591	3222.385	3237.948	65	57
2017-03-31 09:55:00	3218.091	3219.749	3215.697	3216.012	3207.394	3222.819	3238.154	65	57
2017-03-31 09:50:00	3218.638	3219.218	3217.307	3218.274	3207.180	3223.236	3238.340	64	57
2017-03-31 09:45:00	3213.248	3219.342	3212.986	3218.990	3207.066	3223.630	3238.530	65	57
2017-03-31 09:40:00	3207.850	3212.791	3206.655	3212.791	3206.988	3224.016	3238.728	64	57
2017-03-31 09:35:00	3212.992	3213.427	3207.141	3207.141	3207.106	3224.465	3238.975	65	57
2017-03-31 09:30:00	3206.217	3213.068	3206.217	3213.039	3207.266	3224.970	3239.261	65	57
2017-03-31 09:25:00	3206.253	3206.253	3206.253	3206.253	3207.282	3225.417	3239.515	5	57
2017-03-30 15:00:00	3208.784	3210.237	3208.784	3210.237	3207.462	3225.930	3239.787	8	61
2017-03-30 14:55:00	3209.507	3210.743	3207.787	3208.413	3207.681	3226.405	3240.041	65	65
