Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	#Ticks	SMAVG (15)
2017-01-26 15:00:00	3158.834	3159.166	3158.834	3159.166	3154.619	3152.413	3147.139	8	61
2017-01-26 14:55:00	3157.902	3158.986	3157.140	3158.830	3154.494	3152.320	3147.014	65	65
2017-01-26 14:50:00	3157.449	3158.044	3156.860	3157.497	3154.369	3152.231	3146.901	65	65
2017-01-26 14:45:00	3155.580	3157.585	3154.927	3157.585	3154.298	3152.155	3146.777	64	65
2017-01-26 14:40:00	3155.639	3156.069	3155.116	3155.116	3154.253	3152.079	3146.662	65	65
2017-01-26 14:35:00	3155.579	3156.481	3154.717	3155.548	3154.237	3152.027	3146.570	65	65
2017-01-26 14:30:00	3154.173	3155.462	3153.976	3155.462	3154.259	3151.970	3146.475	65	65
2017-01-26 14:25:00	3156.013	3156.013	3152.788	3153.783	3154.314	3151.915	3146.366	64	65
2017-01-26 14:20:00	3159.271	3159.271	3155.595	3155.595	3154.487	3151.876	3146.253	64	65
2017-01-26 14:15:00	3157.615	3159.299	3157.051	3159.290	3154.576	3151.819	3146.127	65	65
2017-01-26 14:10:00	3157.469	3158.253	3156.802	3157.418	3154.583	3151.726	3145.992	65	65
2017-01-26 14:05:00	3157.561	3158.114	3156.803	3157.883	3154.597	3151.651	3145.865	65	61
2017-01-26 14:00:00	3158.406	3158.406	3156.721	3157.441	3154.600	3151.574	3145.737	64	57
2017-01-26 13:55:00	3156.936	3158.641	3156.374	3157.501	3154.607	3151.486	3145.598	65	53
2017-01-26 13:50:00	3155.809	3157.092	3155.101	3156.543	3154.581	3151.409	3145.449	65	49
2017-01-26 13:45:00	3155.809	3156.211	3155.175	3155.373	3154.536	3151.348	3145.314	65	45
2017-01-26 13:40:00	3154.493	3155.745	3153.909	3155.579	3154.511	3151.290	3145.188	64	41
2017-01-26 13:35:00	3153.945	3154.873	3152.902	3154.873	3154.430	3151.218	3145.067	65	37
2017-01-26 13:30:00	3153.407	3154.185	3152.806	3153.269	3154.317	3151.134	3144.954	65	33
2017-01-26 13:25:00	3153.630	3154.431	3152.927	3153.084	3154.243	3151.041	3144.848	65	29
2017-01-26 13:20:00	3155.099	3155.247	3153.479	3154.093	3154.156	3150.936	3144.750	64	25
2017-01-26 13:15:00	3154.701	3155.161	3153.718	3154.767	3154.012	3150.835	3144.653	64	21
2017-01-26 13:10:00	3153.522	3155.232	3153.321	3154.854	3153.839	3150.741	3144.553	65	17
2017-01-26 13:05:00	3153.492	3154.812	3153.271	3153.895	3153.656	3150.642	3144.456	65	13
2017-01-26 13:00:00	3153.604	3154.887	3152.989	3152.994	3153.528	3150.520	3144.360	64	9
2017-01-26 12:55:00	3153.769	3153.769	3153.769	3153.769	3153.449	3150.419	3144.270	5	5
2017-01-26 12:50:00	3153.769	3153.769	3153.769	3153.769	3153.311	3150.309	3144.159	5	5
2017-01-26 12:45:00	3153.769	3153.769	3153.769	3153.769	3153.161	3150.220	3144.054	5	5
2017-01-26 12:40:00	3153.769	3153.769	3153.769	3153.769	3153.008	3150.114	3143.956	5	5
2017-01-26 12:35:00	3153.769	3153.769	3153.769	3153.769	3152.838	3149.981	3143.859	5	9
2017-01-26 12:30:00	3153.769	3153.769	3153.769	3153.769	3152.691	3149.861	3143.759	5	13
2017-01-26 12:25:00	3153.769	3153.769	3153.769	3153.769	3152.511	3149.736	3143.658	5	17
2017-01-26 12:20:00	3153.769	3153.769	3153.769	3153.769	3152.299	3149.615	3143.557	5	21
2017-01-26 12:15:00	3153.769	3153.769	3153.769	3153.769	3152.060	3149.471	3143.456	5	25
2017-01-26 12:10:00	3153.769	3153.769	3153.769	3153.769	3151.838	3149.278	3143.355	5	29
2017-01-26 12:05:00	3153.769	3153.769	3153.769	3153.769	3151.667	3149.117	3143.255	5	33
2017-01-26 12:00:00	3153.769	3153.769	3153.769	3153.769	3151.492	3148.956	3143.154	5	37
2017-01-26 11:55:00	3153.769	3153.769	3153.769	3153.769	3151.322	3148.844	3143.053	5	41
2017-01-26 11:50:00	3153.769	3153.769	3153.769	3153.769	3151.167	3148.733	3142.952	5	45
2017-01-26 11:45:00	3153.769	3153.769	3153.769	3153.769	3151.011	3148.598	3142.851	5	49
