Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	#Ticks	SMAVG (15)
2017-11-30 15:00:00	3317.581	3317.581	3317.188	3317.188	3325.471	3326.271	3321.733	8	61
2017-11-30 14:55:00	3312.452	3317.395	3312.452	3316.468	3325.834	3326.273	3321.734	65	65
2017-11-30 14:50:00	3316.644	3317.730	3311.925	3312.202	3326.132	3326.283	3321.730	65	65
2017-11-30 14:45:00	3315.560	3316.631	3312.788	3316.631	3326.499	3326.336	3321.758	65	65
2017-11-30 14:40:00	3314.072	3316.035	3313.938	3315.388	3326.824	3326.344	3321.731	64	65
2017-11-30 14:35:00	3311.075	3314.091	3306.312	3314.091	3327.187	3326.365	3321.765	65	65
2017-11-30 14:30:00	3310.108	3312.938	3309.534	3310.642	3327.576	3326.399	3321.807	65	65
2017-11-30 14:25:00	3316.928	3316.928	3309.793	3310.686	3328.075	3326.467	3321.859	65	65
2017-11-30 14:20:00	3319.519	3320.752	3317.200	3317.200	3328.615	3326.535	3321.895	64	65
2017-11-30 14:15:00	3315.657	3319.863	3315.657	3319.474	3329.012	3326.538	3321.904	65	65
2017-11-30 14:10:00	3317.821	3317.821	3313.961	3316.006	3329.328	3326.518	3321.907	64	65
2017-11-30 14:05:00	3316.393	3318.956	3316.393	3317.478	3329.793	3326.532	3321.913	65	61
2017-11-30 14:00:00	3322.853	3323.575	3315.709	3316.686	3330.244	3326.531	3321.943	64	57
2017-11-30 13:55:00	3323.262	3324.121	3322.710	3323.785	3330.547	3326.498	3321.956	65	53
2017-11-30 13:50:00	3325.299	3325.299	3322.279	3322.723	3330.607	3326.362	3321.955	65	49
2017-11-30 13:45:00	3324.023	3325.334	3322.222	3324.502	3330.644	3326.257	3321.948	65	45
2017-11-30 13:40:00	3327.098	3327.998	3323.812	3323.812	3330.691	3326.147	3321.938	65	41
2017-11-30 13:35:00	3327.742	3327.994	3326.586	3327.245	3330.644	3326.011	3321.923	64	37
2017-11-30 13:30:00	3326.795	3327.959	3323.221	3327.295	3330.672	3325.867	3321.912	64	33
2017-11-30 13:25:00	3334.953	3334.976	3326.352	3326.352	3330.883	3325.744	3321.900	65	29
2017-11-30 13:20:00	3334.443	3336.406	3333.994	3335.331	3331.106	3325.698	3321.896	64	25
2017-11-30 13:15:00	3331.813	3335.285	3330.830	3334.713	3331.170	3325.605	3321.826	65	21
2017-11-30 13:10:00	3328.997	3331.011	3327.789	3331.011	3331.237	3325.492	3321.784	65	17
2017-11-30 13:05:00	3328.110	3329.745	3326.987	3328.568	3331.295	3325.450	3321.739	65	13
2017-11-30 13:00:00	3329.643	3329.935	3327.625	3328.074	3331.362	3325.435	3321.721	64	9
2017-11-30 12:55:00	3329.088	3329.088	3329.088	3329.088	3331.456	3325.399	3321.719	5	5
2017-11-30 12:50:00	3329.088	3329.088	3329.088	3329.088	3331.590	3325.333	3321.715	5	5
2017-11-30 12:45:00	3329.088	3329.088	3329.088	3329.088	3331.743	3325.336	3321.704	5	5
2017-11-30 12:40:00	3329.088	3329.088	3329.088	3329.088	3331.898	3325.345	3321.679	5	5
2017-11-30 12:35:00	3329.088	3329.088	3329.088	3329.088	3331.884	3325.385	3321.665	5	9
2017-11-30 12:30:00	3329.088	3329.088	3329.088	3329.088	3331.840	3325.439	3321.653	5	13
2017-11-30 12:25:00	3329.088	3329.088	3329.088	3329.088	3331.796	3325.465	3321.642	5	17
2017-11-30 12:20:00	3329.088	3329.088	3329.088	3329.088	3331.848	3325.516	3321.631	5	21
2017-11-30 12:15:00	3329.088	3329.088	3329.088	3329.088	3331.835	3325.578	3321.619	5	25
2017-11-30 12:10:00	3329.088	3329.088	3329.088	3329.088	3331.688	3325.673	3321.608	5	29
2017-11-30 12:05:00	3329.088	3329.088	3329.088	3329.088	3331.477	3325.806	3321.597	5	33
2017-11-30 12:00:00	3329.088	3329.088	3329.088	3329.088	3331.207	3325.871	3321.585	5	37
2017-11-30 11:55:00	3329.088	3329.088	3329.088	3329.088	3330.887	3325.917	3321.574	5	41
2017-11-30 11:50:00	3329.088	3329.088	3329.088	3329.088	3330.503	3325.962	3321.563	5	45
2017-11-30 11:45:00	3329.088	3329.088	3329.088	3329.088	3330.170	3325.983	3321.551	5	49
2017-11-30 11:40:00	3329.088	3329.088	3329.088	3329.088	3329.839	3325.981	3321.540	5	53
2017-11-30 11:35:00	3329.088	3329.088	3329.088	3329.088	3329.539	3325.966	3321.529	5	57
2017-11-30 11:30:00	3329.088	3329.088	3329.088	3329.088	3329.239	3325.921	3321.517	6	61
2017-11-30 11:25:00	3328.567	3329.651	3327.808	3329.183	3328.954	3325.865	3321.506	65	65
2017-11-30 11:20:00	3327.606	3329.825	3326.522	3328.646	3328.719	3325.768	3321.494	65	65
2017-11-30 11:15:00	3328.911	3329.260	3326.938	3327.483	3328.496	3325.667	3321.485	65	65
