Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	#Ticks	SMAVG (15)
2017-12-29 15:00:00	3308.027	3308.027	3307.172	3307.172	3299.925	3298.695	3295.358	8	61
2017-12-29 14:55:00	3305.033	3308.110	3304.340	3307.896	3299.768	3298.539	3295.322	65	65
2017-12-29 14:50:00	3303.305	3305.474	3302.927	3305.323	3299.570	3298.377	3295.277	64	65
2017-12-29 14:45:00	3301.618	3303.576	3300.412	3303.576	3299.405	3298.240	3295.271	64	65
2017-12-29 14:40:00	3300.598	3302.440	3300.598	3301.663	3299.249	3298.120	3295.266	65	65
2017-12-29 14:35:00	3301.533	3301.533	3300.155	3300.862	3299.133	3298.020	3295.288	65	65
2017-12-29 14:30:00	3303.326	3303.936	3301.050	3301.415	3299.056	3297.928	3295.316	64	65
2017-12-29 14:25:00	3301.316	3304.073	3301.170	3303.855	3299.045	3297.830	3295.330	65	65
2017-12-29 14:20:00	3299.083	3301.196	3299.083	3301.196	3298.987	3297.708	3295.330	65	65
2017-12-29 14:15:00	3299.052	3300.060	3298.794	3299.477	3298.954	3297.612	3295.350	64	65
2017-12-29 14:10:00	3300.404	3300.958	3298.692	3298.908	3298.950	3297.534	3295.382	65	65
2017-12-29 14:05:00	3302.256	3302.424	3300.263	3300.263	3299.006	3297.461	3295.396	65	61
2017-12-29 14:00:00	3299.817	3302.487	3299.625	3301.985	3299.026	3297.378	3295.407	65	57
2017-12-29 13:55:00	3298.391	3300.484	3298.269	3300.434	3299.054	3297.262	3295.400	64	53
2017-12-29 13:50:00	3298.376	3299.054	3297.926	3298.901	3299.129	3297.162	3295.392	65	49
2017-12-29 13:45:00	3296.067	3298.721	3296.067	3298.625	3299.212	3297.105	3295.381	65	45
2017-12-29 13:40:00	3294.235	3296.639	3293.951	3296.334	3299.309	3297.039	3295.353	65	41
2017-12-29 13:35:00	3295.444	3295.499	3292.799	3294.364	3299.350	3296.954	3295.334	64	37
2017-12-29 13:30:00	3297.681	3298.722	3295.225	3296.060	3299.367	3296.869	3295.336	65	33
2017-12-29 13:25:00	3299.253	3299.625	3297.738	3298.300	3299.374	3296.781	3295.333	65	29
2017-12-29 13:20:00	3299.449	3300.311	3298.366	3299.010	3299.338	3296.648	3295.321	65	25
2017-12-29 13:15:00	3300.926	3301.373	3299.268	3299.642	3299.248	3296.510	3295.297	64	21
2017-12-29 13:10:00	3300.929	3302.276	3299.953	3301.089	3299.128	3296.392	3295.260	65	17
2017-12-29 13:05:00	3299.795	3300.728	3299.481	3300.057	3299.027	3296.282	3295.205	65	13
2017-12-29 13:00:00	3298.744	3300.787	3298.744	3299.290	3298.985	3296.153	3295.148	65	9
2017-12-29 12:55:00	3298.884	3298.884	3298.884	3298.884	3298.999	3296.028	3295.100	5	5
