Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	#Ticks	SMAVG (15)
2017-10-30 14:00:00	3378.703	3385.305	3376.736	3385.305	3385.940	3400.521	3404.254	65	57
2017-10-30 13:55:00	3381.040	3381.577	3377.989	3377.989	3386.260	3400.798	3404.295	65	53
2017-10-30 13:50:00	3379.632	3381.566	3379.313	3381.099	3386.791	3401.101	3404.376	65	49
2017-10-30 13:45:00	3386.376	3386.468	3379.533	3379.846	3387.197	3401.389	3404.453	64	45
2017-10-30 13:40:00	3387.815	3388.805	3386.116	3386.160	3387.874	3401.713	3404.521	65	41
2017-10-30 13:35:00	3385.292	3387.779	3384.292	3387.619	3388.495	3401.969	3404.556	65	37
2017-10-30 13:30:00	3388.707	3388.830	3384.711	3384.743	3389.021	3402.206	3404.579	65	33
2017-10-30 13:25:00	3390.446	3391.219	3388.445	3388.783	3389.662	3402.505	3404.617	65	29
2017-10-30 13:20:00	3389.624	3391.162	3389.299	3390.874	3390.227	3402.767	3404.630	65	25
2017-10-30 13:15:00	3390.665	3391.339	3388.589	3389.564	3390.677	3403.041	3404.622	65	21
2017-10-30 13:10:00	3392.677	3394.212	3391.192	3391.422	3391.086	3403.347	3404.620	64	17
2017-10-30 13:05:00	3390.432	3393.476	3390.432	3393.476	3391.456	3403.583	3404.613	64	13
2017-10-30 13:00:00	3392.399	3392.399	3389.125	3390.625	3391.766	3403.786	3404.596	65	9
2017-10-30 12:55:00	3392.029	3392.029	3392.029	3392.029	3392.205	3404.014	3404.583	5	5
2017-10-30 12:50:00	3392.029	3392.029	3392.029	3392.029	3392.700	3404.246	3404.570	5	5
2017-10-30 12:45:00	3392.029	3392.029	3392.029	3392.029	3393.240	3404.475	3404.575	5	5
2017-10-30 12:40:00	3392.029	3392.029	3392.029	3392.029	3393.749	3404.706	3404.580	5	5
2017-10-30 12:35:00	3392.029	3392.029	3392.029	3392.029	3394.141	3404.951	3404.587	5	9
2017-10-30 12:30:00	3392.029	3392.029	3392.029	3392.029	3394.591	3405.137	3404.588	5	13
2017-10-30 12:25:00	3392.029	3392.029	3392.029	3392.029	3395.088	3405.313	3404.590	5	17
2017-10-30 12:20:00	3392.029	3392.029	3392.029	3392.029	3395.616	3405.496	3404.591	5	21
2017-10-30 12:15:00	3392.029	3392.029	3392.029	3392.029	3396.115	3405.686	3404.592	5	25
2017-10-30 12:10:00	3392.029	3392.029	3392.029	3392.029	3396.594	3405.866	3404.594	5	29
2017-10-30 12:05:00	3392.029	3392.029	3392.029	3392.029	3397.128	3406.027	3404.595	5	33
2017-10-30 12:00:00	3392.029	3392.029	3392.029	3392.029	3397.637	3406.152	3404.596	5	37
2017-10-30 11:55:00	3392.029	3392.029	3392.029	3392.029	3398.109	3406.307	3404.597	5	41
2017-10-30 11:50:00	3392.029	3392.029	3392.029	3392.029	3398.559	3406.471	3404.599	5	45
2017-10-30 11:45:00	3392.029	3392.029	3392.029	3392.029	3399.006	3406.616	3404.600	5	49
2017-10-30 11:40:00	3392.029	3392.029	3392.029	3392.029	3399.437	3406.754	3404.601	5	53
2017-10-30 11:35:00	3392.029	3392.029	3392.029	3392.029	3399.883	3406.880	3404.603	5	57
2017-10-30 11:30:00	3392.029	3392.029	3392.029	3392.029	3400.349	3406.998	3404.604	6	61
2017-10-30 11:25:00	3390.732	3392.588	3390.465	3392.299	3400.868	3407.133	3404.605	65	65
2017-10-30 11:20:00	3390.607	3392.202	3390.538	3390.649	3401.365	3407.264	3404.605	65	65
2017-10-30 11:15:00	3386.122	3390.778	3385.636	3390.728	3401.894	3407.410	3404.614	65	65
2017-10-30 11:10:00	3381.879	3385.959	3381.216	3385.959	3402.422	3407.572	3404.621	63	65
2017-10-30 11:05:00	3382.477	3382.910	3380.698	3381.510	3403.045	3407.810	3404.653	65	65
2017-10-30 11:00:00	3381.192	3383.464	3381.192	3382.490	3403.757	3408.111	3404.710	65	65
2017-10-30 10:55:00	3378.304	3381.509	3378.018	3381.421	3404.450	3408.392	3404.760	65	65
2017-10-30 10:50:00	3376.757	3378.595	3376.403	3377.481	3405.164	3408.658	3404.810	65	65
2017-10-30 10:45:00	3377.867	3377.967	3375.872	3377.653	3405.957	3408.951	3404.877	65	65
2017-10-30 10:40:00	3378.161	3378.428	3377.008	3377.910	3406.746	3409.243	3404.944	64	65
2017-10-30 10:35:00	3378.183	3379.859	3378.010	3378.010	3407.531	3409.544	3405.010	65	61
2017-10-30 10:30:00	3373.522	3378.212	3373.465	3378.212	3408.313	3409.859	3405.095	65	57
2017-10-30 10:25:00	3377.030	3377.030	3373.066	3374.169	3409.091	3410.151	3405.176	65	57
2017-10-30 10:20:00	3377.558	3380.636	3376.560	3376.953	3409.950	3410.511	3405.268	65	57
