Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	#Ticks	SMAVG (15)
2017-07-31 15:00:00	3273.957	3274.133	3273.028	3273.028	3271.616	3262.402	3251.898	9	61
2017-07-31 14:55:00	3271.442	3274.182	3270.824	3273.958	3271.434	3262.155	3251.734	65	65
2017-07-31 14:50:00	3274.535	3274.673	3271.466	3271.466	3271.219	3261.899	3251.537	65	65
2017-07-31 14:45:00	3273.845	3275.022	3273.280	3274.483	3271.052	3261.668	3251.355	65	65
2017-07-31 14:40:00	3274.028	3274.441	3272.897	3273.497	3270.785	3261.406	3251.201	64	65
2017-07-31 14:35:00	3272.071	3274.105	3271.324	3273.519	3270.522	3261.155	3251.072	64	65
2017-07-31 14:30:00	3272.160	3272.329	3271.177	3271.785	3270.174	3260.903	3250.940	65	65
2017-07-31 14:25:00	3272.247	3272.375	3271.189	3271.950	3269.863	3260.668	3250.806	65	65
2017-07-31 14:20:00	3273.480	3274.613	3272.170	3272.274	3269.527	3260.432	3250.649	65	65
2017-07-31 14:15:00	3269.928	3273.429	3269.527	3272.889	3269.211	3260.193	3250.497	65	65
2017-07-31 14:10:00	3270.095	3270.648	3268.778	3270.046	3268.882	3259.947	3250.324	65	65
2017-07-31 14:05:00	3269.483	3270.757	3269.124	3270.637	3268.631	3259.730	3250.180	65	61
2017-07-31 14:00:00	3270.573	3270.573	3268.612	3269.484	3268.318	3259.500	3250.016	65	57
2017-07-31 13:55:00	3271.947	3272.438	3269.883	3270.178	3268.020	3259.255	3249.827	65	53
2017-07-31 13:50:00	3271.813	3272.634	3270.576	3272.634	3267.648	3258.996	3249.645	65	49
2017-07-31 13:45:00	3273.849	3274.007	3271.095	3271.369	3267.323	3258.728	3249.429	65	45
2017-07-31 13:40:00	3271.639	3274.313	3271.412	3273.564	3267.114	3258.454	3249.250	65	41
2017-07-31 13:35:00	3270.067	3272.483	3269.948	3272.483	3266.789	3258.198	3249.059	65	37
2017-07-31 13:30:00	3272.698	3272.774	3269.627	3270.000	3266.395	3257.959	3248.897	65	33
2017-07-31 13:25:00	3272.614	3274.135	3272.154	3272.500	3266.060	3257.761	3248.741	64	29
2017-07-31 13:20:00	3274.537	3274.537	3271.944	3273.055	3265.680	3257.552	3248.573	65	25
2017-07-31 13:15:00	3276.439	3276.655	3273.760	3274.251	3265.280	3257.346	3248.409	65	21
2017-07-31 13:10:00	3274.215	3276.946	3273.468	3275.949	3264.847	3257.116	3248.252	65	17
2017-07-31 13:05:00	3274.117	3274.861	3273.167	3273.734	3264.382	3256.818	3248.096	65	13
