Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	Volume	SMAVG (15)
2017-04-28 15:00:00	1906.915	1906.915	1906.915	1906.915	1901.368	1891.683	1889.593	0	0
2017-04-28 14:55:00	1905.209	1905.742	1905.198	1905.677	1901.177	1891.363	1889.493	0	0
2017-04-28 14:50:00	1904.639	1905.327	1904.612	1905.209	1900.974	1891.042	1889.379	0	0
2017-04-28 14:45:00	1903.795	1904.692	1903.795	1904.641	1900.870	1890.779	1889.256	0	0
2017-04-28 14:40:00	1904.598	1904.612	1903.351	1903.816	1900.772	1890.581	1889.121	0	0
2017-04-28 14:35:00	1905.021	1905.067	1904.524	1904.524	1900.685	1890.441	1888.976	0	0
2017-04-28 14:30:00	1902.218	1905.097	1902.218	1905.029	1900.575	1890.286	1888.861	0	0
2017-04-28 14:25:00	1903.564	1903.608	1902.140	1902.243	1900.513	1890.115	1888.751	0	0
2017-04-28 14:20:00	1903.137	1903.682	1903.039	1903.545	1900.506	1889.969	1888.613	0	0
2017-04-28 14:15:00	1902.237	1903.351	1902.208	1903.243	1900.417	1889.824	1888.462	0	0
2017-04-28 14:10:00	1901.724	1902.232	1901.702	1902.220	1900.304	1889.686	1888.313	0	0
2017-04-28 14:05:00	1899.818	1901.702	1899.543	1901.702	1900.163	1889.552	1888.175	0	0
2017-04-28 14:00:00	1900.471	1900.556	1899.809	1899.831	1900.051	1889.394	1888.069	0	0
2017-04-28 13:55:00	1900.362	1900.550	1900.291	1900.378	1900.013	1889.261	1887.976	0	0
2017-04-28 13:50:00	1900.790	1900.943	1900.312	1900.349	1899.949	1889.102	1887.903	0	0
2017-04-28 13:45:00	1901.785	1901.866	1900.750	1900.786	1899.925	1888.972	1887.835	0	0
2017-04-28 13:40:00	1901.998	1902.194	1901.854	1901.856	1899.876	1888.843	1887.775	0	0
2017-04-28 13:35:00	1900.988	1902.022	1900.896	1901.969	1899.734	1888.718	1887.703	0	0
2017-04-28 13:30:00	1900.890	1901.454	1900.890	1900.986	1899.597	1888.608	1887.622	0	0
2017-04-28 13:25:00	1897.436	1900.799	1896.982	1900.799	1899.399	1888.518	1887.532	0	0
2017-04-28 13:20:00	1899.146	1899.352	1897.520	1897.520	1899.231	1888.427	1887.457	0	0
2017-04-28 13:15:00	1899.018	1899.165	1898.763	1899.163	1899.187	1888.355	1887.393	0	0
2017-04-28 13:10:00	1899.047	1899.051	1898.042	1898.890	1899.051	1888.264	1887.323	0	0
2017-04-28 13:05:00	1899.460	1899.563	1899.142	1899.142	1898.860	1888.179	1887.253	0	0
2017-04-28 13:00:00	1900.245	1900.856	1899.452	1899.452	1898.536	1888.104	1887.155	0	0
2017-04-28 12:55:00	1899.910	1899.910	1899.910	1899.910	1898.131	1888.019	1887.053	0	0
2017-04-28 11:30:00	1899.851	1899.851	1899.851	1899.851	1897.747	1887.924	1886.946	0	0
2017-04-28 11:25:00	1897.969	1899.858	1897.969	1899.832	1897.339	1887.831	1886.854	0	0
2017-04-28 11:20:00	1896.790	1897.979	1896.567	1897.978	1896.901	1887.725	1886.776	0	0
2017-04-28 11:15:00	1897.484	1897.720	1896.752	1896.773	1896.498	1887.643	1886.700	0	0
2017-04-28 11:10:00	1897.389	1897.545	1896.572	1897.540	1896.119	1887.565	1886.622	0	0
2017-04-28 11:05:00	1899.950	1900.343	1897.373	1897.406	1895.681	1887.479	1886.527	0	0
2017-04-28 11:00:00	1899.160	1899.924	1898.777	1899.924	1895.265	1887.394	1886.434	0	0
2017-04-28 10:55:00	1901.443	1901.496	1899.055	1899.124	1894.744	1887.277	1886.338	0	0
2017-04-28 10:50:00	1901.843	1902.302	1901.320	1901.320	1894.158	1887.155	1886.259	0	0
2017-04-28 10:45:00	1901.007	1901.838	1900.683	1901.838	1893.533	1887.031	1886.169	0	0
2017-04-28 10:40:00	1902.373	1902.578	1901.016	1901.016	1892.780	1886.910	1886.077	0	0
2017-04-28 10:35:00	1903.401	1903.470	1902.256	1902.422	1891.999	1886.800	1885.975	0	0
2017-04-28 10:30:00	1905.110	1905.159	1903.445	1903.445	1891.191	1886.703	1885.861	0	0
2017-04-28 10:25:00	1903.605	1906.108	1903.531	1905.137	1890.376	1886.603	1885.768	0	0
2017-04-28 10:20:00	1903.405	1903.765	1903.349	1903.616	1889.422	1886.492	1885.670	0	0
2017-04-28 10:15:00	1903.405	1904.154	1903.405	1903.411	1888.445	1886.385	1885.572	0	0
2017-04-28 10:10:00	1901.936	1903.455	1901.936	1903.391	1887.608	1886.253	1885.469	0	0
2017-04-28 10:05:00	1899.411	1901.853	1898.995	1901.853	1886.820	1886.120	1885.381	0	0
2017-04-28 10:00:00	1900.734	1901.055	1899.452	1899.509	1886.031	1886.009	1885.317	0	0
2017-04-28 09:55:00	1903.659	1903.775	1900.764	1900.806	1885.364	1885.922	1885.262	0	0
2017-04-28 09:50:00	1902.397	1903.690	1902.386	1903.684	1884.662	1885.805	1885.193	0	0
2017-04-28 09:45:00	1897.134	1902.406	1897.134	1902.406	1883.867	1885.641	1885.112	0	0
2017-04-28 09:40:00	1899.274	1899.466	1896.069	1897.042	1883.077	1885.466	1885.056	0	0
2017-04-28 09:35:00	1897.452	1899.373	1897.429	1899.292	1882.538	1885.363	1885.025	0	0
2017-04-28 09:30:00	1894.240	1897.479	1893.073	1897.379	1881.998	1885.263	1884.985	0	0
2017-04-28 09:25:00	1895.557	1895.557	1895.488	1895.488	1881.549	1885.176	1884.935	0	0
2017-04-27 15:00:00	1900.034	1900.034	1900.034	1900.034	1881.109	1885.118	1884.880	0	0
2017-04-27 14:55:00	1899.479	1899.739	1899.300	1899.717	1880.688	1884.988	1884.815	0	0
2017-04-27 14:50:00	1899.067	1899.561	1898.835	1899.467	1880.391	1884.875	1884.730	0	0
2017-04-27 14:45:00	1901.831	1901.831	1899.053	1899.053	1880.197	1884.736	1884.653	0	0
2017-04-27 14:40:00	1901.966	1902.556	1901.906	1901.906	1879.997	1884.559	1884.548	0	0
2017-04-27 14:35:00	1899.171	1901.907	1899.140	1901.907	1879.717	1884.369	1884.416	0	0
2017-04-27 14:30:00	1897.592	1899.072	1897.571	1899.072	1879.432	1884.173	1884.386	0	0
2017-04-27 14:25:00	1895.232	1897.615	1895.188	1897.615	1879.231	1884.002	1884.388	0	0
