Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	Volume	SMAVG (15)
2017-10-31 15:00:00	2002.284	2002.284	2002.284	2002.284	1991.571	1991.243	2009.527	0	0
2017-10-31 14:55:00	2001.118	2002.070	2001.024	2002.050	1991.335	1991.314	2009.643	0	0
2017-10-31 14:50:00	1999.540	2001.211	1999.540	2001.211	1990.994	1991.487	2009.753	0	0
2017-10-31 14:45:00	2000.449	2000.559	1999.518	1999.655	1990.739	1991.706	2009.875	0	0
2017-10-31 14:40:00	2000.749	2000.765	2000.313	2000.466	1990.511	1991.924	2010.005	0	0
2017-10-31 14:35:00	1999.509	2000.861	1999.472	2000.802	1990.265	1992.154	2010.120	0	0
2017-10-31 14:30:00	1998.525	1999.444	1998.373	1999.374	1990.019	1992.377	2010.220	0	0
2017-10-31 14:25:00	1998.076	1998.711	1998.076	1998.516	1989.795	1992.609	2010.335	0	0
2017-10-31 14:20:00	1996.980	1998.210	1996.980	1998.193	1989.622	1992.846	2010.461	0	0
2017-10-31 14:15:00	1996.325	1997.040	1996.316	1996.904	1989.512	1993.081	2010.597	0	0
2017-10-31 14:10:00	1995.325	1996.257	1995.217	1996.198	1989.367	1993.329	2010.736	0	0
2017-10-31 14:05:00	1997.327	1997.358	1995.269	1995.312	1989.245	1993.618	2010.876	0	0
2017-10-31 14:00:00	1994.436	1997.452	1994.436	1997.240	1989.143	1993.920	2011.012	0	0
2017-10-31 13:55:00	1993.027	1994.431	1992.749	1994.431	1989.020	1994.198	2011.130	0	0
2017-10-31 13:50:00	1992.364	1993.043	1992.308	1993.032	1988.969	1994.491	2011.261	0	0
2017-10-31 13:45:00	1990.557	1992.341	1990.496	1992.307	1988.897	1994.777	2011.397	0	0
2017-10-31 13:40:00	1989.985	1990.664	1989.985	1990.528	1988.755	1995.092	2011.524	0	0
2017-10-31 13:35:00	1986.701	1990.022	1986.663	1990.015	1988.689	1995.443	2011.663	0	0
2017-10-31 13:30:00	1985.796	1986.928	1985.796	1986.742	1988.595	1995.798	2011.809	0	0
2017-10-31 13:25:00	1984.753	1985.683	1984.529	1985.683	1988.643	1996.180	2011.972	0	0
2017-10-31 13:20:00	1986.798	1986.851	1984.762	1984.762	1988.720	1996.574	2012.120	0	0
