Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	Volume	SMAVG (15)
2017-02-27 10:55:00	2001.842	2003.239	2001.720	2003.239	1998.508	1994.200	1988.608	263776	373364
2017-02-27 10:50:00	2001.599	2001.933	2001.516	2001.890	1998.319	1994.019	1988.471	260860	398182
2017-02-27 10:45:00	2001.137	2001.647	2000.995	2001.581	1998.162	1993.853	1988.342	246181	429027
2017-02-27 10:40:00	2001.719	2001.944	2001.113	2001.156	1997.993	1993.694	1988.214	269258	471791
2017-02-27 10:35:00	2001.204	2002.117	2001.153	2001.737	1997.806	1993.516	1988.085	308794	462184
2017-02-27 10:30:00	1999.477	2001.145	1999.326	2001.145	1997.576	1993.333	1987.949	305014	459765
2017-02-27 10:25:00	1998.413	1999.615	1998.413	1999.497	1997.405	1993.163	1987.814	318043	459146
2017-02-27 10:20:00	1998.668	1998.668	1997.525	1998.343	1997.273	1993.016	1987.683	362620	475961
2017-02-27 10:15:00	1999.153	1999.222	1998.640	1998.640	1997.174	1992.877	1987.552	352853	482919
2017-02-27 10:10:00	1998.733	1999.228	1998.709	1999.193	1997.087	1992.708	1987.415	386923	487759
2017-02-27 10:05:00	2000.157	2000.157	1998.439	1998.788	1996.949	1992.539	1987.291	477537	483555
2017-02-27 10:00:00	2001.083	2001.475	2000.182	2000.182	1996.857	1992.390	1987.161	452596	471562
2017-02-27 09:55:00	2001.368	2001.676	2000.787	2001.158	1996.779	1992.256	1987.022	484480	462580
2017-02-27 09:50:00	2002.155	2002.226	2001.220	2001.372	1996.642	1992.107	1986.889	525987	453482
2017-02-27 09:45:00	2000.349	2002.271	2000.349	2002.271	1996.446	1991.949	1986.748	585531	437629
2017-02-27 09:40:00	1997.029	2000.260	1997.029	2000.253	1996.253	1991.798	1986.598	636050	415637
2017-02-27 09:35:00	2000.119	2000.119	1996.904	1997.106	1996.107	1991.659	1986.443	723540	388826
2017-02-27 09:30:00	2001.409	2001.566	1998.735	2000.010	1996.058	1991.548	1986.302	887635	359179
2017-02-27 09:25:00	2001.627	2001.632	2001.627	2001.632	1995.942	1991.421	1986.145	125162	322622
2017-02-24 15:00:00	2000.380	2000.380	2000.380	2000.380	1995.697	1991.284	1985.990	272500	329972
2017-02-24 14:55:00	1999.845	2000.234	1999.768	2000.233	1995.497	1991.184	1985.836	295729	328819
2017-02-24 14:50:00	2000.184	2000.285	1999.822	1999.874	1995.308	1991.098	1985.673	570271	327838
2017-02-24 14:45:00	2000.127	2000.661	2000.081	2000.163	1995.150	1991.003	1985.513	466990	307536
2017-02-24 14:40:00	1998.996	2000.168	1998.900	2000.126	1994.985	1990.905	1985.357	425450	294734
2017-02-24 14:35:00	1998.854	1999.134	1998.737	1998.974	1994.808	1990.807	1985.190	323863	283683
2017-02-24 14:30:00	1999.732	1999.744	1998.808	1998.813	1994.638	1990.716	1985.023	297642	278668
2017-02-24 14:25:00	2000.810	2000.816	1999.581	1999.730	1994.460	1990.622	1984.853	317873	274723
2017-02-24 14:20:00	1999.409	2000.900	1999.409	2000.852	1994.254	1990.503	1984.677	348000	269416
2017-02-24 14:15:00	1998.505	1999.483	1998.505	1999.434	1993.921	1990.363	1984.485	288203	260592
2017-02-24 14:10:00	1997.050	1998.510	1997.050	1998.510	1993.640	1990.240	1984.298	255641	259991
2017-02-24 14:05:00	1998.029	1998.059	1997.024	1997.128	1993.393	1990.134	1984.117	233893	243147
2017-02-24 14:00:00	1998.456	1998.793	1997.960	1998.040	1993.174	1990.049	1983.934	278828	227580
2017-02-24 13:55:00	1994.160	1998.463	1994.119	1998.412	1992.910	1989.909	1983.740	339281	224085
2017-02-24 13:50:00	1994.240	1994.414	1994.006	1994.238	1992.609	1989.763	1983.534	235422	218187
2017-02-24 13:45:00	1994.138	1994.354	1993.868	1994.250	1992.347	1989.671	1983.345	255202	218449
2017-02-24 13:40:00	1995.625	1995.660	1994.165	1994.250	1992.224	1989.587	1983.157	281015	216451
2017-02-24 13:35:00	1996.334	1996.356	1995.594	1995.608	1992.093	1989.503	1982.974	265735	212277
2017-02-24 13:30:00	1996.766	1996.985	1996.283	1996.296	1991.967	1989.418	1982.767	274967	210649
2017-02-24 13:25:00	1996.518	1996.851	1996.431	1996.802	1991.856	1989.327	1982.554	259673	208918
2017-02-24 13:20:00	1995.919	1996.585	1995.919	1996.547	1991.741	1989.230	1982.340	248639	215092
2017-02-24 13:15:00	1995.724	1995.929	1995.600	1995.886	1991.664	1989.123	1982.128	238471	223428
2017-02-24 13:10:00	1996.610	1996.749	1995.658	1995.741	1991.596	1989.012	1981.910	238275	227671
2017-02-24 13:05:00	1996.733	1996.802	1996.249	1996.579	1991.477	1988.916	1981.689	215639	232764
2017-02-24 13:00:00	1996.707	1997.133	1996.707	1996.729	1991.314	1988.812	1981.462	279184	241306
2017-02-24 12:55:00	1996.441	1996.441	1996.441	1996.441	1991.145	1988.707	1981.238	2987	247243
2017-02-24 11:30:00	1996.431	1996.431	1996.431	1996.431	1990.967	1988.586	1981.012	381	277634
2017-02-24 11:25:00	1995.531	1996.450	1995.531	1996.429	1990.750	1988.459	1980.784	226400	307947
2017-02-24 11:20:00	1994.348	1995.633	1994.345	1995.545	1990.510	1988.320	1980.564	250815	321980
2017-02-24 11:15:00	1993.441	1994.340	1993.197	1994.329	1990.287	1988.182	1980.353	239350	334783
2017-02-24 11:10:00	1993.802	1993.961	1993.396	1993.453	1990.089	1988.055	1980.144	225236	352597
2017-02-24 11:05:00	1993.974	1994.063	1993.675	1993.785	1989.891	1987.936	1979.942	218407	368820
2017-02-24 11:00:00	1993.104	1994.052	1992.995	1994.033	1989.719	1987.813	1979.737	241310	391961
2017-02-24 10:55:00	1991.806	1993.103	1991.806	1993.103	1989.544	1987.676	1979.529	248997	412745
2017-02-24 10:50:00	1990.193	1991.818	1989.708	1991.818	1989.396	1987.534	1979.321	352296	441567
2017-02-24 10:45:00	1992.610	1992.819	1990.220	1990.240	1989.227	1987.395	1979.120	373665	466302
2017-02-24 10:40:00	1992.839	1993.247	1992.547	1992.623	1989.089	1987.289	1978.926	302117	502940
2017-02-24 10:35:00	1993.459	1993.459	1992.802	1992.905	1988.920	1987.184	1978.717	314669	492088
2017-02-24 10:30:00	1994.413	1994.535	1993.270	1993.380	1988.759	1987.084	1978.508	343774	489280
2017-02-24 10:25:00	1992.427	1994.375	1992.421	1994.259	1988.581	1986.975	1978.284	368242	487530
2017-02-24 10:20:00	1994.179	1994.202	1992.285	1992.326	1988.330	1986.853	1978.047	458847	501948
2017-02-24 10:15:00	1996.238	1996.334	1994.130	1994.173	1988.128	1986.747	1977.818	455081	501733
2017-02-24 10:10:00	1994.251	1996.327	1994.251	1996.271	1987.922	1986.630	1977.572	436897	497113
2017-02-24 10:05:00	1991.574	1994.304	1991.473	1994.304	1987.734	1986.477	1977.311	442854	498274
2017-02-24 10:00:00	1992.617	1992.617	1990.975	1991.597	1987.572	1986.341	1977.062	506567	493442
2017-02-24 09:55:00	1992.975	1993.208	1992.631	1992.631	1987.453	1986.241	1976.829	468582	482165
2017-02-24 09:50:00	1994.739	1995.106	1992.902	1992.918	1987.342	1986.140	1976.600	565523	469430
2017-02-24 09:45:00	1994.296	1994.700	1994.256	1994.700	1987.211	1986.069	1976.375	553066	451607
2017-02-24 09:40:00	1989.357	1994.209	1989.124	1994.194	1987.037	1985.991	1976.153	681325	436280
2017-02-24 09:35:00	1990.338	1990.613	1989.361	1989.361	1986.899	1985.916	1975.939	723317	423021
2017-02-24 09:30:00	1990.402	1990.537	1989.306	1990.378	1986.871	1985.862	1975.750	923235	420105
2017-02-24 09:25:00	1990.853	1990.853	1990.786	1990.786	1986.872	1985.797	1975.548	139344	381403
2017-02-23 15:00:00	1991.984	1991.984	1991.984	1991.984	1986.889	1985.742	1975.341	272545	396357
2017-02-23 14:55:00	1991.230	1991.907	1991.228	1991.907	1986.856	1985.653	1975.130	317522	395703
2017-02-23 14:50:00	1990.362	1991.357	1990.204	1991.274	1986.825	1985.547	1974.929	584510	393264
2017-02-23 14:45:00	1989.977	1990.689	1989.944	1990.472	1986.806	1985.436	1974.737	455620	374221
2017-02-23 14:40:00	1989.470	1989.937	1989.406	1989.937	1986.795	1985.344	1974.539	385790	364709
2017-02-23 14:35:00	1984.134	1989.436	1984.134	1989.436	1986.784	1985.256	1974.345	454312	362989
2017-02-23 14:30:00	1985.422	1985.422	1984.022	1984.155	1986.751	1985.168	1974.144	370366	352071
2017-02-23 14:25:00	1986.244	1986.588	1985.361	1985.401	1986.805	1985.126	1973.967	337422	345935
2017-02-23 14:20:00	1986.179	1986.352	1985.943	1986.186	1986.840	1985.056	1973.762	277549	340974
2017-02-23 14:15:00	1984.926	1986.380	1984.926	1986.145	1986.874	1984.975	1973.556	298175	339304
2017-02-23 14:10:00	1983.374	1984.868	1983.134	1984.868	1986.924	1984.897	1973.350	323161	339161
2017-02-23 14:05:00	1981.005	1983.361	1980.665	1983.361	1986.908	1984.854	1973.149	482446	317758
2017-02-23 14:00:00	1988.106	1988.106	1981.115	1981.115	1986.917	1984.823	1972.950	679571	285638
2017-02-23 13:55:00	1987.844	1988.101	1987.307	1988.088	1986.995	1984.801	1972.775	342716	256786
2017-02-23 13:50:00	1989.333	1989.333	1987.713	1987.727	1986.951	1984.710	1972.569	363651	252465
2017-02-23 13:45:00	1990.736	1990.736	1989.298	1989.298	1986.913	1984.607	1972.357	262741	244911
2017-02-23 13:40:00	1991.078	1991.078	1990.667	1990.728	1986.870	1984.474	1972.155	280927	243479
2017-02-23 13:35:00	1992.651	1992.707	1991.080	1991.080	1986.798	1984.329	1971.948	298865	242798
2017-02-23 13:30:00	1992.439	1992.783	1992.182	1992.684	1986.719	1984.183	1971.739	312945	240464
2017-02-23 13:25:00	1989.838	1992.526	1989.789	1992.480	1986.582	1984.017	1971.530	359984	237894
