Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	Volume	SMAVG (15)
2017-03-31 13:25:00	1981.998	1981.998	1979.979	1980.301	1984.679	1994.481	2014.375	290940	202262
2017-03-31 13:20:00	1984.662	1984.688	1981.993	1981.993	1984.801	1994.990	2014.682	245003	199359
2017-03-31 13:15:00	1984.219	1985.029	1984.210	1984.697	1984.899	1995.498	2014.984	200969	200965
2017-03-31 13:10:00	1983.779	1984.219	1983.736	1984.219	1984.950	1995.976	2015.279	194965	207677
2017-03-31 13:05:00	1984.260	1984.300	1983.713	1983.713	1984.971	1996.455	2015.580	176173	213927
2017-03-31 13:00:00	1983.893	1984.536	1983.893	1984.287	1984.972	1996.952	2015.873	240412	220474
2017-03-31 12:55:00	1983.703	1983.703	1983.703	1983.703	1984.860	1997.443	2016.162	1485	223910
2017-03-31 11:30:00	1983.658	1983.658	1983.658	1983.658	1984.769	1997.941	2016.457	288	246728
2017-03-31 11:25:00	1984.052	1984.309	1983.552	1983.680	1984.747	1998.432	2016.762	260965	268483
2017-03-31 11:20:00	1986.083	1986.101	1984.122	1984.122	1984.740	1998.916	2017.065	255788	273731
2017-03-31 11:15:00	1987.035	1987.714	1986.134	1986.152	1984.726	1999.404	2017.360	234096	287247
2017-03-31 11:10:00	1986.561	1987.054	1986.144	1987.054	1984.671	1999.869	2017.640	224167	301551
2017-03-31 11:05:00	1987.100	1987.932	1986.601	1986.601	1984.713	2000.323	2017.910	262343	320761
2017-03-31 11:00:00	1985.659	1987.080	1985.618	1987.080	1984.820	2000.782	2018.187	225599	334418
2017-03-31 10:55:00	1984.885	1985.686	1984.731	1985.589	1984.962	2001.235	2018.462	220733	353533
2017-03-31 10:50:00	1985.694	1985.724	1984.828	1984.829	1985.089	2001.700	2018.742	247400	376763
2017-03-31 10:45:00	1986.707	1986.724	1985.692	1985.692	1985.205	2002.161	2019.026	269089	409939
2017-03-31 10:40:00	1984.401	1986.795	1984.388	1986.795	1985.350	2002.586	2019.306	301658	448262
2017-03-31 10:35:00	1983.966	1984.837	1983.936	1984.404	1985.548	2002.979	2019.584	288713	435390
2017-03-31 10:30:00	1983.507	1983.986	1983.507	1983.986	1985.849	2003.395	2019.869	274372	433350
2017-03-31 10:25:00	1980.737	1983.470	1980.737	1983.470	1986.182	2003.821	2020.156	291950	437360
2017-03-31 10:20:00	1980.487	1980.750	1979.016	1980.750	1986.470	2004.243	2020.441	343764	463202
2017-03-31 10:15:00	1982.343	1982.393	1980.538	1980.595	1986.781	2004.672	2020.730	326605	473984
2017-03-31 10:10:00	1982.108	1982.479	1982.100	1982.299	1987.101	2005.108	2021.019	339681	476578
2017-03-31 10:05:00	1984.551	1984.551	1982.007	1982.133	1987.340	2005.527	2021.303	458539	477556
2017-03-31 10:00:00	1985.224	1985.224	1984.500	1984.572	1987.691	2005.889	2021.598	448647	467735
2017-03-31 09:55:00	1987.475	1987.826	1985.198	1985.198	1988.031	2006.239	2021.890	512323	457016
2017-03-31 09:50:00	1988.610	1988.610	1987.176	1987.416	1988.355	2006.587	2022.173	467192	454636
2017-03-31 09:45:00	1985.707	1988.904	1985.707	1988.646	1988.639	2006.883	2022.453	512335	445757
2017-03-31 09:40:00	1982.021	1985.765	1981.265	1985.736	1988.827	2007.244	2022.730	569180	432148
2017-03-31 09:35:00	1986.411	1986.995	1982.078	1982.102	1989.164	2007.662	2023.031	745032	422321
2017-03-31 09:30:00	1980.766	1986.280	1980.766	1986.280	1989.665	2008.135	2023.342	843944	391802
2017-03-31 09:25:00	1978.931	1979.237	1978.931	1979.237	1990.068	2008.583	2023.633	108580	353098
2017-03-30 15:00:00	1979.582	1979.582	1979.582	1979.582	1990.651	2009.097	2023.961	258109	362427
2017-03-30 14:55:00	1979.886	1980.107	1979.721	1979.877	1991.359	2009.591	2024.281	334525	368547
2017-03-30 14:50:00	1980.960	1980.960	1979.369	1979.842	1992.064	2010.128	2024.605	679580	367456
2017-03-30 14:45:00	1985.322	1985.322	1980.980	1980.980	1992.855	2010.687	2024.946	505483	337797
2017-03-30 14:40:00	1988.725	1988.777	1985.375	1985.375	1993.628	2011.225	2025.277	365518	320421
2017-03-30 14:35:00	1986.095	1988.894	1986.095	1988.778	1994.336	2011.713	2025.582	354358	314488
2017-03-30 14:30:00	1984.446	1986.103	1984.409	1986.103	1995.016	2012.167	2025.874	311215	308372
2017-03-30 14:25:00	1983.162	1984.690	1983.162	1984.530	1995.785	2012.651	2026.186	287866	310611
2017-03-30 14:20:00	1981.374	1983.153	1978.982	1983.153	1996.685	2013.158	2026.499	476618	328386
2017-03-30 14:15:00	1984.713	1984.739	1981.554	1981.554	1997.626	2013.677	2026.817	334011	322581
2017-03-30 14:10:00	1983.662	1984.921	1983.498	1984.793	1998.588	2014.210	2027.141	308194	339505
2017-03-30 14:05:00	1990.390	1990.390	1983.625	1983.625	1999.476	2014.722	2027.445	421784	319082
2017-03-30 14:00:00	1989.872	1990.464	1989.797	1990.412	2000.354	2015.256	2027.750	287243	291041
2017-03-30 13:55:00	1991.344	1991.488	1989.811	1989.927	2001.105	2015.711	2028.027	263380	303820
2017-03-30 13:50:00	1992.681	1992.702	1991.171	1991.359	2001.929	2016.179	2028.308	248527	307528
2017-03-30 13:45:00	1990.387	1993.159	1990.353	1992.748	2002.730	2016.635	2028.581	349906	311016
2017-03-30 13:40:00	1986.362	1990.301	1986.274	1990.301	2003.491	2017.072	2028.854	318158	308671
2017-03-30 13:35:00	1986.833	1986.909	1986.294	1986.413	2004.284	2017.508	2029.144	234690	304954
2017-03-30 13:30:00	1987.305	1987.590	1986.890	1986.901	2005.180	2017.977	2029.446	244852	324184
2017-03-30 13:25:00	1985.198	1987.250	1985.133	1987.226	2006.098	2018.443	2029.736	276520	330726
2017-03-30 13:20:00	1983.722	1985.283	1983.443	1985.283	2007.003	2018.897	2030.021	262614	332880
2017-03-30 13:15:00	1978.810	1983.754	1978.810	1983.754	2007.939	2019.354	2030.315	344802	335520
2017-03-30 13:10:00	1978.995	1978.995	1975.980	1978.724	2008.933	2019.868	2030.604	554497	336948
2017-03-30 13:05:00	1982.563	1982.580	1979.126	1979.126	2010.026	2020.442	2030.916	389535	324443
2017-03-30 13:00:00	1982.345	1982.656	1980.451	1982.572	2011.113	2021.006	2031.223	587880	324037
2017-03-30 12:55:00	1983.330	1983.330	1983.330	1983.330	2012.116	2021.521	2031.514	1845	314330
2017-03-30 11:30:00	1983.403	1983.403	1983.403	1983.403	2013.093	2022.052	2031.807	1162	357920
2017-03-30 11:25:00	1989.007	1989.033	1983.429	1983.429	2014.083	2022.591	2032.095	478930	387241
2017-03-30 11:20:00	1991.907	1991.998	1989.116	1989.116	2015.066	2023.127	2032.374	318997	386788
2017-03-30 11:15:00	1994.195	1994.271	1991.951	1991.952	2015.934	2023.616	2032.621	300852	397188
2017-03-30 11:10:00	1991.840	1994.228	1991.830	1994.198	2016.745	2024.077	2032.844	314735	417001
2017-03-30 11:05:00	1990.612	1991.942	1990.612	1991.942	2017.507	2024.515	2033.055	262395	446199
2017-03-30 11:00:00	1992.863	1992.863	1988.373	1990.612	2018.310	2024.976	2033.282	523140	470299
2017-03-30 10:55:00	1996.701	1996.737	1992.944	1992.944	2019.117	2025.456	2033.516	342979	476309
2017-03-30 10:50:00	1999.269	1999.323	1996.728	1996.733	2019.822	2025.924	2033.742	308830	509544
2017-03-30 10:45:00	2000.735	2000.802	1999.316	1999.453	2020.409	2026.351	2033.948	302214	539723
2017-03-30 10:40:00	1997.999	2000.929	1997.981	2000.632	2020.940	2026.752	2034.142	366229	579139
2017-03-30 10:35:00	1996.182	1997.905	1995.955	1997.876	2021.460	2027.145	2034.331	366928	562155
2017-03-30 10:30:00	1996.510	1996.575	1995.936	1996.252	2022.016	2027.567	2034.542	383436	556618
2017-03-30 10:25:00	1994.298	1996.672	1994.203	1996.619	2022.563	2027.992	2034.769	442271	553849
2017-03-30 10:20:00	1999.506	1999.506	1993.873	1994.275	2023.115	2028.377	2034.995	655700	566740
2017-03-30 10:15:00	2001.626	2001.767	1999.653	1999.653	2023.713	2028.797	2035.228	440979	560438
2017-03-30 10:10:00	2001.366	2001.663	2000.660	2001.597	2024.087	2029.167	2035.431	472128	563795
2017-03-30 10:05:00	2001.625	2001.994	2001.376	2001.376	2024.446	2029.502	2035.624	474999	555001
2017-03-30 10:00:00	1998.069	2001.594	1998.036	2001.594	2024.818	2029.853	2035.825	598046	542530
2017-03-30 09:55:00	2002.436	2002.436	1997.819	1998.081	2025.128	2030.202	2036.030	752713	519070
2017-03-30 09:50:00	2007.165	2007.229	2002.558	2002.558	2025.660	2030.566	2036.256	623900	486398
2017-03-30 09:45:00	2006.356	2007.451	2006.346	2007.178	2026.160	2030.909	2036.463	613280	465533
2017-03-30 09:40:00	2008.248	2008.306	2005.334	2006.401	2026.605	2031.220	2036.639	841508	444900
2017-03-30 09:35:00	2015.046	2015.149	2008.430	2008.430	2027.098	2031.555	2036.811	761514	405945
2017-03-30 09:30:00	2014.049	2015.018	2012.270	2014.988	2027.542	2031.886	2036.982	893458	371645
2017-03-30 09:25:00	2015.197	2015.197	2015.099	2015.099	2027.823	2032.147	2037.116	111463	330264
2017-03-29 15:00:00	2019.386	2019.386	2019.386	2019.386	2028.192	2032.391	2037.240	283876	344896
2017-03-29 14:55:00	2020.812	2020.812	2019.541	2019.623	2028.519	2032.583	2037.335	341894	347546
2017-03-29 14:50:00	2022.802	2022.864	2020.794	2020.794	2028.822	2032.748	2037.417	635645	345075
2017-03-29 14:45:00	2024.396	2024.396	2022.542	2022.795	2029.091	2032.915	2037.504	561166	320318
2017-03-29 14:40:00	2029.540	2029.540	2024.484	2024.508	2029.318	2033.066	2037.583	491338	302799
2017-03-29 14:35:00	2030.200	2030.262	2029.508	2029.559	2029.517	2033.215	2037.659	340216	293109
2017-03-29 14:30:00	2029.684	2030.239	2029.492	2030.177	2029.631	2033.314	2037.720	287935	291137
2017-03-29 14:25:00	2029.247	2029.680	2029.142	2029.680	2029.729	2033.405	2037.767	246139	291598
2017-03-29 14:20:00	2027.590	2029.166	2027.590	2029.166	2029.832	2033.511	2037.811	262634	292865
2017-03-29 14:15:00	2027.995	2027.995	2026.791	2027.536	2029.969	2033.636	2037.858	310936	290404
2017-03-29 14:10:00	2031.115	2031.127	2027.994	2027.994	2030.158	2033.772	2037.912	303782	291104
2017-03-29 14:05:00	2031.373	2031.504	2031.096	2031.100	2030.316	2033.905	2037.963	257174	270973
2017-03-29 14:00:00	2030.786	2031.707	2030.650	2031.440	2030.430	2033.985	2037.991	247013	253843
2017-03-29 13:55:00	2030.014	2030.757	2030.014	2030.757	2030.540	2034.057	2038.014	272743	253269
2017-03-29 13:50:00	2031.179	2031.192	2029.500	2029.960	2030.654	2034.145	2038.047	330953	252438
2017-03-29 13:45:00	2032.779	2032.825	2031.226	2031.226	2030.732	2034.269	2038.081	323622	249088
2017-03-29 13:40:00	2032.492	2032.783	2032.279	2032.779	2030.774	2034.373	2038.083	304834	250350
2017-03-29 13:35:00	2032.099	2032.515	2031.863	2032.499	2030.788	2034.469	2038.080	264286	248595
2017-03-29 13:30:00	2033.433	2033.502	2032.058	2032.058	2030.791	2034.582	2038.081	298384	246260
2017-03-29 13:25:00	2033.366	2033.860	2033.366	2033.456	2030.769	2034.706	2038.064	345984	243187
2017-03-29 13:20:00	2033.385	2033.534	2033.087	2033.400	2030.802	2034.795	2038.033	310639	240174
2017-03-29 13:15:00	2032.751	2033.441	2032.737	2033.441	2030.858	2034.880	2037.994	294851	237882
2017-03-29 13:10:00	2032.099	2032.775	2032.030	2032.765	2030.899	2034.973	2037.956	265142	237311
2017-03-29 13:05:00	2032.861	2032.953	2032.096	2032.137	2030.925	2035.092	2037.931	225717	239500
2017-03-29 13:00:00	2032.896	2033.904	2032.896	2032.914	2031.012	2035.214	2037.890	321436	251788
2017-03-29 12:55:00	2032.603	2032.603	2032.603	2032.603	2031.099	2035.316	2037.836	1824	260644
2017-03-29 11:30:00	2032.509	2032.509	2032.509	2032.509	2031.188	2035.412	2037.792	216	286480
2017-03-29 11:25:00	2032.311	2032.549	2032.048	2032.524	2031.298	2035.498	2037.786	238406	321819
2017-03-29 11:20:00	2032.135	2032.444	2031.988	2032.295	2031.408	2035.591	2037.771	260269	356896
2017-03-29 11:15:00	2031.019	2032.080	2031.004	2032.080	2031.522	2035.689	2037.770	280703	375868
2017-03-29 11:10:00	2028.201	2030.966	2028.201	2030.966	2031.641	2035.785	2037.799	342554	389576
2017-03-29 11:05:00	2026.105	2028.172	2025.942	2028.172	2031.794	2035.892	2037.845	278509	397568
2017-03-29 11:00:00	2026.028	2026.396	2025.849	2026.096	2032.027	2036.027	2037.916	229269	410525
2017-03-29 10:55:00	2026.721	2026.845	2025.989	2025.989	2032.293	2036.189	2038.005	252291	433197
2017-03-29 10:50:00	2025.648	2026.766	2025.648	2026.648	2032.565	2036.344	2038.097	300788	458882
2017-03-29 10:45:00	2023.642	2025.691	2023.642	2025.691	2032.829	2036.491	2038.186	276253	482007
2017-03-29 10:40:00	2024.192	2024.284	2023.437	2023.603	2033.117	2036.639	2038.279	286286	519339
2017-03-29 10:35:00	2024.176	2024.497	2024.119	2024.189	2033.420	2036.789	2038.386	297975	508261
2017-03-29 10:30:00	2018.441	2024.254	2018.441	2024.169	2033.639	2036.930	2038.491	410040	503847
2017-03-29 10:25:00	2019.525	2019.525	2017.704	2018.379	2033.880	2037.079	2038.589	454282	495520
2017-03-29 10:20:00	2020.002	2020.154	2019.501	2019.552	2034.247	2037.306	2038.716	389362	500645
2017-03-29 10:15:00	2016.992	2020.028	2016.766	2019.979	2034.557	2037.540	2038.835	530302	501200
2017-03-29 10:10:00	2024.591	2024.591	2017.055	2017.085	2034.888	2037.759	2038.951	764550	489866
2017-03-29 10:05:00	2027.597	2027.713	2024.661	2024.661	2035.275	2038.022	2039.087	544860	459864
2017-03-29 10:00:00	2029.392	2029.402	2027.533	2027.577	2035.472	2038.217	2039.187	486317	444126
2017-03-29 09:55:00	2031.149	2031.210	2029.406	2029.406	2035.658	2038.399	2039.273	462436	428736
2017-03-29 09:50:00	2030.595	2031.660	2030.595	2031.072	2035.834	2038.549	2039.358	472866	416005
2017-03-29 09:45:00	2029.077	2030.646	2028.845	2030.646	2036.012	2038.683	2039.434	569353	401349
2017-03-29 09:40:00	2033.564	2033.564	2028.995	2028.995	2036.230	2038.824	2039.505	637567	378357
2017-03-29 09:35:00	2035.779	2035.779	2033.566	2033.566	2036.472	2038.970	2039.577	647663	354258
2017-03-29 09:30:00	2035.415	2036.802	2035.415	2035.717	2036.590	2039.082	2039.630	836232	327304
2017-03-29 09:25:00	2034.670	2034.798	2034.670	2034.798	2036.648	2039.205	2039.672	120107	286601
2017-03-28 15:00:00	2034.219	2034.219	2034.219	2034.219	2036.674	2039.329	2039.713	231773	295132
2017-03-28 14:55:00	2034.477	2034.477	2033.939	2034.186	2036.739	2039.451	2039.758	285134	298871
2017-03-28 14:50:00	2035.248	2035.275	2034.385	2034.442	2036.814	2039.581	2039.794	531154	306368
2017-03-28 14:45:00	2035.129	2035.416	2035.060	2035.243	2036.913	2039.722	2039.827	397691	286914
2017-03-28 14:40:00	2034.816	2035.116	2034.444	2035.060	2036.997	2039.840	2039.862	360288	274319
2017-03-28 14:35:00	2036.048	2036.048	2034.840	2034.870	2037.082	2039.957	2039.893	314523	266761
2017-03-28 14:30:00	2036.947	2037.309	2036.000	2036.000	2037.190	2040.071	2039.927	308780	264116
2017-03-28 14:25:00	2036.028	2037.003	2035.776	2036.981	2037.304	2040.168	2039.952	255471	256929
2017-03-28 14:20:00	2036.772	2036.772	2035.922	2035.922	2037.385	2040.245	2039.959	271468	253369
2017-03-28 14:15:00	2036.973	2037.332	2036.777	2036.777	2037.494	2040.343	2039.969	253032	246818
2017-03-28 14:10:00	2036.457	2037.052	2036.349	2036.958	2037.540	2040.437	2039.974	224468	243276
2017-03-28 14:05:00	2034.094	2036.603	2034.094	2036.421	2037.574	2040.526	2039.975	276092	228361
2017-03-28 14:00:00	2033.359	2033.930	2032.870	2033.899	2037.637	2040.637	2039.981	243347	209969
2017-03-28 13:55:00	2033.455	2033.492	2033.174	2033.320	2037.806	2040.781	2040.004	225688	204951
2017-03-28 13:50:00	2032.695	2033.470	2032.695	2033.452	2037.972	2040.914	2040.029	248069	202474
2017-03-28 13:45:00	2030.965	2032.706	2030.942	2032.668	2038.150	2041.029	2040.059	287859	199409
2017-03-28 13:40:00	2035.144	2035.144	2030.934	2030.941	2038.373	2041.145	2040.088	397595	194556
2017-03-28 13:35:00	2036.159	2036.355	2035.139	2035.139	2038.642	2041.276	2040.123	239338	184659
2017-03-28 13:30:00	2035.509	2036.236	2035.286	2036.190	2038.787	2041.340	2040.120	208768	183018
2017-03-28 13:25:00	2034.106	2035.503	2033.933	2035.474	2038.902	2041.389	2040.109	246920	186010
2017-03-28 13:20:00	2036.529	2036.610	2034.063	2034.063	2039.047	2041.440	2040.106	274845	188076
2017-03-28 13:15:00	2037.238	2037.350	2036.501	2036.501	2039.258	2041.508	2040.108	200975	189475
2017-03-28 13:10:00	2037.073	2037.345	2036.804	2037.245	2039.416	2041.562	2040.105	202077	195435
2017-03-28 13:05:00	2038.028	2038.062	2037.066	2037.066	2039.533	2041.599	2040.100	173191	206270
2017-03-28 13:00:00	2038.134	2038.347	2038.008	2038.008	2039.636	2041.621	2040.093	199915	216755
2017-03-28 12:55:00	2038.032	2038.032	2038.032	2038.032	2039.697	2041.626	2040.066	736	226100
2017-03-28 11:30:00	2038.001	2038.001	2038.001	2038.001	2039.774	2041.612	2040.045	217	252458
2017-03-28 11:25:00	2038.529	2038.621	2037.816	2038.008	2039.856	2041.596	2040.017	168073	278779
2017-03-28 11:20:00	2039.817	2039.896	2038.630	2038.630	2039.929	2041.588	2039.987	188527	296938
2017-03-28 11:15:00	2039.405	2040.063	2039.405	2039.807	2039.990	2041.576	2039.942	202093	312590
2017-03-28 11:10:00	2039.568	2039.755	2039.190	2039.390	2040.027	2041.559	2039.887	215070	328285
2017-03-28 11:05:00	2039.836	2040.198	2039.584	2039.584	2040.086	2041.546	2039.841	249137	343664
2017-03-28 11:00:00	2040.124	2040.289	2039.734	2039.857	2040.123	2041.531	2039.797	214724	358813
2017-03-28 10:55:00	2038.902	2040.216	2038.902	2040.086	2040.154	2041.517	2039.751	253647	378661
2017-03-28 10:50:00	2035.089	2038.950	2034.974	2038.790	2040.162	2041.517	2039.710	277907	400775
2017-03-28 10:45:00	2036.090	2036.196	2034.886	2035.130	2040.157	2041.546	2039.674	295829	424489
2017-03-28 10:40:00	2036.723	2036.778	2036.048	2036.233	2040.222	2041.612	2039.657	290383	455023
2017-03-28 10:35:00	2035.037	2036.726	2034.938	2036.726	2040.278	2041.660	2039.629	364603	441673
2017-03-28 10:30:00	2036.519	2036.531	2035.033	2035.055	2040.365	2041.695	2039.591	330471	431869
2017-03-28 10:25:00	2036.482	2036.691	2036.434	2036.510	2040.523	2041.746	2039.560	340086	428190
2017-03-28 10:20:00	2034.497	2036.456	2034.208	2036.428	2040.629	2041.797	2039.516	396102	441152
2017-03-28 10:15:00	2036.880	2036.894	2034.522	2034.522	2040.769	2041.859	2039.456	395029	441445
2017-03-28 10:10:00	2038.215	2038.225	2036.645	2036.860	2040.961	2041.945	2039.434	440460	438210
2017-03-28 10:05:00	2039.982	2039.991	2038.227	2038.227	2041.141	2042.017	2039.396	423306	428171
2017-03-28 10:00:00	2041.478	2041.482	2039.975	2039.975	2041.264	2042.058	2039.356	437528	419968
2017-03-28 09:55:00	2041.041	2041.840	2041.041	2041.547	2041.354	2042.067	2039.332	445743	407974
2017-03-28 09:50:00	2039.444	2041.051	2039.411	2041.051	2041.418	2042.078	2039.296	476374	401588
2017-03-28 09:45:00	2038.540	2039.516	2038.540	2039.516	2041.469	2042.084	2039.261	512450	390388
2017-03-28 09:40:00	2036.121	2038.627	2035.960	2038.603	2041.573	2042.090	2039.224	585351	373617
2017-03-28 09:35:00	2037.586	2037.870	2036.071	2036.071	2041.762	2042.087	2039.206	633626	351961
2017-03-28 09:30:00	2038.089	2038.211	2036.695	2037.462	2041.985	2042.086	2039.209	753834	327618
2017-03-28 09:25:00	2037.925	2037.950	2037.925	2037.950	2042.164	2042.094	2039.203	90131	293893
2017-03-27 15:00:00	2039.406	2039.406	2039.406	2039.406	2042.348	2042.100	2039.212	217547	309647
2017-03-27 14:55:00	2039.134	2039.461	2039.134	2039.461	2042.530	2042.102	2039.219	275284	312537
2017-03-27 14:50:00	2040.202	2040.218	2039.283	2039.283	2042.682	2042.126	2039.233	534520	313187
2017-03-27 14:45:00	2041.770	2041.770	2040.238	2040.267	2042.831	2042.129	2039.238	400491	295836
2017-03-27 14:40:00	2041.054	2041.907	2041.054	2041.705	2042.952	2042.111	2039.229	346503	285967
2017-03-27 14:35:00	2041.335	2041.457	2040.840	2041.049	2043.031	2042.080	2039.212	289870	278012
2017-03-27 14:30:00	2039.001	2041.402	2039.001	2041.362	2043.104	2042.052	2039.186	300262	273137
2017-03-27 14:25:00	2038.753	2039.070	2038.634	2039.052	2043.192	2042.020	2039.152	257620	266819
2017-03-27 14:20:00	2039.475	2039.475	2038.101	2038.693	2043.335	2041.998	2039.129	349958	262730
2017-03-27 14:15:00	2042.325	2042.338	2039.539	2039.539	2043.478	2041.971	2039.155	308374	250694
2017-03-27 14:10:00	2041.659	2042.386	2041.641	2042.366	2043.637	2041.950	2039.175	260888	245099
2017-03-27 14:05:00	2042.326	2042.326	2041.541	2041.609	2043.755	2041.894	2039.176	260512	227824
2017-03-27 14:00:00	2043.824	2043.843	2042.368	2042.368	2043.856	2041.792	2039.177	268470	210476
2017-03-27 13:55:00	2044.454	2044.458	2043.805	2043.807	2043.907	2041.691	2039.169	247964	205907
2017-03-27 13:50:00	2042.402	2044.410	2042.209	2044.410	2043.917	2041.580	2039.151	326438	203237
2017-03-27 13:45:00	2041.976	2042.534	2041.777	2042.361	2043.909	2041.423	2039.122	260903	195880
2017-03-27 13:40:00	2042.660	2042.857	2041.880	2041.939	2043.894	2041.271	2039.103	285031	194320
2017-03-27 13:35:00	2044.616	2044.701	2042.655	2042.730	2043.877	2041.108	2039.077	274251	194829
2017-03-27 13:30:00	2044.384	2044.695	2044.224	2044.640	2043.834	2040.940	2039.044	252462	200871
2017-03-27 13:25:00	2043.194	2044.378	2043.168	2044.378	2043.757	2040.770	2039.007	227184	207875
2017-03-27 13:20:00	2042.360	2043.224	2042.197	2043.115	2043.707	2040.565	2038.978	216737	220567
2017-03-27 13:15:00	2041.056	2042.198	2041.056	2042.198	2043.664	2040.356	2038.961	205499	231341
2017-03-27 13:10:00	2041.809	2041.883	2040.991	2041.064	2043.607	2040.172	2038.954	196272	241454
2017-03-27 13:05:00	2042.137	2042.331	2041.873	2041.873	2043.556	2040.075	2038.954	169420	252593
2017-03-27 13:00:00	2041.863	2042.307	2041.837	2042.120	2043.450	2039.951	2038.944	224453	264909
2017-03-27 12:55:00	2041.663	2041.663	2041.663	2041.663	2043.336	2039.851	2038.931	1767	275729
2017-03-27 11:30:00	2041.665	2041.665	2041.665	2041.665	2043.246	2039.812	2038.919	284	304510
2017-03-27 11:25:00	2042.333	2042.456	2041.541	2041.656	2043.162	2039.798	2038.912	199944	331876
2017-03-27 11:20:00	2041.423	2042.334	2041.397	2042.334	2043.091	2039.804	2038.908	207917	349568
2017-03-27 11:15:00	2041.448	2041.665	2041.275	2041.437	2043.006	2039.821	2038.898	216069	370214
2017-03-27 11:10:00	2040.585	2041.478	2040.585	2041.403	2042.939	2039.850	2038.890	237511	389969
2017-03-27 11:05:00	2038.521	2040.964	2038.521	2040.469	2042.880	2039.880	2038.886	292666	414967
2017-03-27 11:00:00	2038.217	2038.542	2037.503	2038.542	2042.873	2039.919	2038.889	364885	435811
2017-03-27 10:55:00	2038.985	2039.544	2038.323	2038.377	2042.935	2039.983	2038.901	357512	455383
2017-03-27 10:50:00	2041.127	2041.127	2038.641	2039.054	2043.002	2040.052	2038.912	417571	477786
2017-03-27 10:45:00	2042.910	2042.910	2041.069	2041.069	2043.042	2040.099	2038.920	378341	504937
2017-03-27 10:40:00	2041.707	2042.977	2041.407	2042.977	2043.025	2040.127	2038.918	357192	543594
2017-03-27 10:35:00	2043.311	2043.311	2041.741	2041.801	2042.970	2040.129	2038.904	363359	527932
2017-03-27 10:30:00	2044.166	2044.166	2043.257	2043.446	2042.965	2040.144	2038.892	354159	522152
2017-03-27 10:25:00	2045.852	2045.852	2044.093	2044.093	2042.948	2040.152	2038.867	386756	520266
2017-03-27 10:20:00	2044.367	2046.077	2044.298	2045.865	2042.929	2040.157	2038.833	433486	534847
2017-03-27 10:15:00	2044.483	2044.483	2043.781	2044.369	2042.893	2040.147	2038.792	410775	538625
2017-03-27 10:10:00	2044.809	2045.410	2044.483	2044.483	2042.852	2040.167	2038.756	465315	539911
2017-03-27 10:05:00	2043.492	2044.763	2043.219	2044.763	2042.781	2040.185	2038.719	517617	534857
2017-03-27 10:00:00	2044.490	2044.597	2043.532	2043.567	2042.739	2040.185	2038.682	512389	528078
2017-03-27 09:55:00	2048.083	2048.083	2044.705	2044.719	2042.700	2040.184	2038.653	612479	526808
2017-03-27 09:50:00	2047.375	2048.289	2047.331	2048.073	2042.607	2040.179	2038.608	605329	515364
2017-03-27 09:45:00	2046.372	2047.294	2046.292	2047.201	2042.411	2040.138	2038.547	658465	501771
