Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	Volume	SMAVG (15)
2017-07-31 15:00:00	1879.096	1879.096	1879.096	1879.096	1874.760	1871.627	1859.769	0	0
2017-07-31 14:55:00	1878.078	1878.721	1878.076	1878.705	1874.511	1871.471	1859.599	0	0
2017-07-31 14:50:00	1878.228	1878.444	1878.014	1878.084	1874.300	1871.345	1859.432	0	0
2017-07-31 14:45:00	1877.314	1878.348	1877.271	1878.248	1874.105	1871.195	1859.291	0	0
2017-07-31 14:40:00	1877.527	1877.652	1877.276	1877.394	1873.908	1871.044	1859.153	0	0
2017-07-31 14:35:00	1876.229	1877.484	1876.181	1877.407	1873.728	1870.930	1859.018	0	0
2017-07-31 14:30:00	1876.074	1876.306	1875.863	1876.198	1873.546	1870.813	1858.876	0	0
2017-07-31 14:25:00	1877.024	1877.024	1876.031	1876.122	1873.404	1870.703	1858.746	0	0
2017-07-31 14:20:00	1877.713	1878.259	1876.994	1876.994	1873.293	1870.591	1858.614	0	0
2017-07-31 14:15:00	1875.788	1877.760	1875.757	1877.740	1873.144	1870.482	1858.472	0	0
2017-07-31 14:10:00	1876.844	1876.844	1875.651	1875.829	1872.994	1870.366	1858.324	0	0
2017-07-31 14:05:00	1876.415	1877.240	1876.389	1876.815	1872.901	1870.267	1858.183	0	0
2017-07-31 14:00:00	1876.801	1876.932	1876.203	1876.451	1872.759	1870.149	1858.035	0	0
2017-07-31 13:55:00	1878.385	1878.463	1876.864	1876.879	1872.601	1870.014	1857.888	0	0
2017-07-31 13:50:00	1878.347	1878.433	1878.059	1878.382	1872.445	1869.893	1857.729	0	0
2017-07-31 13:45:00	1879.724	1879.830	1878.381	1878.415	1872.281	1869.750	1857.565	0	0
2017-07-31 13:40:00	1878.738	1879.722	1878.642	1879.673	1872.120	1869.602	1857.391	0	0
2017-07-31 13:35:00	1877.889	1879.172	1877.754	1878.802	1871.950	1869.472	1857.205	0	0
2017-07-31 13:30:00	1879.576	1879.576	1877.743	1877.795	1871.805	1869.357	1857.039	0	0
2017-07-31 13:25:00	1879.016	1879.856	1878.939	1879.566	1871.669	1869.252	1856.873	0	0
2017-07-31 13:20:00	1879.905	1879.905	1878.861	1878.978	1871.465	1869.136	1856.696	0	0
2017-07-31 13:15:00	1880.949	1880.949	1879.716	1879.897	1871.257	1869.009	1856.514	0	0
2017-07-31 13:10:00	1879.943	1881.153	1879.868	1880.860	1871.056	1868.864	1856.347	0	0
2017-07-31 13:05:00	1879.804	1879.980	1879.623	1879.879	1870.829	1868.716	1856.174	0	0
2017-07-31 13:00:00	1879.128	1880.418	1879.128	1879.772	1870.633	1868.576	1856.021	0	0
2017-07-31 12:55:00	1878.664	1878.664	1878.664	1878.664	1870.414	1868.426	1855.875	0	0
2017-07-31 11:30:00	1878.608	1878.608	1878.608	1878.608	1870.208	1868.251	1855.740	0	0
2017-07-31 11:25:00	1876.316	1878.607	1876.316	1878.600	1869.995	1868.090	1855.609	0	0
2017-07-31 11:20:00	1875.867	1876.328	1875.490	1876.308	1869.774	1867.892	1855.471	0	0
2017-07-31 11:15:00	1875.811	1876.117	1875.729	1875.872	1869.598	1867.702	1855.342	0	0
2017-07-31 11:10:00	1874.628	1876.334	1874.568	1875.793	1869.430	1867.491	1855.215	0	0
2017-07-31 11:05:00	1873.288	1874.647	1873.243	1874.572	1869.236	1867.280	1855.086	0	0
2017-07-31 11:00:00	1871.882	1873.249	1871.614	1873.227	1869.049	1867.082	1854.957	0	0
2017-07-31 10:55:00	1872.488	1872.503	1871.690	1871.783	1868.887	1866.877	1854.837	0	0
2017-07-31 10:50:00	1872.467	1873.100	1872.420	1872.424	1868.730	1866.684	1854.721	0	0
2017-07-31 10:45:00	1872.767	1872.837	1871.906	1872.462	1868.623	1866.432	1854.601	0	0
2017-07-31 10:40:00	1871.698	1872.670	1871.510	1872.650	1868.513	1866.170	1854.482	0	0
2017-07-31 10:35:00	1870.892	1871.832	1870.876	1871.565	1868.408	1865.881	1854.356	0	0
2017-07-31 10:30:00	1867.180	1870.866	1867.180	1870.866	1868.337	1865.624	1854.234	0	0
2017-07-31 10:25:00	1866.844	1867.209	1866.486	1867.203	1868.300	1865.365	1854.116	0	0
2017-07-31 10:20:00	1866.894	1867.217	1866.771	1866.822	1868.347	1865.136	1854.001	0	0
2017-07-31 10:15:00	1867.538	1867.552	1866.429	1866.823	1868.355	1864.914	1853.885	0	0
2017-07-31 10:10:00	1868.293	1868.324	1867.280	1867.517	1868.357	1864.670	1853.780	0	0
