Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	HSI Index (Hong Kong Hang Seng Index) - #Ticks	SMAVG (15)
2017-12-29 15:55:00	29901.20	29945.21	29901.20	29934.55	29946.09	29892.67	29771.03	150	150
2017-12-29 15:50:00	29884.30	29914.22	29883.89	29908.93	29946.76	29891.32	29769.43	150	150
2017-12-29 15:45:00	29907.09	29913.05	29883.50	29884.69	29947.28	29890.17	29768.31	150	150
2017-12-29 15:40:00	29919.42	29931.91	29899.80	29906.13	29948.05	29889.11	29767.05	150	150
2017-12-29 15:35:00	29941.04	29944.20	29915.86	29919.15	29948.22	29887.76	29765.68	150	150
2017-12-29 15:30:00	29937.58	29950.26	29931.48	29939.33	29947.84	29886.21	29763.71	150	150
2017-12-29 15:25:00	29937.62	29942.52	29926.22	29933.51	29947.05	29884.43	29761.56	150	150
2017-12-29 15:20:00	29947.42	29953.17	29929.05	29939.61	29945.98	29882.74	29759.49	150	150
2017-12-29 15:15:00	29954.42	29958.52	29935.29	29945.55	29944.51	29880.96	29757.40	150	150
2017-12-29 15:10:00	29947.00	29957.93	29940.50	29957.31	29943.28	29879.10	29755.21	150	150
2017-12-29 15:05:00	29941.38	29952.54	29933.87	29947.71	29941.76	29877.41	29752.83	150	150
2017-12-29 15:00:00	29933.47	29952.21	29932.59	29946.94	29940.94	29875.89	29750.50	150	150
2017-12-29 14:55:00	29935.21	29947.11	29925.81	29941.31	29940.40	29874.33	29748.10	150	150
2017-12-29 14:50:00	29935.34	29939.95	29927.18	29934.24	29939.94	29872.87	29745.74	150	150
2017-12-29 14:45:00	29944.11	29951.38	29931.15	29939.96	29939.87	29871.42	29743.40	150	150
2017-12-29 14:40:00	29929.12	29951.74	29927.63	29948.81	29939.60	29869.77	29741.05	150	150
2017-12-29 14:35:00	29929.82	29937.60	29922.90	29932.55	29939.44	29868.08	29738.58	150	150
2017-12-29 14:30:00	29941.55	29941.55	29915.46	29932.33	29939.07	29866.51	29736.18	150	150
2017-12-29 14:25:00	29941.17	29952.42	29932.27	29939.07	29938.71	29864.94	29733.79	150	150
2017-12-29 14:20:00	29940.78	29943.47	29929.94	29938.88	29937.04	29863.43	29731.36	150	150
2017-12-29 14:15:00	29935.63	29941.43	29925.02	29940.20	29935.42	29861.73	29728.92	150	150
2017-12-29 14:10:00	29950.21	29950.21	29926.57	29934.31	29933.53	29860.12	29726.51	150	150
2017-12-29 14:05:00	29936.35	29952.26	29923.76	29951.16	29931.28	29858.50	29724.13	150	150
2017-12-29 14:00:00	29930.54	29940.53	29923.82	29935.13	29928.71	29856.66	29721.71	150	150
2017-12-29 13:55:00	29927.97	29944.42	29927.37	29931.87	29926.29	29854.99	29719.33	150	150
2017-12-29 13:50:00	29920.19	29931.79	29912.45	29927.73	29923.83	29853.18	29717.00	150	150
2017-12-29 13:45:00	29919.50	29922.94	29909.04	29921.36	29921.52	29851.57	29714.68	150	150
2017-12-29 13:40:00	29905.95	29924.26	29900.45	29924.26	29919.10	29849.99	29712.36	150	150
2017-12-29 13:35:00	29897.98	29916.47	29890.09	29908.17	29916.49	29848.04	29710.07	150	150
2017-12-29 13:30:00	29915.66	29917.73	29892.75	29897.98	29914.17	29845.92	29707.93	150	150
2017-12-29 13:25:00	29916.55	29922.36	29907.33	29919.44	29912.05	29843.66	29705.83	150	150
2017-12-29 13:20:00	29954.94	29962.23	29900.04	29913.78	29909.29	29841.21	29703.62	150	150
2017-12-29 13:15:00	29962.12	29965.66	29947.09	29954.58	29906.55	29838.81	29701.43	150	150
2017-12-29 13:10:00	29966.76	29974.26	29952.38	29961.73	29902.99	29836.01	29699.04	150	150
2017-12-29 13:05:00	29962.25	29985.15	29953.42	29965.65	29899.41	29833.23	29696.55	150	150
2017-12-29 13:00:00	29971.37	29971.66	29949.45	29965.41	29895.82	29830.42	29694.04	150	150
2017-12-29 11:55:00	29975.74	29979.51	29962.09	29969.51	29892.36	29827.62	29691.54	150	150
2017-12-29 11:50:00	29981.90	29986.13	29969.12	29977.44	29888.78	29823.93	29689.05	150	150
2017-12-29 11:45:00	29972.87	29986.40	29968.03	29981.90	29885.13	29820.13	29686.41	150	150
2017-12-29 11:40:00	29982.03	29988.93	29968.93	29975.31	29881.21	29816.13	29683.69	150	150
2017-12-29 11:35:00	29974.60	29987.78	29960.84	29987.78	29877.36	29812.06	29681.08	150	150
2017-12-29 11:30:00	29980.89	29987.13	29964.85	29976.34	29873.26	29807.93	29678.36	150	150
2017-12-29 11:25:00	29954.71	29980.39	29951.25	29980.39	29869.64	29803.78	29675.73	150	150
2017-12-29 11:20:00	29950.44	29959.12	29941.85	29958.94	29865.84	29799.56	29673.00	150	150
2017-12-29 11:15:00	29992.72	29994.63	29945.42	29952.35	29862.31	29795.57	29670.42	150	150
2017-12-29 11:10:00	29974.26	29997.96	29968.58	29992.62	29858.95	29791.56	29667.91	150	150
2017-12-29 11:05:00	29993.59	29993.59	29963.85	29970.75	29854.68	29787.11	29665.16	150	150
2017-12-29 11:00:00	29983.32	29995.84	29967.42	29993.59	29850.84	29782.60	29662.52	150	150
2017-12-29 10:55:00	29974.50	29990.56	29973.39	29983.32	29846.66	29778.15	29659.77	150	150
2017-12-29 10:50:00	29967.85	29984.02	29956.66	29980.76	29842.87	29773.81	29657.01	150	150
2017-12-29 10:45:00	29935.10	29969.10	29930.66	29968.04	29839.26	29769.73	29654.25	150	150
2017-12-29 10:40:00	29922.44	29935.84	29911.56	29935.20	29835.89	29766.03	29651.54	150	150
2017-12-29 10:35:00	29914.88	29928.11	29910.91	29923.38	29833.05	29762.48	29649.07	150	150
2017-12-29 10:30:00	29901.30	29921.18	29891.54	29914.44	29830.17	29759.01	29646.70	150	149
2017-12-29 10:25:00	29896.50	29914.27	29893.74	29899.92	29827.29	29755.74	29644.40	150	149
2017-12-29 10:20:00	29885.05	29912.08	29882.98	29900.20	29824.59	29752.57	29642.16	150	149
2017-12-29 10:15:00	29867.98	29894.09	29864.15	29879.72	29821.80	29749.56	29639.86	150	149
2017-12-29 10:10:00	29882.04	29884.21	29849.31	29866.03	29819.49	29746.92	29637.62	150	149
2017-12-29 10:05:00	29875.94	29888.75	29867.77	29884.29	29817.42	29744.45	29635.52	150	149
2017-12-29 10:00:00	29908.87	29913.18	29871.39	29881.20	29814.93	29741.82	29633.35	150	149
2017-12-29 09:55:00	29922.20	29925.83	29904.79	29906.87	29813.07	29739.16	29631.11	150	149
2017-12-29 09:50:00	29915.93	29932.77	29915.11	29919.80	29810.84	29736.34	29628.77	150	149
2017-12-29 09:45:00	29928.35	29935.68	29911.92	29918.17	29808.26	29733.05	29626.40	150	149
2017-12-29 09:40:00	29926.46	29944.66	29916.54	29930.76	29805.80	29729.81	29623.91	150	149
2017-12-29 09:35:00	29940.08	29940.08	29920.01	29926.35	29802.98	29726.46	29621.50	150	149
2017-12-29 09:30:00	29905.81	29941.04	29872.90	29941.04	29799.95	29723.23	29619.16	150	149
2017-12-29 09:25:00	29914.05	29914.05	29914.05	29914.05	29796.71	29720.03	29616.79	150	149
2017-12-29 09:20:00	29914.05	29914.05	29914.05	29914.05	29793.94	29717.11	29614.61	134	149
2017-12-28 15:55:00	29866.53	29873.10	29849.54	29855.65	29791.18	29714.29	29612.35	150	150
2017-12-28 15:50:00	29845.81	29870.27	29841.86	29858.05	29789.83	29711.81	29610.28	150	150
2017-12-28 15:45:00	29819.45	29857.05	29812.91	29845.50	29788.05	29709.23	29608.62	150	150
2017-12-28 15:40:00	29823.71	29833.77	29815.13	29821.98	29786.71	29706.78	29606.92	150	150
2017-12-28 15:35:00	29817.84	29836.24	29810.35	29822.53	29785.71	29704.47	29605.33	150	150
2017-12-28 15:30:00	29811.03	29820.83	29807.17	29814.36	29784.61	29702.11	29603.10	150	150
2017-12-28 15:25:00	29813.44	29821.23	29805.95	29809.01	29783.70	29699.73	29600.80	150	150
2017-12-28 15:20:00	29806.37	29828.53	29800.78	29812.18	29782.52	29697.43	29598.66	150	150
2017-12-28 15:15:00	29792.09	29810.58	29791.48	29800.26	29781.63	29695.00	29596.54	150	150
2017-12-28 15:10:00	29794.76	29804.69	29793.23	29793.81	29780.87	29692.79	29594.56	150	150
2017-12-28 15:05:00	29791.82	29802.99	29791.20	29792.00	29779.60	29690.54	29592.69	150	150
2017-12-28 15:00:00	29782.33	29807.26	29779.35	29791.94	29777.67	29688.26	29590.83	150	150
2017-12-28 14:55:00	29775.22	29789.70	29774.28	29781.53	29775.26	29686.17	29588.93	150	150
2017-12-28 14:50:00	29774.21	29785.68	29771.38	29776.64	29773.13	29684.38	29587.12	150	150
2017-12-28 14:45:00	29783.78	29791.28	29775.04	29776.61	29771.07	29682.57	29585.22	150	150
2017-12-28 14:40:00	29786.23	29796.27	29779.62	29782.73	29769.03	29681.07	29583.27	150	150
2017-12-28 14:35:00	29792.71	29800.42	29785.09	29786.23	29767.06	29679.49	29581.32	150	150
2017-12-28 14:30:00	29792.25	29804.66	29791.21	29792.29	29765.03	29677.85	29579.29	150	150
2017-12-28 14:25:00	29796.62	29802.34	29787.01	29790.50	29762.88	29676.25	29577.22	150	150
2017-12-28 14:20:00	29786.26	29802.08	29778.22	29795.01	29759.08	29674.45	29575.15	150	150
2017-12-28 14:15:00	29782.93	29792.27	29779.64	29785.94	29755.13	29672.77	29573.09	150	150
2017-12-28 14:10:00	29781.68	29793.69	29779.45	29782.93	29751.06	29671.06	29571.07	150	150
2017-12-28 14:05:00	29799.03	29808.26	29782.79	29782.79	29746.76	29669.20	29569.09	150	150
2017-12-28 14:00:00	29796.21	29806.26	29792.37	29795.14	29742.60	29667.24	29567.10	150	150
2017-12-28 13:55:00	29785.86	29804.27	29784.75	29790.48	29737.91	29665.15	29565.04	150	150
2017-12-28 13:50:00	29787.72	29793.70	29779.25	29782.33	29733.29	29663.11	29563.05	150	150
2017-12-28 13:45:00	29782.03	29791.08	29778.33	29784.60	29728.83	29661.22	29560.97	150	150
2017-12-28 13:40:00	29779.93	29795.86	29778.63	29778.90	29724.17	29659.24	29558.93	150	150
2017-12-28 13:35:00	29786.43	29796.00	29777.53	29778.86	29719.54	29657.26	29557.01	150	150
2017-12-28 13:30:00	29793.51	29804.03	29784.69	29784.69	29714.36	29654.95	29555.13	150	150
2017-12-28 13:25:00	29798.48	29811.83	29793.50	29793.50	29709.65	29653.00	29553.23	150	150
2017-12-28 13:20:00	29803.45	29819.28	29800.52	29800.52	29704.76	29651.27	29551.17	150	150
2017-12-28 13:15:00	29797.17	29809.91	29785.80	29799.72	29700.21	29649.39	29549.05	150	150
2017-12-28 13:10:00	29783.92	29800.94	29779.81	29793.25	29696.17	29647.54	29546.83	150	150
2017-12-28 13:05:00	29776.39	29790.48	29772.60	29779.21	29691.90	29646.45	29544.59	150	150
2017-12-28 13:00:00	29772.78	29784.03	29764.82	29770.43	29687.86	29644.98	29542.35	150	150
2017-12-28 11:55:00	29760.90	29771.80	29756.96	29764.90	29684.18	29643.61	29540.28	150	150
2017-12-28 11:50:00	29765.54	29774.69	29759.78	29760.89	29680.54	29641.20	29538.22	150	150
2017-12-28 11:45:00	29761.79	29772.00	29756.50	29764.12	29677.31	29638.70	29536.31	150	150
2017-12-28 11:40:00	29762.06	29766.77	29750.05	29762.64	29674.35	29636.25	29534.38	150	150
2017-12-28 11:35:00	29793.51	29797.42	29759.39	29759.39	29671.47	29633.83	29532.50	150	150
2017-12-28 11:30:00	29800.07	29805.19	29788.39	29788.39	29668.71	29631.32	29530.60	150	150
2017-12-28 11:25:00	29792.23	29802.43	29788.75	29795.19	29665.25	29628.24	29528.56	150	150
2017-12-28 11:20:00	29800.13	29807.03	29790.82	29790.82	29661.83	29625.11	29526.53	150	150
2017-12-28 11:15:00	29789.55	29803.65	29789.21	29795.41	29657.84	29621.87	29524.50	150	150
2017-12-28 11:10:00	29777.54	29802.54	29773.33	29789.55	29653.83	29618.62	29522.46	150	150
2017-12-28 11:05:00	29779.94	29784.55	29769.21	29774.84	29649.94	29615.38	29520.48	150	150
2017-12-28 11:00:00	29773.92	29784.33	29770.18	29779.38	29646.50	29612.34	29518.46	150	150
2017-12-28 10:55:00	29773.19	29784.71	29768.99	29775.33	29643.34	29609.09	29516.47	150	150
2017-12-28 10:50:00	29791.01	29800.02	29773.19	29776.05	29640.29	29605.86	29514.48	150	150
2017-12-28 10:45:00	29769.45	29790.71	29769.45	29788.23	29637.41	29602.63	29512.48	150	150
2017-12-28 10:40:00	29781.18	29794.79	29769.00	29769.00	29633.79	29599.28	29510.31	150	150
2017-12-28 10:35:00	29770.30	29784.68	29766.66	29778.46	29630.42	29596.10	29508.13	150	150
2017-12-28 10:30:00	29775.08	29785.01	29770.62	29772.21	29626.85	29592.90	29505.80	150	149
2017-12-28 10:25:00	29771.91	29778.58	29760.47	29767.35	29623.23	29589.77	29503.51	150	149
2017-12-28 10:20:00	29749.01	29782.30	29749.01	29768.63	29619.61	29586.75	29501.23	150	149
2017-12-28 10:15:00	29768.62	29771.40	29739.02	29750.33	29615.77	29583.67	29498.99	150	149
2017-12-28 10:10:00	29764.90	29781.50	29762.09	29767.30	29612.33	29580.82	29496.76	150	149
2017-12-28 10:05:00	29735.91	29777.26	29735.62	29762.61	29608.37	29577.79	29494.54	150	149
2017-12-28 10:00:00	29697.94	29743.43	29684.11	29730.15	29604.72	29574.73	29492.18	150	149
2017-12-28 09:55:00	29672.79	29709.35	29672.23	29695.64	29601.49	29572.11	29489.91	150	149
2017-12-28 09:50:00	29675.04	29681.36	29664.35	29671.56	29598.84	29569.93	29487.74	150	149
2017-12-28 09:45:00	29674.51	29696.16	29667.49	29674.87	29597.07	29568.01	29485.74	150	149
2017-12-28 09:40:00	29671.97	29683.41	29664.12	29673.74	29595.63	29566.03	29483.56	150	149
2017-12-28 09:35:00	29688.15	29702.07	29674.56	29674.56	29594.07	29564.06	29481.58	150	149
2017-12-28 09:30:00	29700.80	29713.90	29661.06	29683.97	29593.11	29562.06	29479.40	150	149
2017-12-28 09:25:00	29684.79	29684.79	29684.79	29684.79	29591.93	29559.86	29477.30	150	149
2017-12-28 09:20:00	29684.79	29684.79	29684.79	29684.79	29590.67	29557.65	29475.10	134	149
2017-12-27 15:55:00	29600.17	29611.67	29581.49	29600.76	29589.63	29555.47	29472.94	150	150
2017-12-27 15:50:00	29583.38	29605.67	29558.85	29597.59	29589.82	29554.18	29470.89	150	150
2017-12-27 15:45:00	29567.58	29588.05	29563.49	29582.15	29590.41	29552.69	29468.76	150	150
2017-12-27 15:40:00	29573.34	29583.68	29564.18	29567.82	29591.07	29551.25	29466.90	150	150
2017-12-27 15:35:00	29560.41	29582.24	29556.13	29574.83	29591.64	29550.10	29465.11	150	150
2017-12-27 15:30:00	29559.77	29569.35	29551.66	29560.89	29591.88	29548.80	29463.37	150	150
2017-12-27 15:25:00	29561.28	29569.93	29554.72	29559.44	29592.39	29547.68	29461.59	150	150
2017-12-27 15:20:00	29550.24	29564.31	29545.65	29559.30	29592.92	29546.44	29459.85	150	150
2017-12-27 15:15:00	29549.58	29558.90	29542.32	29551.61	29593.62	29545.27	29458.08	150	150
2017-12-27 15:10:00	29522.82	29553.90	29522.82	29547.07	29594.31	29544.26	29456.40	150	150
2017-12-27 15:05:00	29549.47	29553.01	29516.51	29520.05	29594.98	29543.22	29454.77	150	150
2017-12-27 15:00:00	29552.31	29558.36	29534.71	29549.21	29595.54	29542.44	29453.33	150	150
2017-12-27 14:55:00	29573.66	29581.77	29547.71	29549.27	29596.36	29541.38	29451.75	150	150
2017-12-27 14:50:00	29597.65	29602.03	29572.70	29572.70	29597.77	29540.20	29450.13	150	150
2017-12-27 14:45:00	29586.98	29604.01	29576.69	29597.59	29598.57	29538.78	29448.42	150	150
2017-12-27 14:40:00	29573.66	29587.65	29565.05	29580.02	29598.91	29537.04	29446.51	150	150
2017-12-27 14:35:00	29583.46	29586.08	29562.69	29577.06	29600.99	29535.67	29444.67	150	150
2017-12-27 14:30:00	29586.43	29591.28	29559.27	29586.65	29602.11	29534.38	29442.85	150	150
2017-12-27 14:25:00	29599.19	29600.48	29580.81	29583.01	29603.04	29533.06	29440.81	150	150
2017-12-27 14:20:00	29614.90	29622.01	29594.00	29599.19	29601.85	29531.76	29438.81	150	150
2017-12-27 14:15:00	29624.33	29631.07	29613.65	29616.13	29600.08	29530.16	29436.74	150	150
2017-12-27 14:10:00	29621.69	29636.18	29615.44	29618.57	29598.14	29528.33	29434.60	150	150
2017-12-27 14:05:00	29613.41	29626.31	29606.96	29621.25	29596.20	29526.60	29432.43	150	150
2017-12-27 14:00:00	29624.26	29630.73	29613.70	29615.69	29593.94	29524.88	29430.39	150	150
2017-12-27 13:55:00	29593.91	29629.24	29593.18	29624.26	29591.22	29523.05	29428.42	150	150
2017-12-27 13:50:00	29591.98	29602.30	29584.46	29591.19	29588.38	29521.20	29426.50	150	150
2017-12-27 13:45:00	29595.71	29601.62	29586.22	29594.75	29585.91	29519.75	29424.70	150	150
2017-12-27 13:40:00	29597.36	29601.76	29584.87	29595.36	29583.41	29518.00	29422.81	150	150
2017-12-27 13:35:00	29621.22	29621.22	29598.90	29602.83	29580.81	29516.54	29420.97	150	150
2017-12-27 13:30:00	29616.07	29626.49	29613.87	29621.02	29578.17	29515.09	29419.19	150	150
2017-12-27 13:25:00	29632.82	29635.32	29616.41	29622.71	29574.84	29513.56	29417.24	150	150
2017-12-27 13:20:00	29606.65	29638.01	29605.08	29632.18	29571.43	29512.11	29415.38	150	150
2017-12-27 13:15:00	29602.32	29621.01	29588.85	29607.62	29567.85	29510.40	29413.39	150	150
2017-12-27 13:10:00	29602.32	29608.98	29593.99	29600.19	29564.77	29508.74	29411.61	150	150
2017-12-27 13:05:00	29591.05	29605.53	29586.82	29599.78	29561.79	29508.00	29409.80	150	150
2017-12-27 13:00:00	29586.93	29602.13	29580.68	29591.28	29558.95	29507.06	29407.96	150	150
2017-12-27 11:55:00	29576.97	29594.61	29566.50	29586.32	29556.30	29506.20	29406.17	150	150
2017-12-27 11:50:00	29578.26	29582.40	29565.17	29576.67	29553.90	29504.10	29404.42	150	150
