Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	HSI Index (Hong Kong Hang Seng Index) - #Ticks	SMAVG (15)
2017-09-29 15:55:00	27573.13	27577.87	27554.07	27554.07	27513.59	27519.50	27559.93	150	150
2017-09-29 15:50:00	27579.76	27579.89	27562.72	27574.83	27512.27	27519.53	27559.98	150	150
2017-09-29 15:45:00	27568.77	27581.13	27562.72	27575.85	27510.45	27519.32	27560.04	150	150
2017-09-29 15:40:00	27521.00	27567.29	27516.05	27567.29	27508.12	27518.94	27559.67	150	150
2017-09-29 15:35:00	27527.47	27533.77	27515.90	27527.01	27506.22	27518.59	27559.35	150	150
2017-09-29 15:30:00	27507.13	27532.59	27507.13	27524.42	27505.29	27518.70	27559.30	150	150
2017-09-29 15:25:00	27507.26	27516.67	27504.50	27507.85	27504.26	27518.95	27559.26	150	150
2017-09-29 15:20:00	27501.29	27510.91	27494.05	27506.63	27503.63	27519.35	27559.35	150	150
2017-09-29 15:15:00	27482.11	27508.17	27482.11	27502.99	27502.95	27519.88	27559.54	150	150
2017-09-29 15:10:00	27480.96	27490.80	27476.37	27482.89	27502.71	27520.29	27559.64	150	150
2017-09-29 15:05:00	27485.75	27500.03	27478.37	27481.26	27502.87	27521.06	27559.88	150	150
2017-09-29 15:00:00	27510.50	27521.38	27487.40	27490.04	27502.13	27521.80	27560.15	150	150
2017-09-29 14:55:00	27523.79	27530.75	27507.99	27510.88	27500.29	27522.32	27560.36	150	150
2017-09-29 14:50:00	27516.24	27531.47	27515.80	27523.79	27497.92	27522.74	27560.42	150	150
2017-09-29 14:45:00	27514.00	27530.33	27514.00	27519.00	27496.21	27523.10	27560.33	150	150
2017-09-29 14:40:00	27512.12	27523.74	27509.78	27518.21	27493.82	27523.54	27560.21	150	150
2017-09-29 14:35:00	27510.16	27518.72	27505.40	27517.28	27493.12	27523.88	27560.03	150	150
2017-09-29 14:30:00	27516.02	27525.35	27505.53	27508.25	27492.62	27524.29	27559.86	150	150
2017-09-29 14:25:00	27524.27	27534.47	27513.10	27516.39	27492.30	27524.66	27559.73	150	150
2017-09-29 14:20:00	27511.88	27528.35	27510.84	27527.41	27491.19	27524.93	27559.50	150	150
2017-09-29 14:15:00	27515.05	27526.90	27512.51	27512.51	27489.99	27525.06	27559.10	150	150
2017-09-29 14:10:00	27512.42	27531.36	27507.52	27511.56	27489.20	27525.19	27558.76	150	150
2017-09-29 14:05:00	27504.98	27523.24	27503.89	27516.15	27488.16	27525.34	27558.39	150	150
2017-09-29 14:00:00	27510.22	27515.68	27500.51	27508.65	27487.82	27525.36	27558.09	150	150
2017-09-29 13:55:00	27507.69	27513.08	27498.41	27508.60	27487.92	27525.57	27557.81	150	150
2017-09-29 13:50:00	27507.12	27514.26	27496.98	27505.80	27488.10	27525.92	27557.53	150	150
2017-09-29 13:45:00	27497.84	27508.26	27495.82	27506.27	27489.09	27526.27	27557.28	150	150
2017-09-29 13:40:00	27507.16	27514.74	27496.16	27499.09	27490.24	27526.44	27556.97	150	150
2017-09-29 13:35:00	27516.68	27524.83	27507.55	27509.40	27491.31	27526.56	27556.70	150	150
2017-09-29 13:30:00	27516.17	27524.13	27508.20	27516.92	27492.28	27526.78	27556.35	150	150
2017-09-29 13:25:00	27520.76	27526.93	27508.09	27514.22	27493.40	27526.93	27555.96	150	150
2017-09-29 13:20:00	27506.08	27529.73	27498.63	27524.09	27494.23	27527.30	27555.61	150	150
2017-09-29 13:15:00	27502.36	27513.24	27494.00	27506.27	27494.82	27528.04	27555.25	150	150
2017-09-29 13:10:00	27505.74	27512.48	27494.00	27499.59	27495.32	27528.90	27554.97	150	150
2017-09-29 13:05:00	27511.14	27514.34	27496.80	27501.90	27496.30	27529.77	27554.78	150	150
2017-09-29 13:00:00	27513.74	27516.32	27501.61	27511.37	27497.93	27531.36	27554.62	150	150
2017-09-29 11:55:00	27525.06	27530.59	27499.53	27512.16	27499.80	27532.86	27554.37	150	150
2017-09-29 11:50:00	27520.08	27532.05	27519.00	27524.28	27501.72	27534.30	27554.14	150	150
2017-09-29 11:45:00	27515.55	27525.04	27511.90	27517.79	27503.38	27535.71	27553.87	150	150
2017-09-29 11:40:00	27516.62	27523.36	27508.89	27515.75	27505.33	27537.21	27553.70	150	150
2017-09-29 11:35:00	27522.59	27523.70	27510.68	27516.20	27507.16	27538.58	27553.55	150	150
2017-09-29 11:30:00	27518.06	27523.71	27510.54	27520.13	27509.09	27539.73	27553.41	150	150
2017-09-29 11:25:00	27512.34	27526.06	27505.40	27517.09	27511.02	27540.97	27553.23	150	150
2017-09-29 11:20:00	27508.41	27523.18	27501.64	27517.37	27513.11	27542.07	27553.08	150	150
2017-09-29 11:15:00	27492.89	27514.58	27487.23	27512.52	27514.82	27543.14	27552.95	150	150
2017-09-29 11:10:00	27483.44	27494.08	27477.56	27492.89	27516.39	27544.25	27552.85	150	150
2017-09-29 11:05:00	27479.82	27487.74	27478.33	27485.35	27518.11	27545.49	27552.88	150	150
2017-09-29 11:00:00	27491.10	27493.41	27477.82	27484.45	27520.15	27546.91	27553.00	150	150
2017-09-29 10:55:00	27482.42	27491.92	27469.19	27491.92	27522.12	27548.25	27553.11	150	150
2017-09-29 10:50:00	27487.50	27490.91	27474.42	27482.66	27523.74	27549.47	27553.10	150	150
2017-09-29 10:45:00	27482.48	27496.47	27480.00	27488.30	27525.41	27550.62	27553.07	150	150
2017-09-29 10:40:00	27460.21	27483.75	27455.02	27483.75	27526.78	27551.92	27553.06	150	150
2017-09-29 10:35:00	27476.04	27477.19	27442.12	27459.38	27528.19	27553.08	27553.07	150	150
2017-09-29 10:30:00	27481.51	27488.73	27468.88	27472.26	27529.77	27554.58	27553.19	150	149
2017-09-29 10:25:00	27473.61	27486.56	27469.08	27480.31	27530.97	27555.99	27553.30	150	149
2017-09-29 10:20:00	27476.04	27479.44	27458.01	27473.34	27532.11	27557.42	27553.50	150	149
2017-09-29 10:15:00	27472.87	27490.87	27466.51	27476.42	27533.63	27558.76	27553.67	150	149
2017-09-29 10:10:00	27487.24	27493.73	27464.45	27472.32	27535.07	27560.04	27553.96	150	149
2017-09-29 10:05:00	27488.03	27498.82	27475.82	27490.95	27536.80	27561.26	27554.30	150	149
2017-09-29 10:00:00	27445.94	27500.01	27443.84	27491.09	27537.88	27562.54	27554.61	150	149
2017-09-29 09:55:00	27399.02	27449.13	27394.61	27444.38	27539.24	27563.66	27554.94	150	149
2017-09-29 09:50:00	27395.40	27416.10	27392.97	27397.66	27541.47	27565.32	27555.38	150	149
2017-09-29 09:45:00	27440.15	27442.24	27383.16	27392.64	27544.36	27567.57	27555.82	150	149
