Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	HSI Index (Hong Kong Hang Seng Index) - #Ticks	SMAVG (15)
2017-01-26 15:50:00	23360.20	23379.08	23348.59	23379.08	23360.78	23232.86	23105.12	150	150
2017-01-26 15:45:00	23351.55	23363.98	23341.85	23363.98	23359.86	23228.85	23103.07	150	150
2017-01-26 15:40:00	23348.21	23356.24	23338.78	23353.02	23359.18	23225.05	23101.08	150	150
2017-01-26 15:35:00	23354.65	23358.57	23341.01	23357.51	23358.99	23221.38	23099.14	150	150
2017-01-26 15:30:00	23356.71	23359.67	23342.00	23359.67	23358.97	23217.70	23096.88	150	150
2017-01-26 15:25:00	23354.45	23360.10	23338.98	23360.10	23358.92	23214.04	23094.60	150	150
2017-01-26 15:20:00	23355.64	23358.99	23342.39	23358.99	23358.63	23210.35	23092.28	150	150
2017-01-26 15:15:00	23355.51	23359.82	23342.80	23359.82	23358.18	23206.70	23089.94	150	150
2017-01-26 15:10:00	23352.43	23354.95	23340.28	23353.70	23357.79	23203.08	23087.59	150	150
2017-01-26 15:05:00	23351.34	23358.22	23340.68	23358.22	23357.42	23199.52	23085.27	150	150
2017-01-26 15:00:00	23349.88	23355.76	23336.14	23355.76	23356.06	23195.95	23082.87	150	150
2017-01-26 14:55:00	23352.98	23353.19	23339.59	23353.19	23354.53	23192.41	23080.56	150	150
2017-01-26 14:50:00	23352.43	23355.16	23332.48	23355.16	23352.17	23188.91	23078.23	150	150
2017-01-26 14:45:00	23356.07	23356.07	23336.94	23353.21	23349.84	23185.27	23075.88	150	150
2017-01-26 14:40:00	23358.64	23358.64	23342.27	23357.50	23347.83	23181.69	23073.57	150	150
2017-01-26 14:35:00	23361.59	23362.00	23348.09	23361.07	23345.07	23178.04	23071.23	150	150
2017-01-26 14:30:00	23353.14	23363.14	23347.65	23363.14	23341.32	23174.20	23068.85	150	150
2017-01-26 14:25:00	23366.65	23366.65	23345.98	23361.69	23337.53	23170.31	23066.44	150	150
2017-01-26 14:20:00	23369.79	23370.15	23353.53	23366.76	23331.17	23166.39	23063.99	150	150
