Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	HSI Index (Hong Kong Hang Seng Index) - #Ticks	SMAVG (15)
2017-06-01 15:55:00	25774.98	25794.71	25774.98	25779.30	25777.40	25733.58	25717.56	150	150
2017-06-01 15:50:00	25787.58	25787.58	25770.99	25782.69	25776.34	25732.76	25716.94	150	150
2017-06-01 15:45:00	25794.53	25799.24	25780.66	25784.51	25775.37	25731.91	25716.12	150	150
2017-06-01 15:40:00	25797.21	25800.23	25780.18	25793.38	25774.72	25730.65	25715.55	150	150
2017-06-01 15:35:00	25791.73	25801.19	25784.17	25794.84	25773.48	25729.43	25714.95	150	150
2017-06-01 15:30:00	25792.64	25803.88	25778.47	25792.51	25771.86	25728.25	25714.17	150	150
2017-06-01 15:25:00	25793.15	25802.38	25783.70	25793.67	25769.91	25727.08	25713.34	150	150
2017-06-01 15:20:00	25794.94	25801.15	25784.27	25790.96	25767.49	25725.80	25712.55	150	150
2017-06-01 15:15:00	25790.62	25798.89	25787.50	25794.37	25764.72	25724.58	25711.77	150	150
2017-06-01 15:10:00	25792.32	25800.77	25782.67	25791.62	25761.34	25723.32	25710.95	150	150
2017-06-01 15:05:00	25785.08	25792.75	25775.56	25789.82	25758.31	25722.20	25710.10	150	150
2017-06-01 15:00:00	25782.78	25790.83	25771.13	25784.81	25755.31	25721.40	25709.22	150	150
2017-06-01 14:55:00	25795.27	25801.71	25778.56	25778.56	25752.08	25720.75	25708.34	150	150
2017-06-01 14:50:00	25801.13	25801.13	25788.14	25792.76	25750.18	25720.13	25707.44	150	150
2017-06-01 14:45:00	25790.77	25798.92	25783.87	25798.25	25748.73	25719.31	25706.56	150	150
2017-06-01 14:40:00	25795.53	25801.28	25784.38	25789.50	25746.84	25718.45	25705.66	150	150
2017-06-01 14:35:00	25800.20	25810.32	25790.96	25795.18	25744.97	25717.74	25704.79	150	150
2017-06-01 14:30:00	25810.43	25819.79	25799.12	25801.43	25743.79	25717.08	25703.83	150	150
2017-06-01 14:25:00	25815.37	25824.23	25808.75	25808.75	25742.49	25716.47	25702.92	150	150
