Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	HSI Index (Hong Kong Hang Seng Index) - #Ticks	SMAVG (15)
2017-08-01 11:00:00	27459.05	27466.16	27448.84	27462.22	27345.20	27234.47	27137.84	150	150
2017-08-01 10:55:00	27451.54	27462.31	27444.72	27459.05	27340.78	27229.82	27135.77	150	150
2017-08-01 10:50:00	27446.87	27458.95	27442.89	27450.77	27336.54	27225.20	27133.66	150	150
2017-08-01 10:45:00	27443.33	27455.38	27440.71	27449.90	27332.43	27220.62	27131.54	150	150
2017-08-01 10:40:00	27425.17	27444.82	27417.04	27444.82	27328.39	27216.15	27129.45	150	150
2017-08-01 10:35:00	27431.97	27439.21	27416.12	27426.85	27324.30	27211.62	27127.38	150	150
2017-08-01 10:30:00	27451.79	27460.18	27431.97	27431.97	27320.98	27207.27	27125.39	150	149
2017-08-01 10:25:00	27464.37	27474.87	27448.55	27452.49	27317.12	27202.78	27123.36	150	149
2017-08-01 10:20:00	27459.68	27472.70	27444.23	27465.90	27311.62	27198.06	27121.23	150	149
2017-08-01 10:15:00	27464.44	27468.42	27446.73	27463.07	27306.04	27193.20	27119.02	150	149
2017-08-01 10:10:00	27495.93	27507.34	27461.76	27464.43	27300.57	27188.17	27116.84	150	149
2017-08-01 10:05:00	27490.31	27509.66	27487.79	27500.97	27294.79	27183.22	27114.64	150	149
2017-08-01 10:00:00	27483.74	27494.67	27465.14	27485.79	27288.31	27177.90	27112.35	150	149
2017-08-01 09:55:00	27441.40	27486.28	27438.42	27483.63	27281.81	27172.85	27110.27	150	149
2017-08-01 09:50:00	27443.95	27445.59	27427.31	27445.59	27275.19	27167.71	27108.15	150	149
2017-08-01 09:45:00	27451.20	27466.34	27437.85	27442.91	27269.42	27163.05	27106.14	150	149
2017-08-01 09:40:00	27405.87	27456.94	27405.87	27450.73	27263.73	27158.51	27104.00	150	149
2017-08-01 09:35:00	27353.22	27407.98	27351.21	27404.78	27258.03	27153.85	27101.77	150	149
2017-08-01 09:30:00	27330.35	27362.72	27330.35	27351.87	27253.24	27149.64	27099.61	150	149
2017-08-01 09:25:00	27326.04	27326.04	27326.04	27326.04	27249.55	27145.77	27097.76	150	149
2017-08-01 09:20:00	27326.04	27326.04	27326.04	27326.04	27246.53	27142.14	27096.08	137	149
2017-07-31 15:55:00	27303.85	27303.85	27265.75	27272.78	27243.44	27138.31	27094.53	150	150
2017-07-31 15:50:00	27300.43	27310.70	27291.32	27300.04	27241.57	27135.16	27093.26	150	150
2017-07-31 15:45:00	27301.71	27306.47	27288.48	27297.93	27239.21	27131.78	27091.88	150	150
2017-07-31 15:40:00	27300.57	27309.34	27291.15	27301.27	27236.75	27128.45	27090.41	150	150
2017-07-31 15:35:00	27295.63	27305.22	27289.88	27302.92	27233.86	27125.14	27088.92	150	150
2017-07-31 15:30:00	27306.81	27315.53	27293.56	27293.56	27230.66	27121.64	27087.08	150	150
2017-07-31 15:25:00	27320.13	27320.13	27303.92	27312.24	27227.29	27118.35	27085.31	150	150
2017-07-31 15:20:00	27302.65	27324.38	27301.86	27318.95	27223.48	27114.79	27083.46	150	150
2017-07-31 15:15:00	27296.70	27311.75	27295.28	27304.01	27219.70	27111.30	27081.61	150	150
2017-07-31 15:10:00	27296.99	27304.67	27288.23	27293.46	27216.12	27108.02	27079.82	150	150
2017-07-31 15:05:00	27299.80	27303.70	27284.86	27297.02	27212.89	27104.94	27078.01	150	150
2017-07-31 15:00:00	27315.75	27321.09	27294.05	27298.72	27209.15	27101.97	27076.16	150	150
2017-07-31 14:55:00	27306.61	27321.31	27299.31	27315.75	27204.94	27098.95	27074.30	150	150
2017-07-31 14:50:00	27294.72	27310.46	27284.04	27306.61	27200.37	27095.81	27072.29	150	150
2017-07-31 14:45:00	27275.42	27299.02	27274.34	27291.41	27196.29	27092.73	27070.35	150	150
2017-07-31 14:40:00	27269.07	27283.26	27268.64	27279.00	27192.74	27089.90	27068.53	150	150
2017-07-31 14:35:00	27261.37	27275.63	27255.81	27268.10	27190.03	27087.06	27066.66	150	150
2017-07-31 14:30:00	27264.44	27269.85	27254.79	27263.17	27185.64	27084.40	27064.85	150	150
2017-07-31 14:25:00	27273.11	27277.74	27258.80	27263.47	27181.35	27081.89	27062.96	150	150
2017-07-31 14:20:00	27247.94	27276.02	27245.82	27272.29	27175.70	27079.48	27061.09	150	150
2017-07-31 14:15:00	27239.84	27258.82	27236.74	27250.86	27170.02	27076.86	27059.13	150	150
2017-07-31 14:10:00	27245.98	27252.30	27234.29	27239.84	27164.85	27074.24	27057.27	150	150
2017-07-31 14:05:00	27226.24	27251.78	27226.24	27247.43	27159.54	27071.64	27055.47	150	150
2017-07-31 14:00:00	27239.87	27253.65	27225.90	27225.90	27154.32	27068.90	27053.56	150	150
2017-07-31 13:55:00	27257.73	27260.13	27239.96	27243.69	27149.59	27066.54	27051.76	150	150
2017-07-31 13:50:00	27255.93	27265.66	27246.98	27259.30	27144.66	27064.30	27049.89	150	150
2017-07-31 13:45:00	27254.39	27258.42	27242.99	27251.68	27139.41	27061.87	27048.02	150	150
2017-07-31 13:40:00	27244.40	27257.69	27242.73	27254.29	27134.21	27059.83	27046.22	150	150
2017-07-31 13:35:00	27238.67	27250.26	27232.14	27244.27	27128.93	27057.71	27044.39	150	150
2017-07-31 13:30:00	27246.00	27263.67	27234.46	27241.35	27123.75	27055.48	27042.62	150	150
2017-07-31 13:25:00	27244.68	27254.05	27240.41	27247.35	27118.87	27053.26	27040.86	150	150
2017-07-31 13:20:00	27248.01	27259.52	27239.53	27245.02	27113.85	27050.81	27039.11	150	150
2017-07-31 13:15:00	27236.94	27257.21	27229.45	27247.80	27108.80	27048.32	27037.40	150	150
2017-07-31 13:10:00	27261.32	27264.20	27237.82	27240.51	27103.91	27045.74	27035.63	150	150
2017-07-31 13:05:00	27238.61	27263.21	27230.92	27260.98	27098.95	27042.70	27033.87	150	150
2017-07-31 13:00:00	27199.22	27254.90	27194.12	27238.61	27093.55	27040.17	27032.03	150	150
2017-07-31 11:55:00	27188.58	27191.98	27170.85	27177.69	27088.44	27037.86	27030.33	150	150
2017-07-31 11:50:00	27188.15	27198.57	27179.49	27187.17	27084.51	27037.41	27028.95	150	150
2017-07-31 11:45:00	27175.36	27197.17	27171.60	27189.21	27080.35	27036.94	27027.51	150	150
2017-07-31 11:40:00	27176.98	27199.47	27168.78	27175.22	27075.76	27036.54	27026.00	150	150
2017-07-31 11:35:00	27160.77	27183.08	27160.77	27177.39	27071.66	27036.21	27024.53	150	150
2017-07-31 11:30:00	27155.33	27173.41	27152.37	27160.77	27067.49	27035.95	27022.94	150	150
2017-07-31 11:25:00	27157.43	27171.66	27152.28	27152.28	27063.88	27035.87	27021.42	150	150
2017-07-31 11:20:00	27158.13	27165.24	27140.47	27157.43	27060.23	27035.87	27019.94	150	150
2017-07-31 11:15:00	27164.17	27168.04	27152.18	27158.13	27056.67	27035.87	27018.38	150	150
2017-07-31 11:10:00	27165.11	27174.17	27158.52	27166.07	27053.29	27035.80	27016.80	150	150
2017-07-31 11:05:00	27165.01	27169.47	27155.21	27165.24	27049.67	27035.65	27015.23	150	150
2017-07-31 11:00:00	27176.94	27183.43	27163.81	27167.34	27046.03	27035.52	27013.69	150	150
2017-07-31 10:55:00	27170.84	27190.38	27165.38	27175.14	27041.99	27035.38	27012.14	150	150
2017-07-31 10:50:00	27183.70	27185.80	27163.41	27171.35	27037.74	27035.17	27010.56	150	150
2017-07-31 10:45:00	27181.71	27191.17	27177.63	27179.40	27033.19	27034.86	27009.02	150	150
2017-07-31 10:40:00	27174.54	27192.69	27168.54	27182.09	27028.75	27034.36	27007.43	150	150
2017-07-31 10:35:00	27153.38	27186.31	27151.66	27174.74	27024.34	27033.97	27005.78	150	150
2017-07-31 10:30:00	27145.37	27160.48	27142.41	27156.65	27020.15	27033.77	27004.00	150	149
2017-07-31 10:25:00	27122.13	27149.39	27122.13	27143.17	27016.43	27033.68	27002.29	150	149
2017-07-31 10:20:00	27121.75	27132.85	27118.08	27124.87	27012.63	27033.68	27000.60	150	149
2017-07-31 10:15:00	27132.64	27134.14	27117.37	27121.65	27009.42	27033.69	26999.11	150	149
2017-07-31 10:10:00	27125.33	27144.74	27120.92	27130.17	27006.10	27033.67	26997.80	150	149
2017-07-31 10:05:00	27136.33	27148.07	27122.19	27124.77	27002.90	27033.40	26996.58	150	149
2017-07-31 10:00:00	27115.60	27137.48	27110.16	27131.99	26999.92	27033.39	26995.44	150	149
2017-07-31 09:55:00	27089.87	27113.36	27084.46	27110.24	26996.98	27033.23	26994.30	150	149
2017-07-31 09:50:00	27089.09	27099.45	27072.06	27088.10	26994.79	27033.14	26993.39	150	149
2017-07-31 09:45:00	27104.64	27141.66	27074.64	27087.07	26992.96	27033.00	26992.49	150	149
2017-07-31 09:40:00	27111.54	27141.36	27102.51	27102.95	26991.26	27032.82	26991.62	150	149
2017-07-31 09:35:00	27145.01	27147.32	27112.78	27113.87	26989.16	27032.36	26990.56	150	149
2017-07-31 09:30:00	27045.41	27145.39	27045.41	27143.64	26987.06	27032.06	26989.75	150	149
2017-07-31 09:25:00	27048.45	27048.45	27048.45	27048.45	26984.08	27031.57	26989.00	150	149
2017-07-31 09:20:00	27048.45	27048.45	27048.45	27048.45	26983.15	27031.98	26988.73	134	149
2017-07-28 15:55:00	26980.57	26988.00	26966.24	26980.94	26982.44	27032.42	26988.43	150	150
2017-07-28 15:50:00	26984.45	26990.05	26968.73	26988.59	26983.27	27033.55	26988.42	150	150
2017-07-28 15:45:00	26975.01	26992.46	26966.41	26992.46	26983.70	27034.50	26988.45	150	150
2017-07-28 15:40:00	26982.11	26987.43	26965.04	26973.87	26983.62	27035.35	26988.29	150	150
2017-07-28 15:35:00	26990.86	26990.86	26972.67	26986.68	26983.74	27036.35	26988.22	150	150
2017-07-28 15:30:00	26999.23	26999.23	26971.27	26989.47	26983.47	27037.23	26987.62	150	150
2017-07-28 15:25:00	26993.70	26997.09	26977.45	26997.09	26983.48	27038.12	26986.99	150	150
2017-07-28 15:20:00	26995.68	26997.04	26979.86	26997.04	26983.95	27038.76	26986.31	150	150
2017-07-28 15:15:00	26984.41	26998.32	26984.10	26991.21	26984.32	27039.42	26985.67	150	150
2017-07-28 15:10:00	26990.00	26996.06	26981.37	26990.59	26985.46	27040.01	26984.96	150	150
2017-07-28 15:05:00	26993.59	26995.86	26980.18	26985.27	26986.49	27040.60	26984.21	150	150
2017-07-28 15:00:00	26993.10	26997.17	26979.13	26997.17	26987.21	27041.20	26983.48	150	150
2017-07-28 14:55:00	27000.60	27001.39	26982.20	26996.66	26987.66	27041.71	26982.66	150	150
2017-07-28 14:50:00	26992.12	26997.33	26983.26	26992.38	26987.76	27042.13	26981.87	150	150
2017-07-28 14:45:00	27001.10	27003.53	26985.88	27003.53	26987.85	27042.46	26981.11	150	150
2017-07-28 14:40:00	26987.72	26996.00	26976.23	26992.02	26987.56	27042.74	26980.25	150	150
2017-07-28 14:35:00	26982.09	26991.33	26969.15	26991.33	26986.45	27043.13	26979.42	150	150
2017-07-28 14:30:00	26984.77	26984.77	26963.88	26983.09	26986.78	27043.51	26978.56	150	150
2017-07-28 14:25:00	26974.82	26980.88	26960.35	26980.88	26987.28	27043.94	26977.76	150	150
2017-07-28 14:20:00	26958.64	26979.38	26953.10	26979.38	26990.32	27044.40	26976.98	150	150
2017-07-28 14:15:00	26968.30	26968.30	26948.57	26959.90	26993.53	27044.83	26976.20	150	150
2017-07-28 14:10:00	26976.67	26976.67	26949.37	26970.27	26997.31	27045.51	26975.51	150	150
2017-07-28 14:05:00	26980.73	26980.73	26960.76	26968.69	27000.75	27046.05	26974.75	150	150
2017-07-28 14:00:00	26963.35	26980.22	26953.22	26980.22	27004.41	27046.79	26973.99	150	150
2017-07-28 13:55:00	26985.13	26985.13	26950.71	26969.79	27007.87	27047.69	26973.18	150	150
2017-07-28 13:50:00	26978.11	26979.61	26964.62	26979.53	27011.50	27048.60	26972.48	150	150
2017-07-28 13:45:00	26975.91	26988.78	26965.99	26988.78	27015.06	27049.24	26971.67	150	150
2017-07-28 13:40:00	26976.86	26985.51	26963.62	26985.51	27018.31	27049.50	26970.78	150	150
2017-07-28 13:35:00	26956.57	26983.19	26939.91	26983.19	27021.63	27049.68	26969.97	150	150
2017-07-28 13:30:00	26963.57	26965.41	26945.01	26965.41	27025.01	27049.58	26969.21	150	150
