Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	#Ticks	SMAVG (15)
2017-10-31 14:30:00	2526.12	2526.12	2523.43	2523.43	2519.22	2511.38	2505.69	4	28
2017-10-31 14:25:00	2526.12	2526.12	2526.12	2526.12	2518.95	2511.15	2505.54	30	30
2017-10-31 14:20:00	2526.12	2526.12	2526.12	2526.12	2518.65	2510.90	2505.37	30	30
2017-10-31 14:15:00	2524.84	2526.71	2524.46	2526.12	2518.34	2510.67	2505.20	30	30
2017-10-31 14:10:00	2526.03	2526.03	2524.08	2524.92	2518.03	2510.43	2505.03	30	30
2017-10-31 14:05:00	2525.99	2526.56	2524.72	2525.43	2517.72	2510.21	2504.87	30	30
2017-10-31 14:00:00	2527.42	2527.50	2524.99	2524.99	2517.41	2509.97	2504.71	30	30
2017-10-31 13:55:00	2527.24	2528.32	2525.83	2526.43	2517.06	2509.76	2504.56	30	30
2017-10-31 13:50:00	2524.69	2527.71	2524.59	2527.71	2516.65	2509.53	2504.40	30	30
2017-10-31 13:45:00	2522.89	2524.52	2522.62	2524.25	2516.20	2509.29	2504.24	30	30
2017-10-31 13:40:00	2521.58	2523.60	2520.70	2522.73	2515.84	2509.08	2504.09	30	30
2017-10-31 13:35:00	2522.02	2522.86	2521.60	2522.31	2515.49	2508.89	2503.96	30	30
2017-10-31 13:30:00	2522.34	2523.76	2521.32	2521.64	2515.13	2508.70	2503.81	30	30
2017-10-31 13:25:00	2523.88	2523.88	2521.88	2522.75	2514.83	2508.50	2503.66	30	30
2017-10-31 13:20:00	2523.23	2523.78	2522.26	2523.35	2514.49	2508.29	2503.51	30	30
2017-10-31 13:15:00	2522.76	2523.89	2522.09	2523.55	2514.15	2508.08	2503.36	30	30
2017-10-31 13:10:00	2520.78	2523.53	2520.28	2523.53	2513.79	2507.88	2503.19	30	30
2017-10-31 13:05:00	2522.93	2523.20	2520.65	2521.00	2513.43	2507.66	2503.03	30	30
2017-10-31 13:00:00	2523.02	2523.67	2521.42	2522.79	2513.17	2507.48	2502.87	30	30
2017-10-31 12:55:00	2523.91	2523.93	2522.58	2522.85	2512.79	2507.28	2502.70	30	30
2017-10-31 12:50:00	2522.23	2523.85	2521.76	2523.46	2512.44	2507.08	2502.53	30	30
2017-10-31 12:45:00	2521.76	2522.41	2521.30	2521.94	2512.07	2506.88	2502.36	30	30
2017-10-31 12:40:00	2520.12	2521.53	2519.68	2521.19	2511.72	2506.69	2502.20	30	30
2017-10-31 12:35:00	2519.01	2520.84	2519.01	2519.79	2511.33	2506.50	2502.04	30	30
2017-10-31 12:30:00	2519.07	2519.59	2518.32	2519.59	2510.99	2506.34	2501.88	30	30
2017-10-31 12:25:00	2518.79	2519.91	2517.83	2519.41	2510.64	2506.18	2501.73	30	30
2017-10-31 12:20:00	2518.74	2519.55	2517.31	2518.49	2510.30	2506.01	2501.58	30	30
2017-10-31 12:15:00	2520.18	2520.54	2518.69	2518.69	2509.93	2505.85	2501.42	30	30
2017-10-31 12:10:00	2518.14	2520.19	2517.99	2520.04	2509.57	2505.69	2501.26	30	30
2017-10-31 12:05:00	2518.15	2518.75	2517.24	2518.29	2509.16	2505.51	2501.10	30	30
2017-10-31 12:00:00	2518.66	2518.94	2517.14	2517.64	2508.83	2505.34	2500.94	30	30
2017-10-31 11:55:00	2517.34	2518.73	2516.57	2518.49	2508.52	2505.18	2500.80	30	30
2017-10-31 11:50:00	2516.55	2517.95	2515.62	2517.28	2508.19	2505.01	2500.63	30	30
2017-10-31 11:45:00	2516.41	2516.99	2515.66	2516.23	2507.88	2504.84	2500.48	30	30
2017-10-31 11:40:00	2515.73	2516.74	2515.03	2516.44	2507.57	2504.69	2500.34	30	30
2017-10-31 11:35:00	2514.63	2515.79	2514.03	2515.79	2507.27	2504.55	2500.19	30	30
2017-10-31 11:30:00	2515.61	2515.69	2513.92	2514.73	2506.99	2504.41	2500.03	30	30
2017-10-31 11:25:00	2514.72	2515.75	2514.05	2515.75	2506.68	2504.28	2499.89	30	30
2017-10-31 11:20:00	2514.85	2515.99	2513.87	2514.76	2506.32	2504.16	2499.71	30	30
2017-10-31 11:15:00	2512.67	2515.07	2512.67	2514.80	2505.99	2504.06	2499.55	30	30
2017-10-31 11:10:00	2514.00	2514.66	2512.52	2512.97	2505.68	2503.97	2499.39	30	30
2017-10-31 11:05:00	2511.95	2513.58	2511.51	2512.87	2505.40	2503.90	2499.24	30	30
2017-10-31 11:00:00	2510.84	2512.37	2510.55	2512.14	2505.12	2503.84	2499.09	30	30
2017-10-31 10:55:00	2511.06	2511.93	2510.29	2511.28	2504.89	2503.77	2498.95	30	30
2017-10-31 10:50:00	2511.23	2512.11	2510.75	2511.38	2504.70	2503.71	2498.82	30	30
2017-10-31 10:45:00	2511.00	2511.87	2510.30	2511.32	2504.51	2503.65	2498.69	30	30
2017-10-31 10:40:00	2511.84	2511.84	2510.17	2510.99	2504.33	2503.59	2498.56	30	30
2017-10-31 10:35:00	2511.29	2511.59	2509.80	2511.59	2504.14	2503.55	2498.43	30	30
2017-10-31 10:30:00	2510.79	2511.85	2510.21	2511.53	2503.94	2503.49	2498.30	30	30
2017-10-31 10:25:00	2509.54	2510.93	2509.54	2509.94	2503.72	2503.43	2498.19	30	30
2017-10-31 10:20:00	2510.74	2511.11	2508.64	2510.19	2503.54	2503.38	2498.09	30	30
2017-10-31 10:15:00	2510.73	2511.59	2509.08	2511.22	2503.34	2503.32	2497.99	30	30
2017-10-31 10:10:00	2511.42	2512.22	2509.18	2510.34	2503.15	2503.27	2497.89	30	30
2017-10-31 10:05:00	2509.71	2511.71	2509.51	2510.78	2502.99	2503.23	2497.79	30	30
2017-10-31 10:00:00	2509.34	2510.19	2508.55	2509.57	2502.82	2503.20	2497.70	30	30
2017-10-31 09:55:00	2507.87	2510.76	2507.63	2509.74	2502.69	2503.16	2497.62	30	30
2017-10-31 09:50:00	2506.17	2508.19	2504.84	2507.69	2502.54	2503.11	2497.53	30	30
2017-10-31 09:45:00	2504.80	2506.54	2504.34	2505.79	2502.45	2503.12	2497.45	30	30
2017-10-31 09:40:00	2504.53	2506.06	2504.39	2505.05	2502.40	2503.16	2497.38	30	30
2017-10-31 09:35:00	2505.76	2506.76	2504.68	2506.43	2502.38	2503.08	2497.32	30	30
2017-10-31 09:30:00	2504.43	2505.71	2503.28	2505.05	2502.31	2503.00	2497.25	30	30
