Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	#Ticks	SMAVG (15)
2017-05-31 14:30:00	2346.05	2347.74	2346.05	2347.38	2346.52	2346.56	2348.21	17	29
2017-05-31 14:25:00	2346.80	2346.80	2346.80	2346.80	2346.64	2346.53	2348.30	30	30
2017-05-31 14:20:00	2346.80	2346.80	2346.80	2346.80	2346.78	2346.51	2348.39	30	30
2017-05-31 14:15:00	2346.36	2347.58	2345.70	2346.80	2346.92	2346.48	2348.48	30	30
2017-05-31 14:10:00	2345.73	2346.78	2344.84	2345.82	2347.06	2346.46	2348.57	30	30
2017-05-31 14:05:00	2345.44	2346.85	2345.12	2345.80	2347.24	2346.44	2348.67	30	30
2017-05-31 14:00:00	2344.64	2346.54	2344.64	2345.94	2347.43	2346.42	2348.77	30	30
2017-05-31 13:55:00	2345.01	2345.39	2343.91	2343.93	2347.60	2346.40	2348.87	30	30
2017-05-31 13:50:00	2344.56	2345.90	2344.31	2344.50	2347.81	2346.40	2348.98	30	30
2017-05-31 13:45:00	2343.87	2345.74	2343.80	2345.05	2347.98	2346.39	2349.08	30	30
2017-05-31 13:40:00	2344.79	2345.12	2343.86	2343.86	2348.11	2346.37	2349.18	30	30
2017-05-31 13:35:00	2344.72	2345.78	2344.02	2344.62	2348.23	2346.37	2349.29	30	30
2017-05-31 13:30:00	2344.19	2344.90	2343.45	2344.02	2348.34	2346.36	2349.40	30	30
2017-05-31 13:25:00	2344.99	2345.40	2344.10	2344.20	2348.44	2346.34	2349.52	30	30
2017-05-31 13:20:00	2345.07	2346.39	2344.85	2345.12	2348.53	2346.30	2349.63	30	30
2017-05-31 13:15:00	2345.36	2346.67	2345.01	2345.18	2348.60	2346.26	2349.73	30	30
2017-05-31 13:10:00	2343.91	2345.78	2342.59	2345.18	2348.71	2346.22	2349.82	30	30
2017-05-31 13:05:00	2345.91	2345.91	2343.81	2343.81	2348.81	2346.19	2349.93	30	30
2017-05-31 13:00:00	2346.48	2346.86	2345.17	2345.17	2348.95	2346.17	2350.04	30	30
2017-05-31 12:55:00	2343.84	2346.46	2343.29	2346.32	2348.98	2346.13	2350.15	30	30
2017-05-31 12:50:00	2344.39	2344.82	2343.30	2344.19	2348.94	2346.06	2350.25	30	30
2017-05-31 12:45:00	2343.50	2344.02	2342.40	2343.50	2348.97	2346.01	2350.39	30	30
2017-05-31 12:40:00	2343.58	2344.25	2342.82	2343.38	2348.95	2345.97	2350.52	30	30
2017-05-31 12:35:00	2343.51	2344.14	2342.66	2343.15	2348.93	2345.91	2350.65	29	30
2017-05-31 12:30:00	2343.45	2345.18	2343.37	2343.53	2348.92	2345.87	2350.78	30	30
2017-05-31 12:25:00	2342.64	2343.75	2342.16	2343.06	2348.92	2345.82	2350.90	30	30
2017-05-31 12:20:00	2343.34	2343.82	2342.41	2342.50	2348.93	2345.77	2351.02	30	30
2017-05-31 12:15:00	2343.56	2344.42	2342.50	2342.50	2348.88	2345.74	2351.15	30	30
2017-05-31 12:10:00	2343.69	2344.52	2342.35	2343.37	2348.88	2345.70	2351.26	30	30
2017-05-31 12:05:00	2344.31	2345.60	2343.64	2343.64	2348.79	2345.63	2351.38	30	30
2017-05-31 12:00:00	2343.51	2344.37	2341.87	2343.67	2348.79	2345.57	2351.49	30	30
2017-05-31 11:55:00	2346.57	2347.01	2343.44	2343.80	2348.83	2345.50	2351.61	30	30
2017-05-31 11:50:00	2347.58	2347.88	2346.44	2346.44	2348.87	2345.42	2351.72	30	30
2017-05-31 11:45:00	2347.09	2347.39	2346.67	2346.99	2348.86	2345.31	2351.83	30	30
2017-05-31 11:40:00	2347.52	2347.52	2346.46	2346.60	2348.82	2345.18	2351.92	30	30
2017-05-31 11:35:00	2349.32	2349.62	2347.35	2347.57	2348.75	2345.06	2352.00	30	30
2017-05-31 11:30:00	2351.18	2351.21	2349.25	2349.25	2348.64	2344.97	2352.07	30	30
2017-05-31 11:25:00	2351.16	2351.56	2350.14	2350.74	2348.49	2344.83	2352.13	30	30
2017-05-31 11:20:00	2350.66	2351.58	2350.06	2350.68	2348.32	2344.73	2352.15	30	30
2017-05-31 11:15:00	2351.21	2351.75	2350.67	2351.57	2348.23	2344.65	2352.18	30	30
2017-05-31 11:10:00	2351.52	2352.35	2350.69	2351.42	2348.10	2344.58	2352.20	30	30
2017-05-31 11:05:00	2351.10	2351.73	2350.45	2351.27	2348.01	2344.54	2352.22	30	30
2017-05-31 11:00:00	2351.10	2351.73	2350.45	2351.20	2347.90	2344.52	2352.24	30	30
2017-05-31 10:55:00	2350.63	2351.04	2350.06	2350.57	2347.74	2344.50	2352.27	30	30
2017-05-31 10:50:00	2351.13	2351.80	2350.47	2351.02	2347.59	2344.48	2352.30	30	30
2017-05-31 10:45:00	2350.60	2351.71	2349.86	2351.24	2347.42	2344.47	2352.32	30	30
2017-05-31 10:40:00	2351.16	2352.32	2350.26	2350.36	2347.27	2344.46	2352.33	30	30
2017-05-31 10:35:00	2350.14	2351.59	2349.67	2351.59	2347.10	2344.48	2352.35	30	30
2017-05-31 10:30:00	2350.73	2350.92	2349.22	2350.33	2346.91	2344.51	2352.39	30	30
2017-05-31 10:25:00	2353.84	2353.84	2350.13	2350.44	2346.76	2344.54	2352.42	30	30
2017-05-31 10:20:00	2353.82	2354.13	2353.11	2353.45	2346.60	2344.60	2352.46	30	30
2017-05-31 10:15:00	2353.97	2354.56	2353.10	2353.95	2346.42	2344.61	2352.47	30	30
2017-05-31 10:10:00	2354.15	2354.57	2352.94	2353.95	2346.23	2344.63	2352.48	30	30
2017-05-31 10:05:00	2354.50	2354.69	2352.81	2353.61	2346.03	2344.65	2352.49	30	30
2017-05-31 10:00:00	2353.90	2355.23	2353.88	2354.94	2345.85	2344.69	2352.49	30	30
2017-05-31 09:55:00	2354.13	2355.05	2353.50	2355.05	2345.63	2344.68	2352.49	30	30
2017-05-31 09:50:00	2354.83	2355.23	2353.89	2354.37	2345.41	2344.62	2352.49	30	30
2017-05-31 09:45:00	2353.94	2354.88	2353.22	2354.34	2345.20	2344.59	2352.50	30	30
2017-05-31 09:40:00	2350.20	2353.66	2350.20	2353.46	2344.99	2344.58	2352.52	30	30
2017-05-31 09:35:00	2350.56	2351.80	2350.46	2351.28	2344.79	2344.57	2352.54	30	30
2017-05-31 09:30:00	2350.77	2351.01	2349.70	2349.98	2344.63	2344.59	2352.58	30	30
2017-05-31 09:25:00	2348.88	2350.50	2348.75	2350.02	2344.51	2344.63	2352.62	30	30
2017-05-31 09:20:00	2348.68	2349.54	2347.99	2349.21	2344.38	2344.66	2352.66	30	30
2017-05-31 09:15:00	2348.77	2349.11	2347.36	2348.67	2344.23	2344.69	2352.71	30	30
2017-05-31 09:10:00	2351.27	2351.27	2347.43	2348.58	2344.08	2344.68	2352.74	30	30
2017-05-31 09:05:00	2350.32	2350.93	2349.35	2350.78	2343.92	2344.66	2352.77	30	28
2017-05-31 09:00:00	2350.92	2351.38	2350.14	2350.14	2343.73	2344.62	2352.79	30	28
2017-05-31 08:55:00	2346.73	2351.01	2346.44	2350.63	2343.57	2344.59	2352.82	30	28
2017-05-31 08:50:00	2344.50	2346.69	2344.35	2346.69	2343.39	2344.60	2352.84	30	28
2017-05-31 08:45:00	2345.75	2346.64	2344.41	2344.54	2343.28	2344.67	2352.87	30	28
2017-05-31 08:40:00	2342.10	2345.64	2342.10	2345.64	2343.18	2344.76	2352.92	30	28
2017-05-31 08:35:00	2342.37	2343.58	2341.52	2342.43	2343.06	2344.84	2352.97	30	28
2017-05-31 08:30:00	2342.39	2343.77	2341.17	2342.51	2342.99	2344.97	2353.01	30	28
2017-05-31 08:25:00	2343.06	2343.88	2342.29	2342.54	2342.89	2345.09	2353.06	30	28
2017-05-31 08:20:00	2343.56	2344.60	2340.88	2343.30	2342.81	2345.20	2353.11	30	28
2017-05-31 08:15:00	2341.34	2343.82	2341.04	2343.82	2342.72	2345.31	2353.17	30	28
2017-05-31 08:10:00	2342.24	2344.78	2338.98	2339.83	2342.61	2345.41	2353.22	30	28
