Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	#Ticks	SMAVG (15)
2017-03-31 14:30:00	2162.40	2162.40	2160.09	2160.23	2163.33	2163.26	2163.72	15	29
2017-03-31 14:25:00	2162.36	2162.36	2162.36	2162.36	2163.40	2163.28	2163.74	30	30
2017-03-31 14:20:00	2162.36	2162.36	2162.36	2162.36	2163.41	2163.27	2163.74	30	30
2017-03-31 14:15:00	2161.22	2162.36	2160.40	2162.36	2163.44	2163.26	2163.74	30	30
2017-03-31 14:10:00	2161.07	2161.75	2160.41	2160.41	2163.44	2163.25	2163.75	30	30
2017-03-31 14:05:00	2161.26	2161.55	2160.69	2161.10	2163.51	2163.26	2163.76	30	30
2017-03-31 14:00:00	2161.90	2162.50	2160.65	2160.65	2163.56	2163.26	2163.77	30	30
2017-03-31 13:55:00	2161.26	2162.25	2160.89	2161.26	2163.62	2163.27	2163.78	30	30
2017-03-31 13:50:00	2161.74	2161.80	2160.61	2160.91	2163.69	2163.26	2163.79	30	30
2017-03-31 13:45:00	2161.80	2161.97	2161.13	2161.97	2163.78	2163.26	2163.81	30	30
2017-03-31 13:40:00	2161.39	2161.96	2160.01	2161.47	2163.84	2163.25	2163.82	30	30
2017-03-31 13:35:00	2163.01	2163.12	2161.14	2161.52	2163.93	2163.24	2163.83	30	30
2017-03-31 13:30:00	2163.88	2164.12	2162.16	2162.36	2163.97	2163.24	2163.85	30	30
2017-03-31 13:25:00	2163.71	2164.22	2162.59	2162.62	2164.00	2163.23	2163.86	30	30
2017-03-31 13:20:00	2163.83	2164.25	2163.01	2163.50	2164.02	2163.21	2163.87	30	30
2017-03-31 13:15:00	2163.60	2164.36	2163.22	2163.24	2164.01	2163.18	2163.87	30	30
2017-03-31 13:10:00	2164.58	2164.92	2163.66	2164.13	2164.01	2163.15	2163.87	30	30
2017-03-31 13:05:00	2164.75	2165.05	2163.87	2164.66	2163.99	2163.12	2163.86	30	30
2017-03-31 13:00:00	2164.38	2165.09	2163.35	2165.00	2163.95	2163.08	2163.85	30	30
2017-03-31 12:55:00	2163.82	2163.89	2163.12	2163.48	2163.86	2163.05	2163.84	30	30
2017-03-31 12:50:00	2164.05	2164.62	2163.33	2164.08	2163.86	2163.03	2163.85	30	30
2017-03-31 12:45:00	2163.86	2164.52	2162.88	2163.82	2163.88	2163.01	2163.85	30	30
2017-03-31 12:40:00	2164.30	2164.66	2163.85	2164.23	2163.90	2162.98	2163.86	30	30
2017-03-31 12:35:00	2164.34	2164.73	2163.65	2164.10	2163.88	2162.96	2163.86	30	30
2017-03-31 12:30:00	2165.04	2165.55	2164.45	2164.54	2163.87	2162.94	2163.86	30	30
2017-03-31 12:25:00	2166.24	2166.34	2164.70	2165.00	2163.84	2162.92	2163.87	30	30
2017-03-31 12:20:00	2164.88	2166.54	2164.14	2165.85	2163.84	2162.89	2163.88	30	30
2017-03-31 12:15:00	2164.40	2165.13	2163.81	2163.81	2163.83	2162.84	2163.88	30	30
2017-03-31 12:10:00	2164.22	2164.91	2163.60	2164.44	2163.84	2162.81	2163.89	30	30
2017-03-31 12:05:00	2164.54	2165.41	2163.84	2164.88	2163.77	2162.78	2163.89	30	30
2017-03-31 12:00:00	2164.15	2164.65	2163.79	2163.92	2163.77	2162.75	2163.89	30	30
2017-03-31 11:55:00	2164.63	2164.68	2163.59	2164.16	2163.78	2162.73	2163.89	30	30
2017-03-31 11:50:00	2164.46	2165.33	2163.87	2164.11	2163.79	2162.70	2163.90	30	30
2017-03-31 11:45:00	2164.23	2165.00	2164.09	2164.09	2163.80	2162.66	2163.91	30	30
2017-03-31 11:40:00	2163.81	2164.62	2163.56	2164.29	2163.80	2162.62	2163.94	30	30
2017-03-31 11:35:00	2163.79	2164.29	2163.12	2163.82	2163.77	2162.61	2163.96	30	30
2017-03-31 11:30:00	2163.58	2164.06	2163.25	2163.48	2163.74	2162.59	2163.98	30	30
2017-03-31 11:25:00	2163.37	2164.25	2163.22	2163.57	2163.71	2162.59	2164.01	30	30
2017-03-31 11:20:00	2163.00	2164.18	2162.89	2163.19	2163.68	2162.59	2164.01	30	30
2017-03-31 11:15:00	2164.43	2164.43	2162.88	2163.00	2163.65	2162.61	2164.02	30	30
2017-03-31 11:10:00	2164.53	2165.54	2163.64	2163.65	2163.61	2162.64	2164.02	30	30
2017-03-31 11:05:00	2164.55	2165.74	2163.98	2164.95	2163.56	2162.66	2164.03	30	30
2017-03-31 11:00:00	2164.39	2165.02	2163.55	2164.62	2163.51	2162.67	2164.02	30	30
2017-03-31 10:55:00	2163.77	2164.50	2162.91	2163.89	2163.45	2162.68	2164.00	30	30
2017-03-31 10:50:00	2164.79	2164.79	2163.12	2163.99	2163.42	2162.69	2163.99	30	30
2017-03-31 10:45:00	2163.76	2164.08	2163.14	2163.84	2163.38	2162.72	2163.96	30	30
2017-03-31 10:40:00	2163.07	2164.34	2163.07	2163.88	2163.34	2162.74	2163.94	30	30
2017-03-31 10:35:00	2163.01	2164.28	2162.92	2162.92	2163.30	2162.76	2163.92	30	30
2017-03-31 10:30:00	2163.56	2164.02	2162.51	2163.35	2163.28	2162.79	2163.90	30	30
2017-03-31 10:25:00	2164.04	2164.04	2162.81	2163.60	2163.25	2162.82	2163.89	30	30
2017-03-31 10:20:00	2163.50	2163.75	2162.72	2163.54	2163.20	2162.85	2163.87	30	30
2017-03-31 10:15:00	2163.15	2163.90	2162.50	2162.97	2163.17	2162.88	2163.84	30	30
2017-03-31 10:10:00	2162.84	2163.89	2162.40	2163.54	2163.13	2162.92	2163.82	30	30
2017-03-31 10:05:00	2163.33	2164.19	2162.73	2162.73	2163.08	2162.94	2163.80	30	30
2017-03-31 10:00:00	2163.57	2164.74	2163.25	2163.79	2163.06	2163.01	2163.79	30	30
2017-03-31 09:55:00	2163.55	2164.58	2162.91	2163.72	2163.01	2163.10	2163.77	30	30
2017-03-31 09:50:00	2164.84	2165.16	2163.20	2163.52	2162.96	2163.20	2163.75	30	30
2017-03-31 09:45:00	2165.17	2165.79	2164.18	2164.97	2162.91	2163.29	2163.72	30	30
2017-03-31 09:40:00	2164.98	2166.35	2164.21	2165.10	2162.83	2163.34	2163.69	30	30
2017-03-31 09:35:00	2166.02	2166.93	2165.08	2165.09	2162.74	2163.36	2163.66	30	30
2017-03-31 09:30:00	2164.05	2165.91	2163.46	2165.75	2162.65	2163.38	2163.64	30	30
2017-03-31 09:25:00	2163.40	2165.04	2163.30	2163.76	2162.56	2163.39	2163.60	30	30
2017-03-31 09:20:00	2164.02	2164.31	2162.46	2163.66	2162.51	2163.43	2163.58	30	30
2017-03-31 09:15:00	2163.25	2164.23	2162.87	2163.90	2162.47	2163.46	2163.55	30	30
2017-03-31 09:10:00	2164.24	2164.44	2162.88	2163.07	2162.40	2163.49	2163.53	30	30
2017-03-31 09:05:00	2162.27	2164.34	2162.04	2163.25	2162.35	2163.51	2163.51	30	29
2017-03-31 09:00:00	2163.23	2163.50	2161.89	2162.78	2162.29	2163.54	2163.49	30	29
2017-03-31 08:55:00	2161.29	2163.30	2161.05	2162.59	2162.25	2163.57	2163.47	30	29
2017-03-31 08:50:00	2161.30	2161.67	2159.80	2160.75	2162.21	2163.60	2163.46	30	29
2017-03-31 08:45:00	2164.81	2164.98	2163.23	2163.33	2162.24	2163.65	2163.46	30	29
2017-03-31 08:40:00	2164.49	2165.35	2163.89	2165.35	2162.20	2163.69	2163.45	30	29
2017-03-31 08:35:00	2164.11	2164.77	2162.77	2164.46	2162.13	2163.69	2163.42	30	29
2017-03-31 08:30:00	2163.71	2164.46	2163.14	2163.59	2162.07	2163.71	2163.40	30	29
2017-03-31 08:25:00	2163.60	2164.60	2162.97	2163.62	2162.04	2163.73	2163.39	30	29
2017-03-31 08:20:00	2164.55	2164.55	2162.74	2163.10	2162.02	2163.76	2163.38	30	29
2017-03-31 08:15:00	2164.68	2165.24	2163.77	2164.56	2162.00	2163.79	2163.37	30	29
2017-03-31 08:10:00	2164.14	2166.07	2162.60	2165.42	2161.94	2163.82	2163.35	30	29
2017-03-31 08:05:00	2161.06	2164.76	2160.52	2164.65	2161.86	2163.84	2163.33	30	29
2017-03-31 08:00:00	2166.62	2166.78	2160.87	2160.87	2161.79	2163.85	2163.31	25	29
2017-03-30 14:30:00	2164.73	2164.87	2164.64	2164.64	2161.80	2163.90	2163.31	15	29
2017-03-30 14:25:00	2164.66	2164.66	2164.66	2164.66	2161.73	2163.91	2163.29	30	30
2017-03-30 14:20:00	2164.66	2164.66	2164.66	2164.66	2161.67	2163.91	2163.27	30	30
2017-03-30 14:15:00	2163.69	2165.06	2163.15	2164.66	2161.60	2163.91	2163.24	30	30
2017-03-30 14:10:00	2163.72	2164.26	2162.85	2163.80	2161.52	2163.91	2163.22	30	30
2017-03-30 14:05:00	2162.20	2164.21	2162.20	2163.06	2161.45	2163.90	2163.19	30	30
2017-03-30 14:00:00	2162.51	2162.81	2161.78	2162.12	2161.44	2163.91	2163.17	30	30
2017-03-30 13:55:00	2161.57	2162.61	2161.37	2162.11	2161.45	2163.92	2163.15	30	30
2017-03-30 13:50:00	2161.65	2162.55	2160.97	2161.74	2161.47	2163.94	2163.14	30	30
2017-03-30 13:45:00	2161.12	2162.66	2160.98	2161.86	2161.51	2163.96	2163.12	30	30
2017-03-30 13:40:00	2161.16	2162.15	2160.98	2161.16	2161.57	2163.98	2163.11	30	30
2017-03-30 13:35:00	2162.33	2162.33	2161.05	2161.30	2161.67	2164.01	2163.10	30	30
2017-03-30 13:30:00	2161.85	2162.76	2161.12	2161.98	2161.76	2164.04	2163.09	30	30
2017-03-30 13:25:00	2161.92	2162.67	2161.18	2162.07	2161.84	2164.05	2163.09	30	30
2017-03-30 13:20:00	2161.48	2162.41	2161.00	2162.18	2161.91	2164.06	2163.08	30	30
2017-03-30 13:15:00	2161.77	2162.14	2160.63	2161.90	2161.96	2164.08	2163.07	30	30
2017-03-30 13:10:00	2161.12	2162.37	2160.91	2161.83	2162.06	2164.09	2163.07	30	30
2017-03-30 13:05:00	2161.28	2161.99	2160.67	2161.99	2162.13	2164.10	2163.06	30	30
2017-03-30 13:00:00	2162.24	2162.60	2161.23	2162.10	2162.21	2164.12	2163.05	30	30
2017-03-30 12:55:00	2161.41	2162.00	2160.53	2161.52	2162.29	2164.13	2163.05	30	30
2017-03-30 12:50:00	2161.57	2162.37	2161.03	2161.03	2162.39	2164.15	2163.06	30	30
2017-03-30 12:45:00	2161.06	2162.78	2161.05	2161.99	2162.50	2164.18	2163.05	30	30
2017-03-30 12:40:00	2162.02	2162.68	2161.03	2161.24	2162.60	2164.19	2163.05	30	30
2017-03-30 12:35:00	2161.81	2162.07	2160.90	2161.26	2162.70	2164.21	2163.05	30	30
2017-03-30 12:30:00	2161.33	2161.51	2160.45	2161.51	2162.80	2164.23	2163.04	30	30
2017-03-30 12:25:00	2161.38	2162.03	2160.63	2161.25	2162.96	2164.24	2163.04	30	30
2017-03-30 12:20:00	2161.04	2161.91	2160.56	2161.33	2163.20	2164.26	2163.05	30	30
2017-03-30 12:15:00	2160.55	2161.78	2160.19	2160.94	2163.44	2164.28	2163.06	30	30
2017-03-30 12:10:00	2160.67	2161.66	2160.33	2160.88	2163.67	2164.30	2163.06	30	30
