Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	Nikkei 225 - #Ticks	SMAVG (15)
2017-10-31 14:15:00	22011.61	22011.61	22011.61	22011.61	21965.57	21965.25	21955.63	1	52
2017-10-31 14:00:00	22011.61	22011.61	22011.61	22011.61	21963.81	21965.07	21954.22	1	56
2017-10-31 13:55:00	22011.90	22019.42	22001.37	22007.03	21961.72	21964.67	21952.78	60	60
2017-10-31 13:50:00	22002.24	22012.29	22002.02	22012.29	21959.73	21963.99	21951.45	60	60
2017-10-31 13:45:00	21999.11	22005.04	21997.19	22002.38	21957.59	21963.54	21950.21	60	60
2017-10-31 13:40:00	21993.89	22001.98	21991.25	21999.19	21955.47	21963.48	21949.01	60	60
2017-10-31 13:35:00	21991.06	21995.28	21988.08	21994.34	21953.38	21963.43	21947.80	60	60
2017-10-31 13:30:00	21991.02	21993.08	21985.67	21990.87	21951.07	21963.49	21946.59	60	60
2017-10-31 13:25:00	21996.42	21997.08	21990.80	21991.98	21948.40	21963.81	21945.37	60	60
2017-10-31 13:20:00	21992.79	21999.17	21991.91	21997.18	21945.90	21964.34	21944.12	60	60
2017-10-31 13:15:00	21987.80	21994.29	21986.68	21992.74	21943.31	21964.85	21942.85	60	60
2017-10-31 13:10:00	22003.80	22004.42	21986.60	21988.45	21940.72	21965.47	21941.61	60	60
2017-10-31 13:05:00	22005.44	22006.93	22000.82	22002.89	21938.22	21966.10	21940.40	60	60
2017-10-31 13:00:00	22012.82	22012.82	22003.32	22005.52	21935.31	21966.63	21939.08	60	60
2017-10-31 12:55:00	22008.94	22020.38	22001.96	22012.78	21932.40	21967.06	21937.75	60	60
2017-10-31 12:50:00	22007.98	22009.59	22004.88	22009.29	21932.38	21967.44	21936.33	60	60
2017-10-31 12:45:00	21992.06	22008.80	21990.48	22008.80	21932.43	21967.89	21935.03	60	60
2017-10-31 12:40:00	21994.66	21997.34	21988.17	21991.19	21932.54	21968.24	21933.73	60	60
2017-10-31 12:35:00	21999.48	22001.87	21993.65	21994.27	21932.63	21968.74	21932.57	60	56
2017-10-31 12:30:00	21986.73	22004.12	21979.77	21999.94	21932.97	21969.13	21931.42	60	52
2017-10-31 12:25:00	21966.16	21988.35	21957.28	21986.34	21933.02	21969.63	21930.28	60	52
2017-10-31 12:20:00	21969.80	21973.39	21966.78	21966.91	21933.26	21970.27	21929.16	60	52
2017-10-31 12:15:00	21957.14	21969.86	21951.50	21968.97	21934.07	21971.21	21928.05	60	52
2017-10-31 12:10:00	21966.58	21966.64	21956.08	21958.73	21934.76	21972.15	21926.96	60	52
2017-10-31 12:05:00	21964.27	21967.82	21960.75	21966.75	21935.60	21973.10	21925.83	60	52
2017-10-31 12:00:00	21961.85	21964.25	21958.03	21963.90	21936.22	21973.78	21924.71	60	52
2017-10-31 11:55:00	21960.85	21968.42	21955.79	21961.10	21937.06	21974.66	21923.61	60	52
2017-10-31 11:50:00	21956.83	21962.66	21955.55	21962.25	21937.55	21975.61	21922.50	60	52
2017-10-31 11:45:00	21947.04	21956.66	21947.04	21955.81	21938.07	21976.66	21921.37	60	52
2017-10-31 11:40:00	21952.50	21952.50	21946.03	21947.90	21938.56	21977.19	21920.33	60	52
2017-10-31 11:35:00	21959.59	21965.13	21949.87	21952.41	21939.46	21977.79	21919.31	60	52
2017-10-31 11:30:00	21968.43	21969.86	21951.79	21958.33	21940.29	21978.39	21918.22	60	52
2017-10-31 10:35:00	21933.52	21933.52	21933.52	21933.52	21940.90	21978.94	21917.05	1	52
2017-10-31 10:30:00	21933.52	21933.52	21933.52	21933.52	21942.19	21979.57	21916.04	1	56
2017-10-31 10:25:00	21937.71	21937.71	21929.18	21931.87	21943.22	21980.15	21915.05	60	60
2017-10-31 10:20:00	21939.96	21943.08	21930.58	21937.91	21944.31	21980.66	21914.13	60	60
2017-10-31 10:15:00	21928.42	21937.10	21928.42	21936.82	21945.02	21981.19	21913.13	60	60
2017-10-31 10:10:00	21935.75	21941.26	21928.76	21928.76	21945.76	21981.71	21912.08	60	60
2017-10-31 10:05:00	21941.40	21941.87	21928.25	21935.98	21946.68	21982.19	21911.07	60	60
2017-10-31 10:00:00	21944.86	21945.64	21934.42	21941.23	21947.86	21982.56	21910.05	60	60
2017-10-31 09:55:00	21943.00	21945.96	21941.14	21944.69	21949.05	21982.95	21909.02	60	60
2017-10-31 09:50:00	21933.49	21944.31	21933.49	21942.15	21950.27	21983.31	21908.03	60	60
2017-10-31 09:45:00	21919.08	21935.97	21919.08	21933.96	21951.49	21983.72	21907.09	60	60
2017-10-31 09:40:00	21911.04	21919.15	21911.04	21918.70	21952.71	21984.27	21906.18	60	60
2017-10-31 09:35:00	21917.98	21918.10	21907.53	21911.12	21954.65	21984.66	21905.43	60	60
2017-10-31 09:30:00	21903.37	21917.96	21903.37	21917.95	21956.73	21985.13	21904.68	60	60
2017-10-31 09:25:00	21911.80	21917.60	21901.14	21903.56	21958.92	21985.63	21903.84	60	60
2017-10-31 09:20:00	21924.24	21926.69	21910.82	21911.08	21960.65	21986.33	21903.18	60	60
2017-10-31 09:15:00	21917.70	21923.55	21914.13	21923.55	21962.24	21987.01	21902.47	60	60
2017-10-31 09:10:00	21923.05	21923.05	21913.73	21918.18	21963.59	21987.77	21901.71	60	60
2017-10-31 09:05:00	21906.47	21927.03	21906.47	21923.93	21964.93	21988.45	21901.07	60	56
2017-10-31 09:00:00	21912.24	21915.50	21898.36	21906.89	21966.34	21989.08	21900.39	60	52
2017-10-31 08:55:00	21905.18	21909.84	21903.73	21907.58	21967.62	21989.97	21899.76	60	52
2017-10-31 08:50:00	21897.63	21913.72	21897.63	21905.38	21968.25	21990.52	21899.07	60	52
2017-10-31 08:45:00	21895.40	21901.48	21890.06	21896.21	21969.48	21991.36	21898.51	60	52
2017-10-31 08:40:00	21877.36	21899.05	21875.30	21895.09	21971.49	21992.25	21897.83	60	52
2017-10-31 08:35:00	21857.58	21878.41	21857.58	21878.41	21973.48	21993.16	21897.16	60	52
2017-10-31 08:30:00	21867.78	21872.69	21857.30	21857.47	21975.91	21994.07	21896.30	60	52
2017-10-31 08:25:00	21865.90	21869.83	21851.96	21867.02	21979.21	21995.23	21895.55	60	52
2017-10-31 08:20:00	21863.75	21868.05	21856.45	21867.90	21982.77	21996.47	21894.80	60	52
2017-10-31 08:15:00	21858.91	21872.27	21858.91	21863.23	21986.38	21997.39	21894.07	60	52
2017-10-31 08:10:00	21855.35	21872.51	21844.23	21863.52	21990.21	21998.19	21893.27	60	52
2017-10-31 08:05:00	21856.99	21864.88	21840.07	21857.26	21993.98	21998.98	21892.30	60	52
2017-10-31 08:00:00	21897.29	21902.45	21846.91	21860.04	21997.94	21999.84	21891.43	60	52
2017-10-30 14:15:00	22011.67	22011.67	22011.67	22011.67	22001.72	22000.69	21890.59	1	52
2017-10-30 14:00:00	22011.67	22011.67	22011.67	22011.67	22002.50	22000.07	21889.12	1	56
2017-10-30 13:55:00	21998.84	22014.44	21998.84	22014.44	22003.35	21999.61	21887.73	60	60
2017-10-30 13:50:00	22011.64	22021.55	21995.56	21995.56	22003.93	21998.96	21886.21	60	60
2017-10-30 13:45:00	22003.16	22012.02	22003.16	22011.58	22004.85	21998.49	21884.69	60	60
2017-10-30 13:40:00	21999.32	22003.69	21999.32	22002.19	22005.29	21997.55	21883.43	60	60
2017-10-30 13:35:00	22008.23	22008.92	21998.10	21998.10	22006.23	21996.69	21882.33	60	60
2017-10-30 13:30:00	22002.43	22010.11	22001.77	22007.62	22007.29	21995.84	21881.46	60	60
2017-10-30 13:25:00	21998.59	22006.52	21997.78	22003.73	22008.35	21994.72	21880.58	60	60
2017-10-30 13:20:00	21998.24	22004.30	21996.55	22000.28	22009.53	21993.57	21879.70	60	60
2017-10-30 13:15:00	22005.41	22005.41	21996.34	21998.17	22010.60	21992.52	21878.81	60	60
2017-10-30 13:10:00	21984.81	22005.72	21984.48	22005.61	22011.33	21991.44	21877.97	60	60
2017-10-30 13:05:00	21989.04	21991.34	21985.57	21985.57	22012.25	21990.17	21877.13	60	60
2017-10-30 13:00:00	21979.95	21988.68	21973.67	21988.64	22013.67	21989.00	21876.29	60	60
2017-10-30 12:55:00	21992.99	21997.19	21980.21	21980.21	22015.25	21987.79	21875.45	60	60
2017-10-30 12:50:00	21993.50	21994.91	21990.43	21992.88	22015.82	21986.62	21874.62	60	60
2017-10-30 12:45:00	21989.31	21996.82	21988.21	21993.92	22016.13	21985.38	21873.74	60	60
2017-10-30 12:40:00	21998.02	21998.02	21986.52	21988.80	22016.49	21983.99	21872.89	60	60
2017-10-30 12:35:00	21987.74	21998.65	21986.94	21997.96	22016.97	21982.66	21872.05	60	56
2017-10-30 12:30:00	21987.07	21988.77	21983.73	21984.78	22016.96	21981.02	21871.15	60	52
2017-10-30 12:25:00	21972.59	21988.36	21972.45	21986.61	22017.09	21979.40	21870.41	60	52
2017-10-30 12:20:00	21974.80	21974.85	21971.83	21973.25	22017.01	21977.82	21869.64	60	52
2017-10-30 12:15:00	21975.47	21977.86	21971.01	21973.77	22017.36	21976.46	21868.94	60	52
2017-10-30 12:10:00	21995.32	21995.43	21968.05	21974.79	22017.67	21975.03	21868.30	60	52
2017-10-30 12:05:00	22002.34	22003.90	21995.01	21995.01	22017.70	21973.67	21867.69	60	52
2017-10-30 12:00:00	22008.19	22012.15	21999.73	22000.84	22017.27	21972.18	21866.87	60	52
2017-10-30 11:55:00	22002.56	22009.12	21999.14	22005.49	22016.84	21970.59	21866.02	60	52
2017-10-30 11:50:00	21994.95	22005.80	21991.11	22003.27	22016.35	21969.02	21865.12	60	52
2017-10-30 11:45:00	22015.82	22016.55	21995.17	21995.17	22015.95	21967.56	21864.32	60	52
2017-10-30 11:40:00	22015.18	22028.04	22015.13	22015.81	22015.82	21965.00	21863.57	60	52
2017-10-30 11:35:00	22026.38	22026.38	22015.01	22015.01	22014.66	21962.24	21862.72	60	52
2017-10-30 11:30:00	22027.17	22034.73	22023.01	22027.24	22013.53	21959.48	21861.85	60	52
2017-10-30 10:35:00	21990.34	21990.34	21990.34	21990.34	22012.34	21956.48	21860.84	1	52
2017-10-30 10:30:00	21990.34	21990.34	21990.34	21990.34	22012.00	21953.85	21859.93	1	56
2017-10-30 10:25:00	21985.28	21991.16	21983.38	21991.15	22011.79	21951.29	21859.05	60	60
2017-10-30 10:20:00	21996.02	21996.02	21978.15	21985.14	22011.94	21948.63	21858.12	60	60
2017-10-30 10:15:00	21973.09	21994.18	21962.74	21994.18	22011.97	21946.01	21857.18	60	60
2017-10-30 10:10:00	21939.45	21971.91	21921.24	21971.12	22011.82	21943.37	21856.34	60	60
2017-10-30 10:05:00	21966.80	21967.09	21931.88	21939.21	22012.32	21940.90	21855.55	60	60
2017-10-30 10:00:00	21996.35	21996.35	21964.90	21966.76	22012.79	21938.90	21854.94	60	60
2017-10-30 09:55:00	21997.93	22003.94	21996.48	21996.69	22013.23	21936.88	21854.25	60	60
2017-10-30 09:50:00	21997.13	21998.68	21991.51	21994.61	22013.02	21934.54	21853.41	60	60
2017-10-30 09:45:00	22020.03	22020.03	21999.81	21999.81	22012.84	21932.16	21852.63	60	60
