Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	Nikkei 225 - #Ticks	SMAVG (15)
2017-01-31 14:15:00	19041.34	19041.34	19041.34	19041.34	19107.04	19199.87	19307.07	1	17
2017-01-31 14:00:00	19041.34	19041.34	19041.34	19041.34	19110.09	19202.68	19308.69	1	19
2017-01-31 13:55:00	19049.68	19057.52	19041.90	19041.90	19113.13	19205.52	19310.24	20	20
2017-01-31 13:50:00	19075.09	19075.44	19049.75	19051.79	19115.72	19208.36	19311.80	20	20
2017-01-31 13:45:00	19070.07	19086.06	19070.07	19078.14	19118.48	19211.02	19313.32	20	20
2017-01-31 13:40:00	19077.44	19078.33	19066.22	19068.28	19120.24	19213.31	19314.70	20	20
2017-01-31 13:35:00	19072.55	19083.58	19066.86	19083.33	19121.95	19215.75	19316.14	20	20
2017-01-31 13:30:00	19056.19	19082.52	19054.91	19074.77	19123.24	19218.07	19317.53	20	20
2017-01-31 13:25:00	19081.65	19081.65	19056.16	19056.70	19124.89	19220.37	19319.01	20	20
2017-01-31 13:20:00	19091.36	19092.95	19081.25	19082.63	19126.62	19222.77	19320.59	20	20
2017-01-31 13:15:00	19096.61	19100.23	19087.11	19088.36	19127.90	19224.94	19322.10	20	20
2017-01-31 13:10:00	19099.34	19104.54	19093.77	19094.15	19128.88	19227.08	19323.63	20	20
2017-01-31 13:05:00	19112.98	19113.89	19100.07	19101.71	19130.22	19229.33	19324.98	20	20
2017-01-31 13:00:00	19130.17	19130.61	19112.66	19112.66	19130.54	19231.45	19326.29	20	20
2017-01-31 12:55:00	19146.47	19146.47	19128.83	19130.48	19130.91	19233.48	19327.51	20	20
2017-01-31 12:50:00	19128.30	19144.16	19124.82	19144.02	19135.68	19235.26	19328.66	20	20
2017-01-31 12:45:00	19120.01	19131.45	19119.48	19128.98	19140.17	19237.00	19329.78	20	20
2017-01-31 12:40:00	19110.19	19126.59	19109.47	19119.87	19144.71	19239.07	19330.97	20	20
2017-01-31 12:35:00	19095.86	19106.48	19094.71	19106.48	19149.28	19241.27	19332.14	20	19
2017-01-31 12:30:00	19094.92	19099.02	19091.89	19096.65	19154.22	19243.55	19333.41	20	17
2017-01-31 12:25:00	19080.34	19093.25	19080.34	19093.25	19159.08	19246.07	19334.71	20	17
2017-01-31 12:20:00	19061.63	19071.06	19061.63	19071.06	19164.41	19248.61	19336.07	20	17
2017-01-31 12:15:00	19071.03	19072.26	19061.06	19061.71	19170.13	19251.29	19337.50	20	17
2017-01-31 12:10:00	19076.80	19076.80	19067.24	19071.41	19175.92	19254.26	19338.95	20	17
2017-01-31 12:05:00	19083.06	19083.16	19072.82	19073.49	19181.18	19257.19	19340.36	20	17
2017-01-31 12:00:00	19084.87	19084.87	19072.54	19079.13	19186.63	19260.14	19341.65	20	17
2017-01-31 11:55:00	19078.38	19086.87	19075.60	19080.83	19191.79	19263.13	19342.92	20	17
2017-01-31 11:50:00	19061.94	19074.18	19057.08	19074.18	19197.55	19266.04	19344.17	20	17
2017-01-31 11:45:00	19041.70	19062.62	19041.70	19062.62	19203.41	19268.88	19345.47	20	17
2017-01-31 11:40:00	19074.60	19074.60	19053.57	19055.34	19209.42	19272.93	19346.79	20	17
2017-01-31 11:35:00	19074.49	19078.11	19066.45	19073.38	19215.45	19277.05	19348.22	20	17
2017-01-31 11:30:00	19086.80	19091.38	19075.71	19076.25	19221.04	19280.89	19349.58	20	17
2017-01-31 10:35:00	19110.91	19110.91	19110.91	19110.91	19226.65	19284.37	19350.87	1	17
2017-01-31 10:30:00	19110.91	19110.91	19110.91	19110.91	19231.53	19287.75	19351.83	1	19
2017-01-31 10:25:00	19123.08	19125.25	19114.76	19115.48	19236.45	19291.06	19352.84	20	20
2017-01-31 10:20:00	19139.36	19139.36	19117.98	19126.21	19241.03	19294.38	19353.78	20	20
2017-01-31 10:15:00	19148.65	19156.28	19141.44	19141.76	19245.60	19297.54	19354.66	20	20
2017-01-31 10:10:00	19152.45	19153.55	19146.47	19149.38	19249.86	19300.51	19355.44	20	20
2017-01-31 10:05:00	19142.48	19152.24	19139.78	19151.71	19253.71	19303.35	19356.15	20	20
2017-01-31 10:00:00	19146.47	19154.86	19143.40	19147.83	19257.34	19306.18	19356.80	20	20
