Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	Nikkei 225 - #Ticks	SMAVG (15)
2017-03-30 09:20:00	19175.75	19180.27	19173.62	19180.27	19191.28	19191.46	19128.83	20	20
2017-03-30 09:15:00	19182.21	19183.60	19173.04	19177.30	19191.62	19191.42	19128.07	20	20
2017-03-30 09:10:00	19182.52	19187.76	19182.14	19182.27	19192.06	19191.43	19127.31	20	20
2017-03-30 09:05:00	19188.19	19193.13	19182.96	19182.96	19192.10	19191.32	19126.60	20	19
2017-03-30 09:00:00	19186.40	19190.14	19182.99	19190.14	19192.85	19191.24	19126.03	20	17
2017-03-30 08:55:00	19175.64	19186.40	19175.64	19186.40	19193.38	19191.15	19125.33	20	17
2017-03-30 08:50:00	19151.50	19178.84	19146.82	19178.84	19193.74	19191.06	19124.65	20	17
2017-03-30 08:45:00	19162.04	19162.80	19155.60	19157.69	19194.34	19191.25	19124.10	20	17
2017-03-30 08:40:00	19159.56	19169.72	19159.56	19160.07	19195.26	19191.60	19123.69	20	17
2017-03-30 08:35:00	19151.94	19166.51	19151.94	19161.39	19195.97	19192.00	19123.14	20	17
2017-03-30 08:30:00	19157.82	19158.26	19152.39	19152.73	19196.17	19192.33	19123.64	20	17
2017-03-30 08:25:00	19165.75	19167.80	19161.01	19161.13	19196.49	19192.62	19124.19	20	17
2017-03-30 08:20:00	19182.06	19187.44	19158.95	19164.85	19196.73	19192.97	19124.69	20	17
2017-03-30 08:15:00	19203.38	19203.38	19180.39	19184.10	19196.91	19193.22	19125.21	20	17
2017-03-30 08:10:00	19195.43	19218.08	19193.51	19213.01	19196.64	19193.28	19125.61	20	17
2017-03-30 08:05:00	19187.51	19200.95	19180.20	19195.86	19196.02	19193.04	19125.79	20	17
2017-03-30 08:00:00	19150.82	19185.16	19145.63	19185.16	19195.81	19192.98	19126.12	20	17
2017-03-29 14:15:00	19217.48	19217.48	19217.48	19217.48	19196.03	19193.00	19126.53	1	17
2017-03-29 14:00:00	19217.48	19217.48	19217.48	19217.48	19195.64	19192.60	19126.76	1	19
2017-03-29 13:55:00	19191.64	19211.58	19182.54	19211.58	19195.27	19192.22	19126.96	20	20
2017-03-29 13:50:00	19192.63	19194.66	19187.38	19192.09	19194.81	19191.85	19127.22	20	20
2017-03-29 13:45:00	19181.48	19192.22	19181.01	19192.12	19194.64	19191.55	19127.59	20	20
2017-03-29 13:40:00	19189.38	19192.25	19181.48	19181.48	19194.28	19191.21	19127.86	20	20
2017-03-29 13:35:00	19199.98	19199.98	19187.99	19188.93	19194.46	19191.04	19128.18	20	20
2017-03-29 13:30:00	19199.76	19202.71	19197.71	19200.50	19194.48	19190.72	19128.45	20	20
2017-03-29 13:25:00	19212.28	19214.24	19200.02	19200.25	19194.58	19190.28	19128.66	20	20
2017-03-29 13:20:00	19208.42	19214.13	19206.92	19212.74	19195.08	19189.85	19128.94	20	20
2017-03-29 13:15:00	19214.71	19216.93	19207.74	19209.58	19195.39	19189.16	19129.12	20	20
2017-03-29 13:10:00	19210.32	19216.00	19210.32	19215.50	19195.65	19188.58	19129.34	20	20
2017-03-29 13:05:00	19208.68	19217.87	19208.68	19211.15	19195.77	19187.77	19129.49	20	20
2017-03-29 13:00:00	19211.74	19212.34	19207.50	19208.19	19196.02	19186.95	19129.67	20	20
2017-03-29 12:55:00	19202.27	19211.75	19202.27	19210.73	19196.62	19186.21	19129.79	20	20
2017-03-29 12:50:00	19200.42	19202.10	19195.24	19202.06	19196.46	19185.65	19129.92	20	20
2017-03-29 12:45:00	19199.12	19202.89	19198.66	19200.64	19196.48	19185.28	19130.11	20	20
2017-03-29 12:40:00	19201.02	19205.40	19198.14	19199.10	19196.44	19185.01	19130.28	20	20
2017-03-29 12:35:00	19192.95	19206.63	19191.66	19200.91	19196.20	19184.85	19130.45	20	19
2017-03-29 12:30:00	19210.75	19210.79	19189.34	19194.75	19195.66	19184.74	19130.63	20	17
2017-03-29 12:25:00	19204.76	19208.93	19204.73	19208.50	19195.23	19184.78	19130.78	20	17
2017-03-29 12:20:00	19202.56	19207.17	19202.56	19205.16	19194.71	19184.63	19130.85	20	17
2017-03-29 12:15:00	19197.35	19212.50	19197.35	19202.30	19194.27	19184.53	19130.89	20	17
2017-03-29 12:10:00	19196.94	19206.73	19195.76	19196.88	19193.73	19184.45	19130.91	20	17
2017-03-29 12:05:00	19194.62	19202.42	19194.42	19197.12	19193.23	19184.11	19131.06	20	17
2017-03-29 12:00:00	19185.21	19208.29	19184.08	19193.39	19192.80	19183.64	19131.45	20	17
2017-03-29 11:55:00	19185.59	19186.10	19179.81	19183.16	19192.43	19183.16	19131.86	20	17
2017-03-29 11:50:00	19183.63	19192.77	19183.63	19186.77	19192.33	19182.91	19132.31	20	17
2017-03-29 11:45:00	19174.59	19183.41	19174.59	19182.77	19192.14	19182.55	19132.65	20	17
2017-03-29 11:40:00	19168.81	19178.37	19168.81	19170.28	19192.00	19180.58	19133.02	20	17
2017-03-29 11:35:00	19184.75	19184.75	19170.09	19173.22	19192.07	19178.73	19133.45	20	17
2017-03-29 11:30:00	19199.13	19199.13	19180.67	19185.39	19192.09	19176.79	19133.82	20	17
2017-03-29 10:35:00	19197.35	19197.35	19197.35	19197.35	19191.92	19174.59	19134.08	1	17
2017-03-29 10:30:00	19197.35	19197.35	19197.35	19197.35	19191.63	19172.28	19134.25	1	19
2017-03-29 10:25:00	19182.89	19201.22	19182.62	19199.67	19191.22	19169.85	19134.51	20	20
2017-03-29 10:20:00	19220.15	19224.53	19183.97	19183.97	19190.80	19167.47	19134.82	20	20
2017-03-29 10:15:00	19216.44	19222.20	19215.15	19220.62	19190.54	19165.49	19135.18	20	20
2017-03-29 10:10:00	19205.38	19220.38	19200.96	19216.57	19189.63	19163.12	19135.39	20	20
2017-03-29 10:05:00	19209.21	19209.21	19200.00	19204.27	19188.92	19160.68	19135.67	20	20
2017-03-29 10:00:00	19204.15	19209.61	19202.33	19209.04	19188.38	19158.33	19135.97	20	20
2017-03-29 09:55:00	19195.17	19203.76	19195.17	19203.76	19188.16	19155.98	19136.00	20	20
2017-03-29 09:50:00	19172.32	19195.27	19172.17	19195.27	19187.93	19153.61	19136.03	20	20
2017-03-29 09:45:00	19168.20	19172.43	19164.61	19171.74	19188.04	19151.41	19136.08	20	20
2017-03-29 09:40:00	19173.28	19182.66	19165.74	19168.78	19188.49	19149.52	19136.19	20	20
2017-03-29 09:35:00	19174.54	19178.80	19170.64	19172.89	19188.75	19147.72	19136.42	20	20
2017-03-29 09:30:00	19171.81	19177.16	19171.78	19173.72	19189.21	19145.97	19136.63	20	20
2017-03-29 09:25:00	19181.16	19186.33	19166.71	19170.79	19189.54	19144.21	19136.77	20	20
2017-03-29 09:20:00	19185.31	19187.42	19181.91	19182.21	19189.91	19142.46	19136.85	20	20
2017-03-29 09:15:00	19196.03	19196.20	19185.04	19185.09	19190.05	19140.51	19136.71	20	20
2017-03-29 09:10:00	19198.52	19199.32	19194.84	19196.20	19190.15	19138.42	19136.57	20	20
2017-03-29 09:05:00	19198.43	19199.00	19193.86	19198.22	19189.97	19136.15	19136.39	20	19
2017-03-29 09:00:00	19194.46	19199.93	19193.88	19198.90	19189.55	19133.83	19136.23	20	17
2017-03-29 08:55:00	19183.42	19192.97	19183.42	19188.68	19189.17	19131.73	19136.01	20	17
2017-03-29 08:50:00	19174.39	19183.60	19167.78	19183.58	19188.89	19129.79	19135.90	20	17
2017-03-29 08:45:00	19190.83	19193.84	19173.53	19174.07	19188.45	19128.02	19135.68	20	17
2017-03-29 08:40:00	19188.78	19195.30	19172.94	19190.58	19188.14	19126.23	19135.37	20	17
2017-03-29 08:35:00	19203.97	19204.96	19180.49	19189.66	19187.62	19124.23	19134.80	20	17
2017-03-29 08:30:00	19225.16	19233.41	19205.49	19205.49	19186.96	19122.29	19134.28	20	17
2017-03-29 08:25:00	19222.49	19229.16	19221.14	19225.31	19185.98	19120.35	19133.68	20	17
2017-03-29 08:20:00	19230.07	19236.88	19228.25	19228.25	19184.62	19118.13	19132.99	20	17
2017-03-29 08:15:00	19219.85	19223.60	19215.09	19222.32	19182.94	19115.89	19132.29	20	17
2017-03-29 08:10:00	19224.27	19224.27	19205.88	19221.72	19181.52	19113.38	19131.58	20	17
2017-03-29 08:05:00	19236.61	19246.03	19223.64	19223.64	19179.77	19110.87	19130.92	20	17
2017-03-29 08:00:00	19216.78	19251.30	19202.35	19238.02	19177.88	19108.34	19130.21	20	17
2017-03-28 14:15:00	19202.87	19202.87	19202.87	19202.87	19175.81	19105.78	19129.37	1	17
2017-03-28 14:00:00	19202.87	19202.87	19202.87	19202.87	19174.84	19103.56	19128.69	1	19
2017-03-28 13:55:00	19188.17	19198.98	19182.68	19198.98	19174.07	19101.23	19128.00	20	20
2017-03-28 13:50:00	19175.54	19191.24	19175.54	19187.01	19173.57	19098.84	19127.36	20	20
2017-03-28 13:45:00	19175.55	19178.47	19173.74	19173.74	19173.49	19096.59	19126.78	20	20
2017-03-28 13:40:00	19180.04	19180.04	19169.86	19173.38	19173.83	19094.54	19126.23	20	20
2017-03-28 13:35:00	19184.02	19189.58	19182.40	19182.40	19174.32	19092.59	19125.65	20	20
2017-03-28 13:30:00	19174.74	19183.28	19174.74	19183.28	19174.55	19090.54	19125.05	20	20
2017-03-28 13:25:00	19172.77	19177.63	19171.90	19175.31	19174.78	19088.54	19124.53	20	20
2017-03-28 13:20:00	19174.91	19174.95	19168.99	19171.84	19175.16	19086.69	19123.94	20	20
2017-03-28 13:15:00	19175.23	19175.72	19174.13	19175.72	19174.99	19084.80	19123.38	20	20
2017-03-28 13:10:00	19178.34	19178.37	19172.49	19174.83	19174.48	19082.73	19122.84	20	20
2017-03-28 13:05:00	19176.61	19178.91	19176.57	19178.04	19173.90	19080.49	19122.21	20	20
2017-03-28 13:00:00	19175.84	19180.80	19173.80	19177.42	19173.50	19078.22	19121.59	20	20
2017-03-28 12:55:00	19175.14	19177.31	19173.32	19175.71	19172.96	19075.88	19120.96	20	20
2017-03-28 12:50:00	19173.82	19179.04	19173.82	19173.97	19169.16	19073.62	19120.35	20	20
2017-03-28 12:45:00	19176.42	19176.42	19172.09	19174.09	19165.39	19071.24	19119.79	20	20
2017-03-28 12:40:00	19183.85	19185.57	19176.61	19176.61	19161.48	19069.32	19119.27	20	20
2017-03-28 12:35:00	19176.20	19183.79	19176.20	19183.32	19157.26	19067.77	19118.73	20	19
2017-03-28 12:30:00	19175.47	19176.86	19174.37	19176.46	19152.93	19066.20	19118.13	20	17
2017-03-28 12:25:00	19168.99	19181.54	19168.74	19178.77	19148.47	19064.71	19117.56	20	17
2017-03-28 12:20:00	19173.72	19174.46	19170.34	19171.05	19144.14	19063.19	19116.94	20	17
2017-03-28 12:15:00	19181.40	19181.40	19171.70	19175.12	19140.43	19061.89	19116.32	20	17
2017-03-28 12:10:00	19180.34	19188.73	19178.05	19181.16	19136.61	19060.81	19115.68	20	17
2017-03-28 12:05:00	19197.84	19198.76	19177.35	19177.39	19132.43	19059.51	19115.01	20	17
2017-03-28 12:00:00	19192.93	19203.64	19192.24	19197.61	19128.28	19058.23	19114.46	20	17
2017-03-28 11:55:00	19198.80	19199.67	19191.04	19192.60	19123.81	19056.96	19113.82	20	17
2017-03-28 11:50:00	19194.70	19200.74	19194.06	19200.74	19119.28	19055.78	19113.18	20	17
2017-03-28 11:45:00	19186.29	19194.22	19184.58	19194.22	19114.78	19054.27	19112.47	20	17
2017-03-28 11:40:00	19187.56	19189.26	19176.93	19181.66	19110.54	19054.96	19111.75	20	17
2017-03-28 11:35:00	19190.10	19199.09	19187.21	19195.92	19106.69	19055.77	19111.12	20	17
2017-03-28 11:30:00	19197.19	19197.19	19184.17	19190.10	19102.73	19056.40	19110.36	20	17
2017-03-28 10:35:00	19189.39	19189.39	19189.39	19189.39	19098.89	19057.19	19109.61	1	17
2017-03-28 10:30:00	19189.39	19189.39	19189.39	19189.39	19095.01	19057.94	19108.91	1	19
2017-03-28 10:25:00	19185.23	19200.59	19185.23	19189.84	19090.96	19058.54	19108.19	20	20
2017-03-28 10:20:00	19184.03	19188.80	19183.96	19187.29	19086.68	19059.27	19107.54	20	20
2017-03-28 10:15:00	19180.24	19180.81	19176.17	19177.06	19082.34	19060.05	19106.93	20	20
2017-03-28 10:10:00	19175.44	19183.64	19173.62	19180.08	19078.10	19060.92	19106.25	20	20
2017-03-28 10:05:00	19161.47	19176.87	19161.47	19174.66	19074.29	19061.71	19105.53	20	20
2017-03-28 10:00:00	19159.37	19162.96	19159.29	19161.40	19070.69	19062.59	19104.64	20	20
2017-03-28 09:55:00	19164.57	19169.88	19157.11	19158.80	19067.60	19063.63	19103.82	20	20
2017-03-28 09:50:00	19156.58	19164.48	19156.58	19164.48	19064.31	19064.51	19103.05	20	20
2017-03-28 09:45:00	19156.54	19162.68	19154.51	19156.79	19060.85	19065.32	19102.29	20	20
2017-03-28 09:40:00	19158.39	19162.92	19156.33	19156.33	19057.63	19066.18	19101.73	20	20
2017-03-28 09:35:00	19143.77	19157.28	19137.73	19157.28	19054.72	19067.04	19101.15	20	20
2017-03-28 09:30:00	19148.21	19150.23	19144.23	19144.23	19051.64	19068.03	19100.59	20	20
2017-03-28 09:25:00	19135.49	19151.16	19135.49	19151.16	19048.85	19069.08	19100.09	20	20
2017-03-28 09:20:00	19131.64	19136.48	19130.90	19134.45	19045.24	19070.11	19099.55	20	20
2017-03-28 09:15:00	19134.60	19134.60	19113.44	19128.89	19041.97	19071.21	19099.11	20	20
2017-03-28 09:10:00	19155.47	19157.07	19134.68	19134.68	19038.80	19072.40	19098.49	20	20
2017-03-28 09:05:00	19164.61	19166.59	19149.94	19154.38	19035.75	19073.38	19097.78	20	19
2017-03-28 09:00:00	19172.20	19174.59	19162.61	19164.64	19032.28	19074.20	19097.10	20	17
2017-03-28 08:55:00	19183.76	19186.67	19172.57	19173.91	19028.38	19074.94	19096.42	20	17
2017-03-28 08:50:00	19190.44	19192.20	19183.13	19183.13	19024.11	19075.56	19095.69	20	17
2017-03-28 08:45:00	19198.44	19200.05	19189.00	19190.58	19019.69	19076.05	19095.17	20	17
2017-03-28 08:40:00	19191.62	19197.98	19191.62	19197.98	19015.24	19076.51	19094.56	20	17
2017-03-28 08:35:00	19189.83	19198.59	19186.91	19193.74	19010.86	19076.78	19093.82	20	17
2017-03-28 08:30:00	19186.89	19197.21	19183.44	19194.73	19006.54	19077.07	19093.06	20	17
2017-03-28 08:25:00	19161.89	19197.97	19161.89	19194.54	19002.30	19077.25	19092.29	20	17
2017-03-28 08:20:00	19151.94	19163.22	19151.94	19163.22	18998.22	19077.37	19091.56	20	17
2017-03-28 08:15:00	19148.60	19166.43	19148.60	19150.38	18994.61	19078.01	19090.92	20	17
2017-03-28 08:10:00	19158.00	19160.28	19145.39	19145.39	18990.97	19079.26	19090.41	20	17
2017-03-28 08:05:00	19162.88	19170.41	19150.25	19158.10	18987.09	19080.56	19089.90	20	17
2017-03-28 08:00:00	19159.07	19168.84	19150.85	19150.85	18982.94	19081.72	19089.43	20	17
2017-03-27 14:15:00	18985.59	18985.59	18985.59	18985.59	18978.79	19082.75	19088.98	1	17
2017-03-27 14:00:00	18985.59	18985.59	18985.59	18985.59	18978.08	19085.45	19089.42	1	19
2017-03-27 13:55:00	18965.97	18978.41	18964.66	18978.41	18977.08	19088.16	19089.88	20	20
2017-03-27 13:50:00	18968.87	18976.84	18965.19	18965.66	18977.17	19090.86	19090.40	20	20
2017-03-27 13:45:00	18953.38	18969.32	18953.10	18966.51	18978.28	19093.56	19090.96	20	20
2017-03-27 13:40:00	18963.65	18965.13	18953.02	18953.73	18979.47	19096.22	19091.56	20	20
2017-03-27 13:35:00	18986.04	18986.04	18962.19	18962.19	18980.96	19099.18	19092.25	20	20
2017-03-27 13:30:00	18983.63	18987.84	18983.63	18985.69	18982.23	19102.16	19092.89	20	20
