Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	Nikkei 225 - #Ticks	SMAVG (15)
2017-05-31 14:15:00	19650.57	19650.57	19650.57	19650.57	19643.97	19645.33	19663.06	1	17
2017-05-31 14:00:00	19650.57	19650.57	19650.57	19650.57	19644.26	19644.62	19663.39	1	19
2017-05-31 13:55:00	19632.02	19645.20	19625.41	19645.20	19644.24	19644.09	19663.68	20	20
2017-05-31 13:50:00	19639.03	19644.91	19632.66	19632.66	19644.34	19643.60	19663.96	20	20
2017-05-31 13:45:00	19629.09	19643.87	19629.09	19640.90	19644.69	19643.22	19664.30	20	20
2017-05-31 13:40:00	19634.51	19634.51	19621.19	19630.28	19644.44	19642.74	19664.54	20	20
2017-05-31 13:35:00	19627.42	19634.41	19627.42	19633.01	19644.31	19642.33	19664.94	20	20
2017-05-31 13:30:00	19621.83	19631.55	19621.35	19631.54	19644.05	19641.81	19665.50	20	20
2017-05-31 13:25:00	19629.53	19629.53	19621.04	19623.14	19644.09	19641.23	19666.08	20	20
2017-05-31 13:20:00	19631.06	19631.90	19627.36	19628.64	19644.08	19640.88	19666.71	20	20
2017-05-31 13:15:00	19639.29	19639.54	19632.30	19632.71	19643.86	19640.50	19667.31	20	20
2017-05-31 13:10:00	19621.19	19639.28	19620.44	19638.08	19643.54	19640.15	19667.91	20	20
2017-05-31 13:05:00	19628.03	19628.73	19620.71	19621.31	19642.70	19639.75	19668.47	20	20
2017-05-31 13:00:00	19627.03	19629.70	19626.78	19629.16	19642.64	19639.62	19669.08	20	20
2017-05-31 12:55:00	19620.30	19625.46	19619.53	19625.46	19642.61	19639.30	19669.59	20	20
2017-05-31 12:50:00	19621.74	19621.74	19616.13	19620.12	19643.66	19638.96	19670.12	20	20
2017-05-31 12:45:00	19616.17	19621.84	19615.14	19621.80	19644.81	19638.96	19670.68	20	20
2017-05-31 12:40:00	19631.91	19631.91	19613.12	19615.59	19645.91	19639.04	19671.25	20	20
2017-05-31 12:35:00	19631.53	19633.42	19630.64	19633.24	19646.98	19639.35	19671.86	20	19
2017-05-31 12:30:00	19624.31	19631.93	19624.31	19631.22	19647.95	19639.57	19672.44	20	17
2017-05-31 12:25:00	19623.49	19624.38	19618.84	19624.38	19649.02	19639.71	19673.00	20	17
2017-05-31 12:20:00	19621.95	19624.97	19621.95	19623.50	19650.27	19639.99	19673.57	20	17
2017-05-31 12:15:00	19621.30	19624.04	19618.51	19621.84	19651.51	19640.37	19674.14	20	17
2017-05-31 12:10:00	19633.87	19634.14	19617.65	19617.65	19652.85	19640.84	19674.71	20	17
2017-05-31 12:05:00	19631.78	19635.33	19629.71	19633.97	19654.28	19641.35	19675.32	20	17
2017-05-31 12:00:00	19653.23	19653.23	19633.02	19633.02	19655.26	19641.53	19675.96	20	17
2017-05-31 11:55:00	19650.05	19653.13	19650.05	19652.79	19656.20	19641.75	19676.61	20	17
2017-05-31 11:50:00	19651.58	19655.36	19649.77	19649.77	19656.52	19641.67	19677.15	20	17
2017-05-31 11:45:00	19652.84	19653.56	19650.47	19651.30	19656.77	19641.72	19677.64	20	17
2017-05-31 11:40:00	19648.60	19653.42	19648.60	19653.42	19656.94	19642.03	19678.11	20	17
2017-05-31 11:35:00	19650.27	19651.96	19643.05	19649.79	19657.13	19642.32	19678.61	20	17
2017-05-31 11:30:00	19652.58	19654.32	19649.09	19651.68	19657.33	19642.67	19679.15	20	17
2017-05-31 10:35:00	19660.63	19660.63	19660.63	19660.63	19657.44	19643.09	19679.70	1	17
2017-05-31 10:30:00	19660.63	19660.63	19660.63	19660.63	19657.21	19643.56	19680.24	1	19
2017-05-31 10:25:00	19657.45	19661.45	19656.70	19661.45	19656.97	19644.08	19680.82	20	20
2017-05-31 10:20:00	19661.83	19662.58	19656.61	19656.64	19656.78	19644.54	19681.41	20	20
2017-05-31 10:15:00	19657.82	19658.11	19652.91	19655.64	19656.91	19645.07	19682.09	20	20
2017-05-31 10:10:00	19650.88	19660.22	19650.88	19657.96	19657.10	19645.65	19682.76	20	20
2017-05-31 10:05:00	19659.79	19659.79	19648.67	19649.86	19657.17	19646.15	19683.37	20	20
2017-05-31 10:00:00	19660.07	19662.07	19659.38	19660.13	19657.44	19646.75	19684.00	20	20
2017-05-31 09:55:00	19657.91	19659.15	19653.07	19659.15	19657.28	19647.27	19684.58	20	20
2017-05-31 09:50:00	19662.66	19665.37	19658.77	19658.77	19656.98	19647.81	19685.18	20	20
2017-05-31 09:45:00	19659.53	19663.12	19657.76	19662.87	19656.83	19648.28	19685.79	20	20
2017-05-31 09:40:00	19660.04	19661.31	19658.68	19661.31	19656.31	19648.64	19686.38	20	20
2017-05-31 09:35:00	19668.70	19669.22	19657.43	19662.68	19655.67	19649.03	19686.94	20	20
2017-05-31 09:30:00	19666.23	19670.12	19664.84	19667.45	19654.88	19649.48	19687.47	20	20
2017-05-31 09:25:00	19658.82	19666.33	19658.82	19665.69	19653.73	19650.06	19687.94	20	20
2017-05-31 09:20:00	19661.78	19661.78	19659.09	19660.80	19651.95	19650.63	19688.45	20	20
2017-05-31 09:15:00	19673.51	19673.51	19666.54	19666.54	19650.25	19651.24	19688.96	20	20
2017-05-31 09:10:00	19663.89	19672.12	19660.70	19672.12	19648.53	19651.78	19689.47	20	20
2017-05-31 09:05:00	19649.54	19664.82	19649.54	19664.82	19646.69	19652.23	19689.99	20	19
2017-05-31 09:00:00	19651.44	19655.52	19649.69	19649.69	19644.98	19652.72	19690.58	20	17
2017-05-31 08:55:00	19649.44	19653.29	19645.69	19650.11	19643.93	19653.36	19691.15	20	17
2017-05-31 08:50:00	19630.86	19653.45	19630.86	19650.43	19642.87	19653.97	19691.71	20	17
2017-05-31 08:45:00	19625.39	19631.90	19625.20	19628.26	19641.75	19654.58	19692.27	20	17
2017-05-31 08:40:00	19619.44	19626.51	19619.44	19623.86	19641.03	19655.43	19692.95	20	17
2017-05-31 08:35:00	19632.70	19633.05	19617.22	19619.92	19640.35	19656.32	19693.73	20	17
2017-05-31 08:30:00	19621.22	19633.66	19621.22	19633.66	19639.57	19657.28	19694.70	20	17
2017-05-31 08:25:00	19618.62	19625.57	19618.31	19622.36	19638.37	19658.15	19695.60	20	17
2017-05-31 08:20:00	19610.28	19617.62	19608.14	19617.62	19637.68	19659.13	19696.54	20	17
2017-05-31 08:15:00	19593.38	19616.72	19589.25	19616.72	19637.13	19660.14	19697.54	20	17
2017-05-31 08:10:00	19618.72	19624.03	19592.42	19596.14	19636.75	19661.15	19698.61	20	17
2017-05-31 08:05:00	19628.38	19630.45	19614.58	19618.41	19636.81	19662.36	19699.81	20	17
2017-05-31 08:00:00	19630.33	19632.68	19622.74	19627.79	19636.60	19663.35	19700.89	20	17
2017-05-30 14:15:00	19677.85	19677.85	19677.85	19677.85	19635.99	19664.33	19701.89	1	17
2017-05-30 14:00:00	19677.85	19677.85	19677.85	19677.85	19634.27	19664.63	19702.59	1	19
2017-05-30 13:55:00	19667.61	19676.77	19664.68	19676.77	19633.11	19664.93	19703.33	20	20
2017-05-30 13:50:00	19683.54	19685.73	19665.71	19668.72	19632.17	19665.30	19704.08	20	20
2017-05-30 13:45:00	19685.13	19685.13	19678.08	19682.01	19631.73	19665.75	19704.87	20	20
2017-05-30 13:40:00	19685.38	19686.46	19683.48	19684.74	19631.19	19666.04	19705.59	20	20
2017-05-30 13:35:00	19684.92	19686.89	19682.50	19686.89	19630.40	19666.34	19706.24	20	20
2017-05-30 13:30:00	19688.08	19688.08	19679.56	19685.38	19629.71	19666.52	19706.87	20	20
2017-05-30 13:25:00	19690.59	19690.88	19688.64	19688.88	19629.22	19666.80	19707.52	20	20
2017-05-30 13:20:00	19684.27	19691.44	19683.62	19689.05	19628.83	19667.13	19708.19	20	20
2017-05-30 13:15:00	19681.02	19683.21	19678.92	19682.80	19628.42	19667.46	19708.88	20	20
2017-05-30 13:10:00	19668.67	19685.49	19668.36	19679.95	19627.80	19667.88	19709.59	20	20
2017-05-30 13:05:00	19662.11	19669.24	19662.04	19669.24	19627.31	19668.41	19710.30	20	20
2017-05-30 13:00:00	19660.68	19662.28	19659.01	19662.28	19626.81	19668.91	19711.04	20	20
2017-05-30 12:55:00	19663.02	19663.74	19659.65	19659.68	19626.66	19669.38	19711.79	20	20
2017-05-30 12:50:00	19658.99	19662.79	19658.12	19662.79	19627.12	19669.81	19712.56	20	20
2017-05-30 12:45:00	19658.42	19659.80	19656.87	19659.80	19627.51	19670.16	19713.36	20	20
2017-05-30 12:40:00	19648.81	19657.18	19648.81	19657.18	19628.00	19670.53	19714.16	20	20
2017-05-30 12:35:00	19649.19	19649.59	19647.45	19649.27	19628.75	19670.90	19714.99	20	19
2017-05-30 12:30:00	19650.75	19652.72	19647.02	19648.62	19629.90	19671.46	19715.89	20	17
2017-05-30 12:25:00	19663.09	19663.09	19651.20	19651.80	19631.18	19672.08	19716.82	20	17
2017-05-30 12:20:00	19665.14	19672.65	19663.26	19663.26	19632.31	19672.66	19717.69	20	17
2017-05-30 12:15:00	19662.39	19665.06	19661.25	19665.06	19633.23	19672.94	19718.48	20	17
2017-05-30 12:10:00	19663.90	19663.99	19658.74	19661.67	19634.20	19672.92	19719.27	20	17
2017-05-30 12:05:00	19652.60	19665.52	19652.60	19663.11	19635.13	19672.81	19720.09	20	17
2017-05-30 12:00:00	19649.00	19652.95	19648.31	19651.96	19636.06	19672.49	19721.02	20	17
2017-05-30 11:55:00	19651.56	19654.65	19644.47	19644.54	19637.27	19672.42	19722.01	20	17
2017-05-30 11:50:00	19635.97	19655.58	19635.97	19650.87	19638.64	19672.64	19723.03	20	17
2017-05-30 11:45:00	19628.96	19637.13	19624.20	19637.13	19639.73	19672.92	19724.01	20	17
2017-05-30 11:40:00	19624.39	19630.24	19621.06	19629.40	19640.98	19673.42	19725.03	20	17
2017-05-30 11:35:00	19611.00	19623.34	19610.84	19623.34	19642.38	19673.99	19726.06	20	17
2017-05-30 11:30:00	19605.34	19610.49	19605.34	19609.89	19644.07	19674.67	19727.12	20	17
2017-05-30 10:35:00	19576.19	19576.19	19576.19	19576.19	19646.38	19675.48	19728.20	1	17
2017-05-30 10:30:00	19576.19	19576.19	19576.19	19576.19	19649.32	19676.64	19729.49	1	19
2017-05-30 10:25:00	19579.15	19580.25	19577.39	19580.25	19652.23	19678.05	19730.76	20	20
2017-05-30 10:20:00	19579.37	19581.29	19578.04	19580.18	19655.03	19679.41	19732.00	20	20
2017-05-30 10:15:00	19597.11	19597.11	19578.60	19579.49	19657.77	19680.79	19733.30	20	20
2017-05-30 10:10:00	19591.09	19597.37	19591.09	19597.37	19660.47	19682.17	19734.56	20	20
2017-05-30 10:05:00	19596.21	19599.53	19596.21	19596.70	19662.78	19683.28	19735.70	20	20
2017-05-30 10:00:00	19588.34	19594.51	19586.56	19594.51	19665.08	19684.31	19736.71	20	20
2017-05-30 09:55:00	19589.33	19594.86	19587.20	19592.56	19667.40	19685.39	19737.57	20	20
2017-05-30 09:50:00	19580.41	19589.90	19575.01	19589.56	19669.84	19686.35	19738.33	20	20
2017-05-30 09:45:00	19573.63	19581.69	19573.63	19580.95	19672.29	19687.54	19739.09	20	20
2017-05-30 09:40:00	19584.27	19584.27	19570.13	19573.54	19674.99	19689.19	19739.96	20	20
