Date	Open	High	Low	Close	SMAVG (50)  on Close	SMAVG (100)  on Close	SMAVG (200)  on Close	Nikkei 225 - #Ticks	SMAVG (15)
2017-06-29 12:05:00	20234.02	20240.39	20233.40	20239.88	20213.87	20195.20	20197.42	20	17
2017-06-29 12:00:00	20239.50	20239.51	20232.33	20234.22	20212.11	20194.63	20197.01	20	17
2017-06-29 11:55:00	20248.46	20249.85	20237.96	20237.96	20210.59	20194.16	20196.63	20	17
2017-06-29 11:50:00	20252.89	20252.89	20246.91	20248.38	20209.09	20193.64	20196.22	20	17
2017-06-29 11:45:00	20250.43	20257.13	20248.18	20252.50	20207.41	20193.08	20195.77	20	17
2017-06-29 11:40:00	20248.01	20257.35	20244.50	20247.41	20205.62	20192.81	20195.23	20	17
2017-06-29 11:35:00	20241.15	20251.89	20241.15	20246.33	20203.87	20192.58	20194.72	20	17
2017-06-29 11:30:00	20241.97	20242.10	20238.93	20240.28	20202.15	20192.36	20194.22	20	17
2017-06-29 10:35:00	20238.85	20238.85	20238.85	20238.85	20200.56	20191.98	20193.77	1	17
2017-06-29 10:30:00	20238.85	20238.85	20238.85	20238.85	20198.91	20191.85	20193.34	1	19
2017-06-29 10:25:00	20246.11	20248.11	20240.75	20240.99	20197.24	20191.79	20192.89	20	20
2017-06-29 10:20:00	20233.81	20246.74	20233.81	20246.61	20195.52	20191.72	20192.51	20	20
2017-06-29 10:15:00	20229.80	20237.36	20229.80	20234.52	20193.76	20191.56	20192.10	20	20
2017-06-29 10:10:00	20236.45	20236.52	20230.14	20230.14	20192.23	20191.50	20191.74	20	20
2017-06-29 10:05:00	20232.77	20238.16	20232.77	20234.41	20190.85	20191.45	20191.40	20	20
2017-06-29 10:00:00	20241.69	20241.69	20231.13	20232.41	20189.35	20191.26	20191.02	20	20
2017-06-29 09:55:00	20234.16	20241.74	20234.16	20240.72	20187.92	20191.09	20190.66	20	20
2017-06-29 09:50:00	20228.26	20234.88	20225.15	20234.30	20186.40	20190.85	20190.25	20	20
2017-06-29 09:45:00	20219.22	20231.22	20219.22	20228.99	20184.94	20190.64	20189.89	20	20
2017-06-29 09:40:00	20204.99	20221.22	20204.99	20221.22	20183.66	20190.55	20189.61	20	20
2017-06-29 09:35:00	20200.48	20205.67	20200.42	20205.12	20182.52	20190.51	20189.32	20	20
2017-06-29 09:30:00	20209.50	20209.50	20203.99	20204.20	20181.49	20190.60	20189.15	20	20
2017-06-29 09:25:00	20204.01	20212.12	20204.01	20210.97	20180.49	20190.71	20188.96	20	20
2017-06-29 09:20:00	20202.56	20206.95	20199.38	20204.84	20179.59	20190.75	20188.78	20	20
2017-06-29 09:15:00	20214.35	20214.35	20200.50	20200.50	20178.82	20190.93	20188.70	20	20
2017-06-29 09:10:00	20219.98	20220.16	20213.45	20213.45	20178.14	20191.15	20188.66	20	20
2017-06-29 09:05:00	20210.55	20221.01	20210.55	20219.28	20177.11	20191.32	20188.53	20	19
2017-06-29 09:00:00	20215.90	20217.24	20211.08	20211.08	20176.01	20191.40	20188.34	20	17
2017-06-29 08:55:00	20228.96	20229.69	20213.55	20215.03	20175.35	20191.48	20188.21	20	17
2017-06-29 08:50:00	20248.20	20248.26	20232.75	20232.75	20175.02	20191.48	20188.10	20	17
2017-06-29 08:45:00	20257.32	20261.51	20250.17	20250.47	20174.46	20191.39	20187.71	20	17
2017-06-29 08:40:00	20245.78	20255.66	20242.62	20253.72	20173.58	20191.11	20187.18	20	17
2017-06-29 08:35:00	20246.27	20251.02	20236.80	20245.46	20172.54	20190.80	20186.56	20	17
2017-06-29 08:30:00	20240.36	20246.04	20240.36	20245.68	20171.66	20190.64	20185.99	20	17
2017-06-29 08:25:00	20243.47	20243.85	20232.52	20237.55	20170.77	20190.41	20185.43	20	17
2017-06-29 08:20:00	20237.24	20247.28	20233.74	20242.05	20170.07	20190.29	20184.92	20	17
2017-06-29 08:15:00	20231.99	20244.93	20231.99	20236.03	20169.46	20190.17	20184.42	20	17
2017-06-29 08:10:00	20244.06	20244.44	20228.03	20232.77	20169.11	20189.95	20183.91	20	17
2017-06-29 08:05:00	20265.81	20265.81	20235.24	20243.83	20168.89	20189.76	20183.39	20	17
2017-06-29 08:00:00	20260.87	20266.59	20254.33	20262.36	20168.47	20189.54	20182.81	20	17
2017-06-28 14:15:00	20130.41	20130.41	20130.41	20130.41	20167.24	20189.21	20182.16	1	17
2017-06-28 14:00:00	20130.41	20130.41	20130.41	20130.41	20168.64	20190.20	20182.16	1	19
2017-06-28 13:55:00	20120.98	20126.75	20110.49	20126.75	20169.83	20191.17	20182.17	20	20
2017-06-28 13:50:00	20123.13	20128.63	20117.03	20120.48	20171.16	20192.16	20182.17	20	20
2017-06-28 13:45:00	20131.16	20132.28	20119.45	20123.14	20172.47	20193.22	20182.18	20	20
2017-06-28 13:40:00	20141.18	20141.18	20129.71	20131.42	20173.69	20194.23	20182.15	20	20
2017-06-28 13:35:00	20137.99	20145.38	20137.99	20144.44	20174.78	20195.18	20182.10	20	20
2017-06-28 13:30:00	20151.37	20151.37	20138.05	20138.93	20175.29	20196.04	20182.01	20	20
2017-06-28 13:25:00	20160.61	20162.14	20153.98	20154.14	20176.01	20197.01	20181.98	20	20
2017-06-28 13:20:00	20152.37	20157.66	20152.37	20157.04	20176.35	20197.85	20181.90	20	20
2017-06-28 13:15:00	20158.36	20160.19	20151.98	20151.98	20176.53	20198.54	20181.79	20	20
2017-06-28 13:10:00	20162.88	20162.88	20158.18	20158.18	20177.15	20199.35	20181.74	20	20
2017-06-28 13:05:00	20163.67	20166.71	20163.09	20163.20	20177.73	20200.01	20181.64	20	20
2017-06-28 13:00:00	20163.05	20166.67	20161.27	20164.10	20178.19	20200.59	20181.51	20	20
2017-06-28 12:55:00	20160.38	20166.21	20160.38	20162.93	20178.75	20201.13	20181.33	20	20
2017-06-28 12:50:00	20160.44	20162.77	20158.60	20160.02	20180.00	20201.66	20181.20	20	20
2017-06-28 12:45:00	20160.93	20161.50	20157.30	20160.59	20181.30	20202.19	20181.10	20	20
2017-06-28 12:40:00	20156.69	20162.56	20156.69	20160.88	20182.58	20202.65	20181.02	20	20
2017-06-28 12:35:00	20154.68	20157.16	20153.90	20156.39	20183.41	20203.07	20180.88	20	19
2017-06-28 12:30:00	20157.26	20159.05	20155.05	20155.25	20184.78	20203.45	20180.79	20	17
2017-06-28 12:25:00	20160.20	20160.48	20152.99	20154.84	20186.34	20203.92	20180.71	20	17
2017-06-28 12:20:00	20156.61	20159.77	20155.61	20158.48	20187.92	20204.45	20180.61	20	17
2017-06-28 12:15:00	20161.31	20161.65	20156.62	20158.29	20189.36	20205.04	20180.46	20	17
2017-06-28 12:10:00	20157.20	20164.22	20157.20	20161.06	20190.76	20205.71	20180.33	20	17
2017-06-28 12:05:00	20163.19	20164.36	20159.06	20159.31	20192.05	20206.35	20180.22	20	17
2017-06-28 12:00:00	20166.59	20166.64	20154.87	20161.02	20193.18	20206.91	20179.97	20	17
2017-06-28 11:55:00	20161.07	20164.46	20160.82	20164.46	20194.25	20207.60	20179.70	20	17
2017-06-28 11:50:00	20164.99	20164.99	20161.29	20161.42	20195.30	20208.20	20179.42	20	17
2017-06-28 11:45:00	20162.92	20164.99	20158.01	20164.99	20196.35	20209.09	20179.16	20	17
2017-06-28 11:40:00	20154.27	20169.45	20154.11	20164.15	20197.45	20208.97	20178.89	20	17
2017-06-28 11:35:00	20154.53	20159.17	20150.65	20153.86	20198.51	20208.86	20178.64	20	17
2017-06-28 11:30:00	20159.91	20161.22	20153.99	20153.99	20199.70	20208.87	20178.42	20	17
2017-06-28 10:35:00	20166.21	20166.21	20166.21	20166.21	20200.94	20209.00	20178.18	1	17
2017-06-28 10:30:00	20166.21	20166.21	20166.21	20166.21	20201.91	20208.98	20177.88	1	19
2017-06-28 10:25:00	20162.23	20166.82	20158.72	20166.60	20203.03	20208.89	20177.57	20	20
2017-06-28 10:20:00	20165.29	20165.29	20158.44	20161.91	20204.16	20208.79	20177.27	20	20
2017-06-28 10:15:00	20179.46	20182.95	20164.10	20164.10	20205.53	20208.74	20177.01	20	20
2017-06-28 10:10:00	20185.96	20186.86	20177.44	20178.42	20206.79	20208.58	20176.74	20	20
2017-06-28 10:05:00	20204.04	20204.39	20197.04	20198.51	20207.60	20208.40	20176.43	20	20
2017-06-28 10:00:00	20207.26	20207.26	20203.73	20204.37	20207.95	20208.01	20176.01	20	20
2017-06-28 09:55:00	20201.47	20206.80	20201.27	20206.80	20208.33	20207.51	20175.58	20	20
2017-06-28 09:50:00	20200.58	20203.74	20198.95	20201.31	20208.64	20207.03	20175.14	20	20
2017-06-28 09:45:00	20200.98	20202.82	20198.90	20201.96	20209.08	20206.63	20174.75	20	20
2017-06-28 09:40:00	20202.80	20202.80	20193.66	20201.00	20209.61	20206.18	20174.39	20	20
2017-06-28 09:35:00	20212.37	20212.37	20199.66	20202.32	20210.05	20205.74	20174.07	20	20
2017-06-28 09:30:00	20221.85	20221.94	20209.99	20211.46	20210.52	20205.28	20173.66	20	20
2017-06-28 09:25:00	20222.03	20222.03	20213.20	20218.65	20210.89	20204.72	20173.19	20	20
2017-06-28 09:20:00	20220.22	20222.72	20214.15	20221.97	20210.79	20204.05	20172.71	20	20
2017-06-28 09:15:00	20196.06	20224.30	20196.06	20222.67	20210.62	20203.36	20172.21	20	20
2017-06-28 09:10:00	20200.19	20205.45	20199.96	20201.22	20210.60	20202.71	20171.76	20	20
2017-06-28 09:05:00	20191.62	20199.96	20189.28	20199.96	20211.17	20202.24	20171.35	20	19
2017-06-28 09:00:00	20191.74	20196.93	20189.99	20190.34	20211.76	20201.80	20170.96	20	17
2017-06-28 08:55:00	20187.73	20193.20	20185.74	20193.03	20212.51	20201.46	20170.63	20	17
2017-06-28 08:50:00	20184.93	20187.28	20181.59	20186.06	20213.16	20201.09	20170.24	20	17
2017-06-28 08:45:00	20184.82	20190.74	20181.28	20183.87	20213.96	20200.75	20169.84	20	17
2017-06-28 08:40:00	20171.66	20186.14	20171.07	20186.14	20214.78	20200.45	20169.37	20	17
2017-06-28 08:35:00	20174.96	20174.96	20170.17	20170.17	20215.59	20200.16	20169.08	20	17
2017-06-28 08:30:00	20170.53	20177.70	20168.82	20174.89	20216.79	20200.04	20168.78	20	17
2017-06-28 08:25:00	20168.87	20172.13	20167.30	20170.83	20218.01	20199.86	20168.46	20	17
2017-06-28 08:20:00	20181.70	20182.41	20165.85	20165.85	20219.35	20199.73	20168.18	20	17
2017-06-28 08:15:00	20186.31	20192.65	20182.29	20183.15	20220.55	20199.65	20168.03	20	17
2017-06-28 08:10:00	20189.29	20194.85	20184.69	20187.38	20221.56	20199.39	20167.81	20	17
2017-06-28 08:05:00	20200.01	20200.01	20185.27	20185.85	20222.29	20199.09	20167.57	20	17
2017-06-28 08:00:00	20149.20	20192.56	20144.88	20192.56	20223.00	20198.80	20167.38	20	17
2017-06-27 14:15:00	20225.09	20225.09	20225.09	20225.09	20223.49	20198.45	20167.13	1	17
2017-06-27 14:00:00	20225.09	20225.09	20225.09	20225.09	20223.33	20197.66	20166.75	1	19
2017-06-27 13:55:00	20202.26	20224.44	20201.77	20224.44	20223.08	20196.87	20166.39	20	20
2017-06-27 13:50:00	20224.89	20225.48	20201.72	20202.37	20222.73	20196.08	20166.02	20	20
2017-06-27 13:45:00	20233.13	20233.13	20224.86	20225.01	20222.73	20195.56	20165.72	20	20
2017-06-27 13:40:00	20231.81	20233.96	20227.86	20233.34	20222.13	20194.82	20165.35	20	20
2017-06-27 13:35:00	20230.55	20236.64	20230.55	20234.01	20221.49	20193.99	20164.91	20	20
2017-06-27 13:30:00	20229.28	20231.92	20228.18	20230.32	20220.97	20193.30	20164.43	20	20
2017-06-27 13:25:00	20225.87	20229.39	20224.75	20228.50	20220.72	20192.63	20163.96	20	20
2017-06-27 13:20:00	20216.57	20225.40	20214.67	20225.40	20220.64	20191.98	20163.53	20	20
2017-06-27 13:15:00	20217.23	20218.99	20215.23	20215.66	20220.64	20191.34	20163.06	20	20
2017-06-27 13:10:00	20216.17	20216.17	20212.24	20214.84	20220.65	20190.77	20162.80	20	20
2017-06-27 13:05:00	20215.62	20217.74	20214.17	20216.97	20220.95	20190.24	20162.56	20	20
2017-06-27 13:00:00	20219.26	20219.26	20209.79	20213.71	20221.10	20189.65	20162.33	20	20
2017-06-27 12:55:00	20216.38	20222.47	20215.75	20219.77	20221.83	20189.14	20162.14	20	20
2017-06-27 12:50:00	20214.28	20220.31	20213.50	20217.40	20220.50	20188.66	20161.91	20	20
2017-06-27 12:45:00	20215.69	20216.50	20213.36	20213.36	20219.22	20188.13	20161.66	20	20
2017-06-27 12:40:00	20216.61	20216.61	20214.29	20215.97	20218.05	20187.71	20161.44	20	20
2017-06-27 12:35:00	20223.31	20223.31	20213.29	20214.61	20217.06	20187.21	20161.20	20	19
2017-06-27 12:30:00	20224.08	20224.10	20221.20	20222.33	20216.05	20186.81	20160.99	20	17
2017-06-27 12:25:00	20230.36	20230.36	20221.31	20222.91	20214.75	20186.48	20160.76	20	17
2017-06-27 12:20:00	20227.85	20230.88	20227.33	20230.43	20213.43	20186.16	20160.51	20	17
2017-06-27 12:15:00	20218.51	20228.29	20215.57	20227.25	20211.95	20185.75	20160.26	20	17
2017-06-27 12:10:00	20218.27	20219.02	20217.05	20219.02	20210.38	20185.28	20160.08	20	17
2017-06-27 12:05:00	20223.71	20224.03	20215.63	20215.63	20209.20	20184.95	20159.75	20	17
2017-06-27 12:00:00	20222.55	20225.96	20221.71	20223.64	20208.07	20184.72	20159.26	20	17
2017-06-27 11:55:00	20223.66	20225.10	20221.34	20222.40	20206.69	20184.04	20158.73	20	17
2017-06-27 11:50:00	20229.11	20230.62	20222.18	20223.02	20205.41	20183.25	20158.21	20	17
2017-06-27 11:45:00	20222.31	20228.75	20221.18	20228.75	20204.18	20182.31	20157.67	20	17
2017-06-27 11:40:00	20223.33	20227.01	20222.90	20222.90	20202.75	20181.35	20157.10	20	17
2017-06-27 11:35:00	20220.89	20229.77	20218.93	20226.02	20201.44	20180.44	20156.67	20	17
2017-06-27 11:30:00	20220.99	20231.29	20220.99	20229.82	20200.04	20179.55	20156.26	20	17
2017-06-27 10:35:00	20213.62	20213.62	20213.62	20213.62	20198.55	20178.66	20155.82	1	17
2017-06-27 10:30:00	20213.62	20213.62	20213.62	20213.62	20197.31	20177.87	20155.45	1	19
2017-06-27 10:25:00	20230.83	20230.83	20221.65	20221.65	20196.10	20177.02	20155.06	20	20
2017-06-27 10:20:00	20230.09	20231.44	20229.22	20229.36	20194.81	20176.08	20154.68	20	20
2017-06-27 10:15:00	20229.35	20232.31	20229.04	20229.82	20193.31	20175.12	20154.25	20	20
2017-06-27 10:10:00	20225.37	20227.69	20223.34	20227.69	20191.84	20174.12	20153.83	20	20
2017-06-27 10:05:00	20226.36	20231.54	20225.06	20225.29	20190.40	20173.16	20153.40	20	20
2017-06-27 10:00:00	20224.93	20226.56	20222.65	20226.56	20189.02	20172.18	20152.95	20	20
2017-06-27 09:55:00	20229.76	20229.76	20223.12	20224.55	20187.53	20171.14	20152.44	20	20
2017-06-27 09:50:00	20229.93	20230.49	20225.01	20226.54	20186.13	20170.07	20151.95	20	20
2017-06-27 09:45:00	20234.86	20234.86	20224.61	20230.43	20184.74	20169.02	20151.46	20	20
2017-06-27 09:40:00	20238.72	20238.72	20232.96	20235.88	20183.30	20167.97	20150.97	20	20
2017-06-27 09:35:00	20226.33	20238.47	20226.15	20237.60	20181.71	20166.95	20150.41	20	20
2017-06-27 09:30:00	20229.31	20229.58	20225.04	20226.17	20180.12	20165.95	20149.81	20	20
2017-06-27 09:25:00	20224.41	20234.12	20224.41	20233.48	20178.74	20165.04	20149.31	20	20
2017-06-27 09:20:00	20221.41	20227.63	20219.87	20224.06	20177.22	20164.13	20148.85	20	20
2017-06-27 09:15:00	20219.05	20222.55	20217.48	20221.12	20175.88	20163.28	20148.48	20	20
2017-06-27 09:10:00	20214.84	20218.33	20214.48	20217.32	20174.60	20162.44	20148.12	20	20
2017-06-27 09:05:00	20213.86	20218.75	20212.79	20216.72	20173.41	20161.54	20147.76	20	19
2017-06-27 09:00:00	20212.37	20212.65	20206.23	20212.65	20172.00	20160.74	20147.44	20	17
2017-06-27 08:55:00	20202.81	20208.14	20201.60	20206.85	20170.65	20160.02	20147.08	20	17
2017-06-27 08:50:00	20194.32	20202.64	20185.19	20202.64	20169.43	20159.39	20146.75	20	17
2017-06-27 08:45:00	20201.16	20205.95	20190.80	20194.89	20168.38	20158.70	20146.50	20	17
2017-06-27 08:40:00	20207.59	20208.12	20199.02	20201.44	20167.52	20158.13	20146.21	20	17
2017-06-27 08:35:00	20216.88	20221.21	20207.82	20207.82	20166.50	20157.50	20145.85	20	17
2017-06-27 08:30:00	20224.38	20224.38	20217.52	20217.87	20165.63	20156.78	20145.51	20	17
2017-06-27 08:25:00	20225.53	20225.90	20218.23	20224.77	20164.55	20155.89	20145.11	20	17
2017-06-27 08:20:00	20218.14	20225.32	20215.60	20225.17	20163.32	20154.96	20144.66	20	17
2017-06-27 08:15:00	20233.90	20233.90	20215.93	20216.24	20162.04	20154.11	20144.16	20	17
2017-06-27 08:10:00	20225.82	20234.59	20223.63	20229.72	20160.88	20153.02	20143.75	20	17
2017-06-27 08:05:00	20243.35	20243.35	20224.11	20224.41	20159.53	20151.80	20143.31	20	17
2017-06-27 08:00:00	20229.12	20250.10	20229.12	20250.10	20158.21	20150.64	20142.89	20	17
2017-06-26 14:15:00	20153.35	20153.35	20153.35	20153.35	20156.45	20149.23	20142.36	1	17
2017-06-26 14:00:00	20153.35	20153.35	20153.35	20153.35	20156.83	20148.82	20142.36	1	19
2017-06-26 13:55:00	20168.39	20168.45	20154.90	20154.90	20157.04	20148.43	20142.42	20	20
2017-06-26 13:50:00	20166.07	20172.43	20165.58	20166.65	20157.37	20147.96	20142.46	20	20
2017-06-26 13:45:00	20157.40	20165.85	20157.20	20164.32	20157.36	20147.36	20142.44	20	20
2017-06-26 13:40:00	20155.96	20157.63	20155.15	20156.92	20157.56	20146.79	20142.46	20	20
2017-06-26 13:35:00	20157.42	20158.55	20153.82	20156.95	20158.21	20146.26	20142.47	20	20
2017-06-26 13:30:00	20147.84	20156.85	20147.84	20156.45	20158.90	20145.75	20142.42	20	20
2017-06-26 13:25:00	20159.85	20160.28	20146.33	20148.72	20159.55	20145.28	20142.36	20	20
2017-06-26 13:20:00	20158.03	20159.92	20158.03	20159.88	20160.18	20144.90	20142.34	20	20
